Index,Gx,Gy,Gz
0,280,-183,48
1,366,-121,338
2,454,-392,70
3,842,-212,352
4,520,-213,170
5,990,-540,144
6,1200,-103,127
7,1388,-45,147
8,1770,356,189
9,1394,895,292
10,1256,1796,65
11,392,2015,421
12,-182,2064,-147
13,-1990,2539,-342
14,-3248,3310,-432
15,-5528,3366,-705
16,-7348,2497,-1225
17,-9110,701,-1648
18,-10106,302,-1750
19,-11466,1111,-1979
20,-13298,2927,-1883
21,-14690,3705,-2565
22,-16448,3849,-2907
23,-17794,3459,-3553
24,-18938,3031,-4194
25,-19418,2532,-4905
26,-19662,1893,-4357
27,-19292,422,-4052
28,-19538,-421,-2707
29,-19066,-691,-2055
30,-18242,-1512,-1488
31,-17906,-1192,-1487
32,-17336,-1376,-1583
33,-16894,-1011,-1652
34,-16008,0,-2400
35,-15662,667,-2680
36,-14678,1192,-3087
37,-13682,710,-2876
38,-12102,520,-1815
39,-10586,581,-1505
40,-8888,990,-640
41,-7922,1877,-499
42,-7156,2504,264
43,-6352,3184,-146
44,-6550,3929,-686
45,-6374,3733,-1273
46,-6878,2727,-2044
47,-7298,1746,-2570
48,-7864,657,-2666
49,-8134,-3,-2684
50,-7448,368,-2307
51,-7232,818,-2309
52,-6444,1056,-1921
53,-6686,1027,-1616
54,-6450,963,-1428
55,-6476,296,-1330
56,-6982,308,-1071
57,-7628,166,-1361
58,-7478,175,-1077
59,-6470,-170,-1456
60,-5302,-720,-638
61,-4348,-1019,-149
62,-3512,-1117,450
63,-2622,-1317,874
64,-1470,-1282,856
65,-536,-2159,616
66,1292,-3217,650
67,3218,-4000,1074
68,4814,-3922,1342
69,5760,-3601,1603
70,7386,-4077,2006
71,8894,-4426,1934
72,9972,-4282,1799
73,10772,-4748,1110
74,12036,-4248,1144
75,12326,-3051,1473
76,12804,-1727,1362
77,13246,-784,147
78,13402,-1468,-324
79,13278,-1739,-675
80,13418,-3247,-1200
81,13768,-5001,-1968
82,14506,-5705,-2209
83,14968,-6268,-2886
84,14980,-5353,-2292
85,15232,-4092,-1210
86,14294,-2112,-657
87,13344,-1163,-169
88,13450,-580,-791
89,14016,-213,-1073
90,15200,-466,-1291
91,16198,-622,-1511
92,17032,-764,-1257
93,18092,-254,-1210
94,17968,1419,-263
95,18168,2459,252
96,18102,3025,706
97,18050,2798,1378
98,17956,1761,800
99,18426,1186,771
100,17992,1034,179
101,16876,2382,600
102,15578,4900,2211
103,12898,5659,3424
104,10732,4734,3504
105,9038,1704,2921
106,7498,-2175,1921
107,7170,-5919,950
108,7324,-7581,-106
109,7230,-7327,-753
110,7974,-7049,-766
111,8964,-5136,-1378
112,9272,-1648,-638
113,9152,1637,-527
114,9064,3409,79
115,8166,3002,85
116,7532,1418,-325
117,6000,-650,-482
118,4494,-2487,-530
119,4842,-3277,-382
120,5346,-3890,-390
121,5382,-3107,-459
122,5804,-2720,296
123,5752,-1700,361
124,6348,-1348,-325
125,6408,-565,-84
126,6138,1383,-377
127,5982,3080,276
128,4328,4865,192
129,2156,4949,158
130,254,3283,-374
131,-1966,1229,-631
132,-3490,-242,-717
133,-4746,-1109,-752
134,-5684,-585,-835
135,-5840,241,-263
136,-5942,1370,-197
137,-6420,2316,-451
138,-7332,2481,-861
139,-8282,1551,-1067
140,-8690,962,-2095
141,-9414,221,-2997
142,-10334,-424,-2744
143,-11236,-456,-3040
144,-11426,152,-2150
145,-12252,1436,-2033
146,-12684,1320,-2068
147,-12602,1098,-1931
148,-12580,982,-1970
149,-12802,1346,-1955
150,-13180,655,-2546
151,-13134,484,-3019
152,-14436,307,-3400
153,-15310,3,-2668
154,-16256,755,-2105
155,-16864,516,-1086
156,-17260,540,-582
157,-17990,523,-296
158,-17248,683,-405
159,-16116,786,-469
160,-15584,435,-269
161,-15296,-450,-985
162,-15910,-1353,-1410
163,-16338,-1874,-1832
164,-17104,-2067,-1675
165,-17570,-2561,-1837
166,-17794,-2595,-1444
167,-16736,-1780,-203
168,-16014,-1164,890
169,-15188,-313,1136
170,-14212,1011,1078
171,-12924,2804,1339
172,-13152,3335,1269
173,-13468,2850,1014
174,-14404,2167,483
175,-13806,1804,-486
176,-13220,1889,-556
177,-12310,1537,-536
178,-11172,1293,288
179,-9428,943,473
180,-7936,941,283
181,-6670,700,338
182,-5694,1404,351
183,-4780,1384,294
184,-4406,1474,-6
185,-4242,1478,393
186,-4196,898,-83
187,-3222,248,-531
188,-2490,-534,-43
189,-1632,-761,-441
190,-58,-1800,-330
191,1694,-2779,-26
192,3826,-3370,263
193,5408,-3176,10
194,6498,-2550,31
195,6958,-2073,362
196,7548,-1432,358
197,7154,-1009,8
198,7670,-964,-68
199,8416,-1544,-816
200,8720,-2293,-1562
201,10128,-3882,-1914
202,11292,-5133,-1815
203,13104,-5801,-2267
