Index,Gx,Gy,Gz
0,1700,175,-373
1,1450,373,-383
2,1634,355,-167
3,1354,-111,-496
4,1428,-373,-531
5,1692,-664,-520
6,1902,-1012,-416
7,2780,-638,-508
8,3442,-169,-433
9,4294,-329,-444
10,4122,-512,-202
11,4816,-409,-140
12,4626,-178,-239
13,5338,-654,-369
14,5948,-1587,-339
15,6446,-2516,-982
16,7464,-2755,-1178
17,8476,-2813,-1710
18,9140,-2215,-1482
19,9882,-1002,-1037
20,10218,-69,-14
21,10302,139,10
22,9406,-552,-40
23,8662,-1185,-935
24,8200,-2493,-1639
25,8156,-3089,-1653
26,8226,-2732,-2091
27,9266,-2309,-1788
28,9826,-1469,-1885
29,9736,-934,-1773
30,10294,-796,-1730
31,10574,-833,-1714
32,10734,-762,-1926
33,11968,-185,-1629
34,12694,-65,-1471
35,13446,-58,-1292
36,13624,339,-805
37,13646,-45,-967
38,13400,233,-1093
39,12076,-180,-804
40,11898,11,-839
41,10616,476,-1014
42,9956,1170,-572
43,8974,1534,-132
44,7594,1802,-594
45,6576,1407,-432
46,5294,918,-490
47,3978,848,-433
48,3684,573,-287
49,2468,930,-384
50,2232,1127,372
51,1132,1837,41
52,-812,1391,50
53,-3638,562,58
54,-4934,885,667
55,-6070,573,789
56,-7024,13,536
57,-8198,-463,120
58,-8964,-976,14
59,-9438,-608,-125
60,-9592,-278,-309
61,-9896,260,-212
62,-9618,1053,-538
63,-10560,1949,195
64,-12442,1399,24
65,-14358,1020,211
66,-15466,1340,505
67,-15188,1833,1028
68,-15336,3152,2236
69,-14498,4685,2973
70,-14344,4492,3382
71,-13976,2557,2319
72,-13864,389,739
73,-13952,-1396,-664
74,-13530,-783,-824
75,-14382,143,-611
76,-15538,681,76
77,-16516,1269,15
78,-16162,1725,685
79,-15096,1945,904
80,-13948,2741,764
81,-12708,3315,788
82,-12548,3079,440
83,-13342,2737,507
84,-13608,1703,-57
85,-13614,998,294
86,-13410,1442,210
87,-13196,863,742
88,-14046,-619,1144
89,-14464,-2407,1164
90,-13174,-2938,750
91,-11336,-1893,17
92,-10424,-946,59
93,-9518,-173,317
94,-9732,70,226
95,-9770,1110,141
96,-9994,1156,79
97,-10776,562,42
98,-10780,861,-74
99,-9916,1263,717
100,-8894,1084,1332
101,-8034,1535,978
102,-7724,1941,1432
103,-6562,2505,1573
104,-6260,3267,1650
105,-5956,3229,1490
106,-6336,3035,1156
107,-6386,2650,642
108,-6172,2303,639
109,-5486,502,392
110,-4736,-190,396
111,-3386,-201,874
112,-2472,217,934
113,-1404,825,1215
114,-704,895,1064
115,154,959,1059
116,280,604,1231
117,766,202,1075
118,1572,-991,968
119,2402,-1444,500
120,4274,-1515,685
121,5566,-1891,337
122,7368,-2435,-266
123,8454,-2004,-545
124,9506,-1723,-758
125,9314,-1936,-954
126,8882,-1939,-1080
127,7772,-1967,-1236
128,6582,-2135,-1422
129,6024,-2592,-1492
130,6746,-2693,-1279
131,7172,-3195,-1247
132,8238,-4007,-1212
133,8782,-4006,-1138
134,9098,-4000,-1212
135,9978,-4121,-1916
136,10134,-3745,-1834
137,10718,-3245,-1742
138,11940,-2239,-1893
139,13164,-1529,-2583
140,15142,-569,-2406
141,15904,912,-2482
142,16594,1756,-1809
143,15872,1351,-1553
144,14366,-99,-1523
145,13406,-2545,-1704
146,12796,-3769,-2457
147,13148,-5339,-2972
148,13640,-5906,-2886
149,14668,-4925,-3460
150,15448,-2427,-2427
151,15316,791,-1099
152,14706,2669,-17
153,13324,3263,-78
154,11200,1964,-267
155,9348,-194,-1260
156,7832,-2043,-2585
157,6564,-3153,-2871
158,6530,-3631,-3285
159,7298,-3815,-3634
160,7466,-3204,-3661
161,8956,-2777,-3372
162,10002,-1912,-2985
163,11426,-1082,-2308
164,12672,303,-2076
165,13260,963,-1648
166,13454,1541,-1316
167,13080,1661,-736
168,12152,1877,-859
169,11396,1348,-763
170,10884,722,-315
171,10504,278,-246
172,10320,797,282
173,9268,1275,530
174,7788,864,958
175,6982,-81,842
176,6370,-64,725
177,5896,409,483
178,4694,-52,792
179,3444,181,790
180,2146,308,448
181,788,783,535
182,-1394,91,568
183,-3794,-535,878
184,-5714,-670,300
185,-6552,-192,44
186,-7250,883,211
187,-7488,825,-472
188,-8382,857,-189
189,-8922,395,-356
190,-9884,-63,-340
191,-10178,-77,-522
192,-10890,385,-166
193,-11418,869,183
194,-12178,499,103
195,-13496,-97,856
196,-14314,-472,915
197,-14356,-416,496
198,-13578,587,1183
199,-13562,1394,1286
200,-13168,2033,1472
201,-13496,3139,2254
202,-13884,4414,2912
