Index,Gx,Gy,Gz
0,192,124,173
1,-340,-153,154
2,-68,100,162
3,-68,-150,-86
4,-46,98,-104
5,-72,97,-110
6,-332,-151,-90
7,190,116,157
8,188,114,154
9,196,-152,-106
10,-342,97,158
11,-326,107,172
12,190,102,-80
13,-86,-151,-88
14,-82,105,-92
15,-330,107,164
16,-328,101,-120
17,-334,97,-112
18,-326,375,-87
19,-58,382,-103
20,198,120,-81
21,-54,-152,170
22,214,-152,-102
23,-72,109,-90
24,-332,-151,-96
25,198,-146,-86
26,204,-166,-88
27,-58,-142,142
28,-50,114,130
29,-326,101,142
30,-66,98,-108
31,206,106,160
32,-66,104,-92
33,204,-144,-92
34,194,116,-107
35,196,102,158
36,-50,96,160
37,190,-144,-100
38,-330,-155,-114
39,-62,98,-116
40,-332,-149,168
41,-60,112,-82
42,194,94,154
43,194,110,152
44,-60,114,148
45,-64,-156,158
46,-56,-150,-104
47,-62,-146,158
48,-58,-156,-100
49,-328,87,156
50,-70,111,164
51,-70,-143,-80
52,-60,114,170
53,196,106,150
54,-52,-142,-110
55,-64,112,-104
56,-338,-153,182
57,-76,99,154
58,-62,116,-99
59,-330,373,175
60,-76,-141,182
61,-74,111,164
62,-60,-144,166
63,194,-152,162
64,-62,96,170
65,198,114,-108
66,196,124,-105
67,-64,374,-93
68,188,-162,152
69,-64,100,170
70,198,104,-100
71,-62,-162,-116
72,194,-160,158
73,-328,105,-102
74,-72,-161,148
75,198,104,144
76,188,-142,166
77,-66,96,154
78,-58,-146,158
79,-326,373,161
80,-326,103,-92
81,202,92,154
82,-58,102,-88
83,-50,-150,162
84,-326,125,165
85,-330,373,-91
86,-66,-144,-88
87,-58,118,-77
88,-62,114,-86
89,-328,95,162
90,192,98,162
91,204,-160,180
92,-54,-156,154
93,-64,-152,164
94,-70,95,-98
95,216,-160,-116
96,210,106,-118
97,-70,105,-104
98,-68,-154,-86
99,-70,95,174
100,198,106,154
101,-56,100,-114
102,-38,-144,-68
103,-334,111,180
104,-332,-145,164
105,-58,-144,-94
106,198,-142,156
107,-62,108,-94
108,-74,101,174
109,-68,110,-98
110,-62,104,166
111,-336,-149,-80
112,-330,103,164
113,-64,98,166
114,-60,-154,-86
115,204,-150,152
116,190,372,165
117,190,116,169
118,190,114,176
119,-58,-142,-92
120,-62,100,142
121,-66,100,-84
122,-76,-143,158
123,-66,120,155
124,-46,-150,-120
125,-60,100,-112
126,-342,93,-94
127,-74,-161,-80
128,194,-144,160
129,192,110,-96
130,-60,-146,-114
131,196,106,160
132,-50,372,-79
133,-66,-158,170
134,196,102,-100
135,-62,88,-104
136,-326,95,142
137,-72,97,158
138,-64,-164,-114
139,-72,-145,162
140,192,-160,-118
141,-54,-160,154
142,204,90,-98
143,-50,88,-98
144,-60,-166,138
145,-60,96,154
146,-52,-142,-104
147,-52,96,-106
148,198,-142,-78
149,-46,382,-91
150,-72,-147,-102
151,-74,-159,144
152,-70,-147,160
153,-74,-143,-108
154,198,-158,-86
155,196,98,-96
156,-326,121,171
157,-66,-152,160
158,206,110,140
159,-56,382,-85
160,-66,116,159
161,-42,112,-100
162,-70,115,-104
163,-328,-145,-96
164,-66,-146,-94
165,198,-150,170
166,-70,-149,-84
167,-40,372,-95
168,-58,-156,-92
169,202,106,154
170,-56,100,156
171,-54,-146,-90
172,212,-152,178
173,210,114,-96
174,212,-148,-104
175,-328,-147,-102
176,-84,-147,156
177,-74,-155,146
178,-50,-148,162
179,-68,102,-94
180,-328,-153,-92
181,194,-148,166
182,188,106,-82
183,-64,104,148
184,198,100,174
185,-46,-148,-114
186,192,126,-103
187,-326,117,-99
188,-328,105,-90
189,-78,-151,-106
190,-56,376,161
191,-52,114,140
192,188,116,159
193,-72,115,182
194,188,-142,168
195,210,122,151
196,188,100,-92
197,-78,89,146
198,206,-144,156
199,-40,104,-86
200,-74,91,154
201,196,-160,-90
