Index,Gx,Gy,Gz
0,226,576,-335
1,440,400,-74
2,348,168,-20
3,44,200,30
4,318,476,346
5,390,382,184
6,18,481,19
7,440,223,55
8,542,458,326
9,568,962,250
10,832,1282,354
11,894,2170,-97
12,802,2699,-62
13,642,4055,-821
14,628,4841,-924
15,814,6911,-1077
16,1000,9102,-1674
17,588,10505,-1856
18,1160,10882,-1772
19,1822,10362,-1471
20,1582,9355,-1321
21,1862,9139,-528
22,1884,9334,-964
23,1222,9858,-758
24,776,11135,-808
25,100,12675,-664
26,14,14404,-721
27,-368,15066,-1286
28,-938,15961,-716
29,-1070,16431,-898
30,-1214,16383,-414
31,-750,15594,-297
32,-534,14512,224
33,-742,13659,589
34,-614,12514,673
35,-1336,12289,741
36,-1184,11883,837
37,-1332,11933,445
38,-1340,12095,362
39,-1374,12293,85
40,-1026,10487,38
41,-928,8696,138
42,-684,6864,642
43,-1046,6185,692
44,-1310,5318,1307
45,-1602,5207,1047
46,-1856,5259,971
47,-1168,5302,583
48,-1022,4304,967
49,-1350,2414,930
50,-1640,529,839
51,-1844,-1424,409
52,-1880,-2305,288
53,-1364,-1759,293
54,-644,-1333,513
55,-404,-1916,188
56,-14,-2600,174
57,-220,-3577,321
58,-228,-5167,-339
59,-238,-7459,-477
60,-350,-9811,-28
61,260,-12238,-290
62,890,-13842,1
63,1028,-15434,-126
64,866,-16820,-116
65,358,-18077,-195
66,458,-18544,-485
67,508,-18512,-247
68,378,-18213,-343
69,714,-16888,-179
70,1046,-15890,-306
71,726,-15649,-72
72,968,-15750,-50
73,474,-15673,-58
74,32,-14811,87
75,112,-14796,252
76,318,-14680,399
77,346,-15120,508
78,52,-15662,866
79,-124,-15981,794
80,-150,-16294,743
81,-972,-17255,1468
82,-594,-17706,1214
83,-926,-17907,2058
84,-140,-18167,1905
85,874,-17470,2001
86,1254,-16314,1375
87,1502,-14963,706
88,1088,-13377,904
89,926,-12475,396
90,486,-11719,409
91,38,-12477,-273
92,370,-13609,-65
93,646,-15198,-303
94,1392,-16788,64
95,2028,-16906,483
96,2406,-17297,164
97,2974,-16516,-76
98,2476,-16131,-220
99,1840,-15735,-179
100,1524,-15950,-251
101,1054,-16872,373
102,1428,-18382,817
103,1272,-20127,573
104,1814,-20837,559
105,1896,-19897,673
106,1710,-17427,1356
107,2556,-13552,1963
108,2758,-10208,2139
109,3154,-9452,2549
110,3510,-9248,2199
111,3354,-9336,2048
112,2704,-8995,1973
113,2722,-8417,2003
114,3218,-7378,2079
115,3246,-7023,2326
116,3376,-6571,2056
117,3034,-6337,1648
118,2972,-5178,1923
119,2204,-4647,1583
120,2468,-4358,2331
121,1728,-3763,2381
122,1752,-3766,1618
123,1180,-3271,656
124,1130,-1560,425
125,618,-269,47
126,812,1318,-117
127,112,2640,-572
128,-462,4078,-1231
129,-1130,5515,-1523
130,-1728,7253,-1701
131,-2222,9173,-1849
132,-2684,11151,-2017
133,-3046,12736,-2444
134,-3284,14223,-2157
135,-3492,14553,-2921
136,-2702,15050,-2715
137,-2944,15867,-2690
138,-2436,16822,-2908
139,-2382,17379,-2974
140,-2008,17209,-2835
141,-1084,16854,-3059
142,-978,15726,-2610
143,-910,14833,-2140
144,-242,13930,-2054
145,-816,13671,-1964
146,-676,14447,-1557
147,-514,15512,-1831
148,-594,16238,-2834
149,-854,16450,-3526
150,-638,16136,-3978
151,-950,16064,-4126
152,-1306,16761,-4220
153,-1326,17893,-4861
154,-910,18446,-4309
155,-550,18045,-4157
156,-414,17387,-3761
157,326,15862,-3487
158,-392,14203,-2766
159,-620,13633,-2983
160,-756,13852,-2880
161,-1460,13943,-2546
162,-1524,14139,-2044
163,-1308,14150,-1909
164,-1346,13792,-1197
165,-1118,12536,-1024
166,-1446,12308,-928
167,-1846,11909,-312
168,-1978,12065,351
169,-1570,11556,400
170,-1572,11390,550
171,-1732,11859,566
172,-1950,12295,210
173,-1714,12385,511
174,-1684,11523,13
175,-1472,11140,-169
176,-984,10708,-167
177,-194,10740,-871
178,-488,10797,-805
179,-408,10369,-1385
180,-154,10217,-1305
181,-370,9381,-1062
182,-36,9369,-1018
183,264,9392,-1441
184,-94,9127,-1323
185,-506,8015,-624
186,-158,7412,-962
187,-544,7419,-901
188,-962,7555,-568
189,-682,7638,-810
190,-1304,7559,-520
191,-1288,7261,-216
192,-1042,6697,-368
193,-1072,5425,-300
194,-1342,4347,-445
195,-984,3786,-193
196,-656,4434,-498
197,-686,5238,-14
198,-856,5600,-37
199,-736,4237,-472
200,-672,3441,-97
201,-892,1177,282
202,-922,-215,52
