Index,Gx,Gy,Gz
0,-18,-192,-141
1,-16,-188,-141
2,254,336,110
3,-16,-188,123
4,-18,68,115
5,-282,79,117
6,-22,73,111
7,262,70,109
8,2,336,-130
9,-16,-200,113
10,254,72,127
11,246,82,-140
12,250,70,101
13,248,-186,-147
14,-30,-197,-147
15,-20,66,133
16,240,86,-132
17,236,336,146
18,246,56,-125
19,246,-178,-139
20,-6,-180,107
21,254,64,-139
22,252,84,100
23,-14,80,140
24,-6,86,-132
25,238,76,117
26,-42,55,115
27,-26,-201,125
28,236,68,117
29,-8,72,-129
30,-10,80,-142
31,242,84,-150
32,-28,-181,117
33,-18,70,127
34,238,-190,121
35,-4,72,103
36,244,76,-149
37,-6,-178,-129
38,248,78,117
39,-278,81,110
40,242,-184,-163
41,250,74,119
42,-2,80,-126
43,-16,78,115
44,-46,65,-139
45,-32,73,-157
46,-16,-182,115
47,-282,-179,121
48,250,74,127
49,2,76,125
50,-280,75,123
51,-12,342,114
52,8,76,-149
53,-16,72,103
54,-8,344,134
55,246,-186,-121
56,-8,-192,139
57,-282,49,117
58,-20,-190,107
59,-2,84,108
60,246,90,128
61,-28,51,121
62,-286,45,-141
63,242,60,117
64,242,68,-139
65,-14,-190,-135
66,-284,69,-115
67,-26,73,-143
68,-22,73,-145
69,-26,-183,-135
70,-278,87,130
71,242,80,116
72,252,76,-157
73,-14,-192,119
74,246,60,-133
75,-14,-186,129
76,256,86,-142
77,258,340,110
78,260,-200,129
79,-290,-199,99
80,-20,-210,-133
81,-20,58,-141
82,-8,-188,123
83,240,68,105
84,246,336,124
85,244,-182,-133
86,-26,-189,-125
87,240,66,141
88,-14,70,-127
89,248,340,132
90,-16,-182,137
91,242,70,99
92,246,80,124
93,244,56,-137
94,244,-190,-123
95,-16,-192,-159
96,-4,90,-144
97,-8,338,128
98,248,-194,123
99,254,68,-145
100,-2,-180,109
101,-12,-180,-131
102,240,-190,125
103,-18,-180,119
104,-10,70,157
105,-12,-196,117
106,262,-186,-153
107,2,80,-138
108,-16,78,113
109,244,68,109
110,-24,-187,127
111,244,-180,147
112,-8,76,-131
113,-12,-204,-143
114,-2,-192,-127
115,-14,60,-123
116,240,-200,-137
117,250,64,113
118,254,76,125
119,-278,67,129
120,236,-194,-125
121,254,82,110
122,-16,340,-134
123,-26,-183,129
124,-280,71,135
125,-28,-185,-113
126,-16,68,-149
127,-6,-202,121
128,248,-196,-131
129,254,-190,-139
130,0,80,114
131,242,-188,117
132,244,336,-148
133,-2,64,119
134,-2,70,-145
135,246,338,124
136,254,-182,-129
137,264,-182,131
138,246,-190,121
139,244,66,-129
140,-22,-197,125
141,-280,-185,-129
142,242,-184,-137
143,246,-184,-131
144,-14,58,-125
145,-28,-181,107
146,-26,-185,-149
147,250,76,107
148,-8,-182,-139
149,-16,66,131
150,-12,336,-128
151,-280,-183,145
152,-10,66,143
153,246,344,100
154,250,-190,113
155,-4,66,109
156,6,-186,-155
157,-24,-197,-141
158,-8,72,137
159,236,-178,-117
160,-284,-203,117
161,240,44,-149
162,250,64,-137
163,-10,338,-140
164,-286,339,108
165,-8,-188,-141
166,246,-206,123
167,-20,-188,109
168,-18,-188,-159
169,238,-190,-143
170,-8,58,-125
171,2,-192,-149
172,244,68,-141
173,248,-190,115
174,250,82,106
175,8,80,102
176,250,62,-129
177,248,-194,117
178,238,62,-137
179,-30,83,122
180,240,86,114
181,-34,-177,-135
182,236,70,-135
183,-8,64,-129
184,248,-202,-133
185,242,62,107
186,246,-178,121
187,246,74,-151
188,-14,-190,-141
189,-18,68,-127
190,-22,59,127
191,-26,-193,-119
192,-22,339,142
193,-20,68,105
194,-12,-180,93
195,-12,-188,-129
196,6,-178,-123
197,16,80,-138
198,258,-184,-151
199,-278,337,110
200,248,-188,99
201,236,-180,-131
202,-20,64,-139
