Index,Gx,Gy,Gz
0,-307,-202,-111
1,221,-203,131
2,217,61,-109
3,-307,-202,125
4,225,61,-133
5,-45,-203,-131
6,227,-217,123
7,209,-197,-129
8,-45,323,-116
9,227,77,152
10,-49,63,-113
11,-311,58,-127
12,213,69,152
13,-315,50,-91
14,-53,54,145
15,-59,68,-122
16,-49,-201,133
17,-19,59,133
18,219,333,132
19,211,-193,-99
20,-45,61,141
21,-313,-206,-117
22,-315,58,-119
23,219,-205,-111
24,-39,-207,127
25,207,-213,-109
26,-31,-219,131
27,-47,-205,-97
28,-49,57,-123
29,-39,-193,-117
30,-43,47,119
31,-47,-207,133
32,-33,-207,-107
33,-27,63,-109
34,-35,67,-102
35,223,-205,155
36,219,55,149
37,231,331,136
38,211,63,137
39,227,-199,127
40,-39,-199,127
41,-69,-208,151
42,209,-195,165
43,-37,-193,-129
44,211,-203,145
45,213,59,157
46,-41,-195,-91
47,-47,-199,-93
48,-53,56,159
49,-37,-193,-97
50,-41,51,-117
51,217,67,146
52,219,-193,139
53,219,59,-111
54,221,-193,-109
55,-45,-213,141
56,-25,-195,-105
57,227,61,125
58,213,43,-119
59,-53,66,-114
60,-27,59,-107
61,229,65,-94
62,-31,-205,139
63,233,-211,-117
64,215,-211,137
65,-59,-212,-91
66,-47,-195,-101
67,-39,-203,-99
68,-43,43,133
69,213,63,133
70,215,49,125
71,215,-203,-127
72,211,-197,-103
73,-47,51,145
74,-33,-201,155
75,215,37,-113
76,-49,-209,127
77,225,-197,137
78,219,65,124
79,-49,-199,-101
80,213,55,-135
81,217,55,117
82,-43,49,105
83,-27,-209,107
84,-47,-197,-111
85,207,71,122
86,-51,-200,-123
87,-29,47,147
88,-41,325,-96
89,-41,63,-117
90,219,-213,123
91,-35,-207,-115
92,-43,55,145
93,207,61,-119
94,-51,-194,-113
95,-49,57,127
96,-45,59,127
97,-29,-199,-121
98,215,53,-101
99,-47,-203,145
100,-43,55,-109
101,-39,325,-120
102,-35,-213,-123
103,-45,49,117
104,-313,-198,133
105,-51,54,-133
106,-45,-207,139
107,-25,49,139
108,227,-199,145
109,211,55,123
110,219,-205,147
111,219,67,152
112,217,-195,139
113,235,59,149
114,233,61,-119
115,207,-203,127
116,-33,67,150
117,-45,71,158
118,-41,323,140
119,221,49,-125
120,217,-193,-101
121,217,-207,-115
122,-43,-221,-111
123,211,41,149
124,217,49,-113
125,-47,-201,153
126,215,71,140
127,-311,66,-114
128,-51,50,141
129,215,-199,137
130,231,-201,-121
131,215,39,133
132,223,69,130
133,227,53,117
134,-49,59,133
135,-39,-199,143
136,-309,-202,-111
137,-51,44,149
138,231,-195,153
139,223,71,-112
140,-31,-197,-111
141,-309,-210,-121
142,217,53,131
143,-49,51,-119
144,-311,46,129
145,211,-201,147
146,217,-199,143
147,209,-203,-107
148,217,-207,149
149,-55,-202,143
150,-35,-195,-121
151,-49,53,-123
152,-45,-195,-113
153,-45,55,141
154,-311,-200,-105
155,-307,-200,135
156,227,47,-111
157,-25,-213,-123
158,-43,-213,-113
159,-307,40,-113
160,-55,66,-130
161,-33,63,-105
162,-51,44,153
163,-47,37,-109
164,213,57,147
165,-33,61,-107
166,-53,60,137
167,-61,48,137
168,-35,-195,-107
169,-37,47,135
170,-47,-203,171
171,-309,-220,-103
172,-37,33,145
173,219,47,-99
174,217,-209,-133
175,-35,-211,119
176,213,-209,-115
177,211,-203,-109
178,-37,55,-105
179,229,-199,153
180,-31,69,-130
181,-43,-193,133
182,-317,40,-119
183,-45,45,-103
184,215,-209,143
185,-43,55,-113
186,219,61,145
187,217,-197,145
188,209,51,147
189,-49,-193,-115
190,-57,64,155
191,211,59,-93
192,213,-207,-123
193,-51,-198,127
194,-39,-203,-117
195,219,49,-97
196,-41,45,161
197,-313,-198,-105
198,-29,-203,-125
199,231,-215,107
200,211,-205,141
201,-51,68,-120
202,-47,61,-117
