Index,Gx,Gy,Gz
0,-16,109,-86
1,-44,-111,-118
2,-78,134,-114
3,-336,-134,-120
4,-62,-108,-354
5,-8,487,-107
6,6,345,-355
7,258,471,-98
8,-2,263,-354
9,-340,346,180
10,-162,1110,191
11,-416,1364,173
12,208,2101,-399
13,90,2505,-456
14,-32,3136,-333
15,292,3204,-453
16,286,2768,-544
17,212,3258,-589
18,360,4093,-345
19,250,4723,-920
20,12,5571,-996
21,68,6209,-1044
22,70,7237,-896
23,290,8773,-827
24,22,9377,-1281
25,12,9913,-1169
26,-22,10253,-1336
27,224,10269,-1070
28,-70,9916,-736
29,-166,10348,-541
30,-296,10136,-316
31,-58,10541,-1033
32,-100,11391,-1400
33,-142,12805,-1474
34,-350,14059,-1590
35,-504,15168,-1403
36,-468,15116,-771
37,-458,14008,-540
38,-312,12566,-103
39,368,10869,359
40,352,9636,313
41,570,8596,-96
42,1362,8518,-568
43,1566,8903,-573
44,1204,8914,-199
45,1028,7967,-356
46,728,6747,674
47,-340,5090,955
48,-276,3209,1399
49,-754,944,1616
50,-714,-1714,1580
51,-594,-3906,1266
52,-446,-4983,1222
53,-462,-5947,641
54,-638,-7098,939
55,-1034,-9254,1272
56,-960,-11292,1214
57,-522,-12675,1721
58,-564,-14002,1944
59,-456,-13740,1877
60,-56,-13823,2130
61,-582,-13604,2499
62,-606,-13883,2542
63,-1366,-15026,2559
64,-1298,-16844,2871
65,-1856,-18868,2741
66,-2102,-20653,2429
67,-2610,-21391,2441
68,-2876,-21935,2441
69,-2712,-22498,2382
70,-2218,-22699,2151
71,-2564,-22640,1512
72,-1794,-20875,1526
73,-1666,-18472,1441
74,-1122,-16976,1150
75,-182,-15851,1745
76,348,-16300,1174
77,1302,-17185,1210
78,1754,-17351,878
79,1964,-16931,627
80,1930,-16390,779
81,2084,-16434,1062
82,2664,-16351,1729
83,2560,-17072,1744
84,2900,-17510,1167
85,2942,-18962,1403
86,2980,-20718,906
87,2734,-21017,424
88,2220,-20162,723
89,2216,-18146,1323
90,2630,-16580,2238
91,3800,-14947,2270
92,3896,-12772,1633
93,3552,-10640,1520
94,3626,-9423,1925
95,3136,-8658,1475
96,2752,-7954,1702
97,2798,-5383,1118
98,2396,-1429,1411
99,1924,1177,944
100,1044,3147,522
101,34,3716,-135
102,-894,3830,-1329
103,-1208,4919,-2132
104,-1698,6791,-1860
105,-2406,8302,-2207
106,-2394,8879,-2533
107,-2796,10182,-2605
108,-3522,11544,-2377
109,-3214,13345,-2594
110,-3452,15309,-2525
111,-3394,16935,-2617
112,-3602,18536,-2335
113,-3512,19948,-2933
114,-2824,20183,-3325
115,-2840,19524,-3747
116,-2706,18924,-5057
117,-2620,19758,-5739
118,-2380,21663,-6518
119,-2080,24165,-7090
120,-1662,25763,-7184
121,-1622,27049,-7024
122,-1956,27687,-6486
123,-2116,28006,-6086
124,-2348,28034,-6068
125,-2138,27761,-5299
126,-2236,25960,-5188
127,-2100,24706,-4646
128,-1144,22401,-3933
129,-1218,20576,-3943
130,-1464,19732,-4022
131,-1162,20968,-3269
132,-1074,21307,-3434
133,-1080,22612,-2661
134,-1160,22440,-1782
135,-1138,21526,-1283
136,-1046,18204,-1106
137,-354,15055,-762
138,-450,12780,-249
139,-396,9565,-191
140,-804,7306,406
141,-1184,6662,407
142,-1402,6559,875
143,-1370,6609,547
144,-1490,6334,901
145,-1034,5995,593
146,-1006,4400,536
147,-374,2869,384
148,190,2501,-367
149,908,1205,-107
150,786,-1170,90
151,760,-3333,7
152,-44,-5462,357
153,280,-7452,413
154,632,-9427,687
155,954,-11494,509
156,1040,-13287,655
157,838,-15144,843
158,394,-15518,1085
159,-428,-15656,1065
160,-758,-16652,1639
161,-1216,-18168,1616
162,-1488,-18861,1782
163,-1136,-19523,1270
164,-748,-20173,782
165,-906,-20230,-410
166,-414,-20467,-296
167,-346,-21713,-927
168,-394,-23107,-478
169,-130,-23925,-401
170,-94,-24662,238
171,856,-24359,565
172,1612,-23361,585
173,2592,-22129,997
174,3152,-21621,1255
175,3170,-22629,820
176,2920,-24324,504
177,2746,-24713,115
178,2788,-24622,21
179,2560,-24316,63
180,2668,-22839,1207
181,2992,-20913,1502
182,2678,-19210,2335
183,3186,-18221,2850
184,3034,-16916,2780
185,3262,-16211,2369
186,3134,-15857,2156
187,2970,-15280,2118
188,3080,-15075,2122
189,3378,-14266,1858
190,3638,-13055,1525
191,3904,-11281,1009
192,3100,-9704,1045
193,2910,-8372,620
194,2100,-5594,853
195,1962,-3637,198
196,1220,-2587,-485
197,1114,-3681,-346
198,1232,-4856,67
199,1396,-5552,602
200,1204,-5656,1006
201,1128,-5020,1340
202,1468,-3599,767
