Index,Gx,Gy,Gz
0,-74,95,-214
1,-60,107,91
2,190,-167,86
3,190,-171,70
4,194,95,-190
5,-72,-165,74
6,184,91,76
7,-78,84,80
8,-72,91,-178
9,-86,-174,-162
10,-76,87,76
11,184,97,-172
12,-62,357,81
13,-70,-171,78
14,-60,-167,-174
15,-62,-161,88
16,190,91,-166
17,-66,-157,76
18,188,97,-160
19,198,-175,-182
20,194,93,96
21,-84,362,113
22,-68,95,98
23,-54,91,-168
24,-64,81,-182
25,-334,84,80
26,184,357,-189
27,-68,93,-180
28,-62,-159,80
29,-60,-159,82
30,196,-161,74
31,-346,-162,92
32,-340,-172,-162
33,184,83,-156
34,190,79,-150
35,200,87,92
36,-64,81,80
37,194,85,82
38,192,-169,94
39,-62,89,-172
40,180,-171,-178
41,-336,76,-172
42,-342,-176,86
43,202,-167,78
44,-74,-169,102
45,184,83,84
46,182,101,-157
47,184,87,-158
48,184,-179,78
49,188,91,98
50,186,91,-162
51,-56,87,-182
52,182,83,86
53,-342,-176,104
54,190,87,72
55,206,79,92
56,-56,91,-166
57,186,-159,108
58,-76,89,-162
59,-70,91,-172
60,190,-165,-184
61,-68,359,-159
62,-72,77,84
63,186,359,91
64,-66,99,-188
65,-342,86,-188
66,-96,-166,100
67,-350,-182,88
68,-68,-171,64
69,-70,-163,66
70,-76,-159,88
71,-90,96,-174
72,-84,-168,-180
73,-76,89,-168
74,-56,93,76
75,-64,-177,74
76,186,-185,-172
77,-60,-173,76
78,-72,-163,-178
79,192,89,98
80,-70,69,84
81,182,75,-164
82,184,-179,84
83,-342,-178,-164
84,-92,80,-162
85,-78,104,-157
86,-340,104,89
87,-94,96,-162
88,-342,94,106
89,-342,96,80
90,-354,94,88
91,-70,-161,82
92,-92,-164,88
93,-334,-158,84
94,-60,93,-154
95,-72,-161,-148
96,-344,106,-175
97,-74,87,-170
98,-62,-163,90
99,-86,80,98
100,-334,84,-172
101,-344,-178,80
102,186,-171,-166
103,-64,93,-178
104,194,-161,-172
105,-70,-159,-150
106,-70,-159,-168
107,180,85,-156
108,-80,92,-174
109,192,91,76
110,-64,-169,80
111,182,-167,-180
112,184,-167,-180
113,-62,359,-171
114,-68,365,-173
115,-66,93,-162
116,-70,-167,96
117,-66,85,80
118,-60,361,-187
119,-68,109,69
120,-92,92,-168
121,182,-165,92
122,192,99,-172
123,-344,90,-174
124,-68,95,-184
125,-76,109,-181
126,184,85,94
127,-66,87,-164
128,184,-159,-172
129,-52,103,-179
130,190,365,-159
131,-54,363,-167
132,188,87,88
133,-80,-170,112
134,-334,74,96
135,186,85,66
136,-58,-181,-200
137,-334,90,94
138,180,89,-162
139,180,103,89
140,-74,103,-185
141,-74,-165,68
142,-64,-165,102
143,190,93,100
144,182,-165,-166
145,-84,94,-160
146,-82,-170,88
147,-334,96,-170
148,-76,-179,-186
149,-334,-178,-194
150,-54,-163,72
151,192,357,73
152,-334,-172,68
153,188,-161,-162
154,-62,-169,80
155,190,-167,58
156,186,89,74
157,-64,103,87
158,-70,103,-175
159,184,97,-162
160,-58,-177,-194
161,192,103,85
162,186,-163,82
163,-42,93,-144
164,-62,-165,90
165,192,93,86
166,-66,-159,-176
167,-68,97,102
168,-76,-169,-148
169,184,85,74
170,-342,-162,74
171,-80,-168,-186
172,192,89,80
173,-82,98,54
174,-76,-175,82
175,188,-169,-204
176,-58,119,-181
177,198,359,83
178,186,97,-168
179,-94,-162,92
180,-90,-166,88
181,-80,80,84
182,-84,-166,-180
183,196,109,67
184,-70,-159,76
185,-338,80,-176
186,-70,-171,98
187,184,95,90
188,-336,94,88
189,-334,-168,-172
190,-102,-170,-174
191,-90,68,88
192,-72,-157,88
193,182,369,-157
194,190,95,-180
195,-62,77,72
196,-76,85,-186
197,-338,-158,-170
198,-84,-172,-182
199,194,-163,-146
200,-74,-169,-182
201,-80,114,-165
202,198,97,92
