Index,Gx,Gy,Gz
0,232,-462,773
1,230,-642,165
2,-40,-297,135
3,-378,-293,397
4,-466,-401,509
5,-524,-1135,650
6,-38,-1120,513
7,-306,-1570,888
8,-492,-1601,1004
9,-142,-1437,1366
10,-314,-1535,1197
11,-312,-1579,1271
12,-100,-1511,1266
13,-402,-1291,1480
14,-134,-1149,1092
15,-60,-613,604
16,312,658,647
17,260,1637,167
18,220,2507,240
19,904,3988,229
20,982,5142,-213
21,784,5701,-368
22,936,6353,-820
23,1334,7292,-889
24,1440,8136,-1513
25,1234,9620,-1894
26,1204,11532,-2026
27,1166,12464,-2511
28,1500,12448,-2267
29,1380,12127,-2483
30,1790,12466,-2236
31,1814,12924,-2457
32,1056,12435,-1997
33,648,11159,-1916
34,512,11310,-1571
35,-4,10941,-1392
36,114,10946,-1394
37,112,11398,-1537
38,104,11998,-1461
39,82,12874,-1907
40,422,13216,-2061
41,386,13617,-1813
42,490,13779,-2039
43,1378,13938,-2028
44,1202,14349,-1853
45,1874,15006,-1630
46,1786,14774,-1783
47,1072,13583,-1544
48,1030,12504,-1283
49,436,11481,-1045
50,-404,10518,-651
51,-1442,9975,-829
52,-1306,8686,-804
53,-1156,9298,-795
54,-1490,9373,-1023
55,-1022,8502,-1019
56,-960,7525,-754
57,-188,6998,-955
58,-318,6036,-687
59,-522,4757,-697
60,-268,2360,-882
61,-694,958,-246
62,-1558,639,-155
63,-1230,58,-345
64,-1506,-474,-529
65,-1060,-1204,-417
66,-1034,-1764,-78
67,-836,-2122,-330
68,-676,-2663,-100
69,-864,-3289,-421
70,-610,-5219,-430
71,-842,-7279,-401
72,-822,-9961,-43
73,-528,-12664,103
74,-256,-15386,315
75,-266,-16964,556
76,-590,-17573,714
77,-870,-17595,853
78,-244,-17676,994
79,-198,-17983,1162
80,260,-17725,1069
81,824,-18531,1506
82,1112,-18653,1736
83,1612,-18904,1976
84,1234,-19766,2025
85,542,-20272,2445
86,-234,-19575,2447
87,-974,-17592,2491
88,-1382,-15482,2274
89,-1522,-13848,1820
90,-1362,-13314,1863
91,-684,-13650,1165
92,-74,-14204,1312
93,150,-13569,1409
94,1180,-13164,752
95,1816,-12379,293
96,1980,-12287,240
97,1626,-11956,-112
98,1354,-11726,-382
99,974,-12132,186
100,818,-13002,654
101,584,-13882,1268
102,950,-14132,1199
103,690,-14183,1300
104,1462,-13363,1332
105,2296,-12332,1318
106,2092,-11747,1283
107,2512,-12892,1050
108,1902,-13665,688
109,1114,-14699,329
110,574,-15195,403
111,822,-15568,358
112,766,-16338,538
113,960,-18272,1086
114,1160,-19492,1050
115,1690,-18332,964
116,1892,-16529,1080
117,1668,-13902,1262
118,1550,-11088,1758
119,1884,-9172,1799
120,1526,-8897,1070
121,1902,-7619,197
122,1992,-6603,122
123,1990,-5103,-28
124,1932,-3999,76
125,1868,-3793,175
126,1750,-3608,355
127,1428,-2925,500
128,912,-2723,1438
129,742,-2104,1015
130,468,-1542,1296
131,-36,237,825
132,-62,1498,235
133,-856,2901,-545
134,-840,3742,-708
135,-742,4350,-1491
136,-1032,4614,-1375
137,-1314,5803,-1541
138,-1400,6711,-1385
139,-1256,7315,-698
140,-1372,8510,-1035
141,-1828,10047,-922
142,-1832,12440,-768
143,-2412,14141,-1409
144,-2278,14944,-1841
145,-2594,14733,-2345
146,-2402,14744,-2887
147,-2122,14947,-2822
148,-1596,15368,-2739
149,-1918,15901,-3474
150,-1550,16642,-3426
151,-1452,17586,-3581
152,-1394,17936,-3265
153,-1422,17600,-3356
154,-1838,17423,-3119
155,-1818,18067,-3599
156,-1964,18426,-3952
157,-1988,19355,-3839
158,-1266,19369,-4109
159,-682,18376,-3777
160,-760,16675,-3929
161,-810,15156,-3501
162,-994,14226,-2721
163,-1502,13603,-2637
164,-1494,13028,-2126
165,-1876,12421,-1524
166,-1966,11841,-591
167,-1802,10981,-253
168,-1614,10492,86
169,-1968,11444,89
170,-2376,12259,-331
171,-2204,12687,-172
172,-2496,13481,-75
173,-2184,13547,-357
174,-1624,13228,-155
175,-1318,13098,-306
176,-718,13289,-212
177,-76,13528,-201
178,-406,12599,-115
179,-136,12101,-522
180,-234,12693,-52
181,-248,13271,-570
182,-56,13323,-794
183,438,13428,-580
184,228,13092,-982
185,146,12914,-826
186,112,12366,-449
187,224,11264,-297
188,76,10213,-263
189,176,9023,-479
190,446,8225,-185
191,348,7867,-269
192,-68,8101,-191
193,-1042,8133,-603
194,-1830,7669,-609
195,-2018,6610,-586
196,-2486,5947,-547
197,-2558,5399,-288
198,-2420,5671,-839
199,-2052,4529,-540
200,-1530,3773,-153
201,-690,1667,-505
202,-462,-663,-5
