Index,Gx,Gy,Gz
0,494,-4,338
1,118,-344,288
2,-2,-213,211
3,-368,-69,173
4,-374,-349,-93
5,-284,-61,165
6,52,-283,163
7,410,-288,213
8,194,-288,243
9,462,-14,249
10,498,50,289
11,234,-392,328
12,410,-392,380
13,122,-394,406
14,-170,-319,698
15,-240,415,457
16,-302,611,467
17,-230,1597,467
18,162,2208,372
19,130,3865,-216
20,1088,6210,-728
21,1488,8339,-769
22,1896,9751,-1256
23,2310,10123,-1102
24,2976,9850,-1195
25,2674,9686,-536
26,2200,9745,-30
27,1860,10071,401
28,1582,10315,304
29,876,11211,296
30,726,12069,305
31,934,12805,368
32,1022,13337,18
33,1508,13736,-102
34,1292,13921,-116
35,2012,14048,719
36,1814,13320,690
37,1650,12750,867
38,1346,11018,988
39,1436,9890,1097
40,1134,9418,310
41,766,11105,438
42,1028,12556,643
43,552,12657,1036
44,438,11829,1442
45,384,10455,1716
46,136,8925,1484
47,388,7337,1654
48,306,6593,725
49,1126,5967,-115
50,1956,5987,-909
51,2344,6361,-1006
52,2738,7724,-1091
53,2202,7734,-399
54,1148,6639,19
55,672,4818,-205
56,-294,3517,-54
57,-432,2714,-89
58,-998,2345,5
59,-820,2336,-139
60,-676,2157,-191
61,-318,1559,-94
62,84,919,1
63,-56,-5,148
64,-330,-708,-38
65,-740,-1481,174
66,-708,-3353,-62
67,-812,-4195,159
68,-870,-5596,-116
69,-1038,-7185,-242
70,-862,-9360,-355
71,-716,-12553,-519
72,122,-15594,-1193
73,1054,-18658,-1530
74,1166,-21405,-1520
75,2048,-23004,-1717
76,1938,-24314,-903
77,988,-23832,193
78,-1106,-22333,1484
79,-2828,-20552,2470
80,-3196,-19888,2967
81,-3038,-19787,2964
82,-2362,-18546,2991
83,-1604,-17754,2472
84,-1578,-15817,2632
85,-1480,-14111,1887
86,-1696,-12741,1897
87,-1044,-12970,1917
88,-1010,-14812,2558
89,-1560,-17315,2790
90,-2374,-19212,3574
91,-3116,-20400,2983
92,-3744,-20861,2983
93,-3018,-19946,3073
94,-2856,-18212,2549
95,-2304,-14930,1669
96,-1728,-12656,1255
97,-1066,-11704,1139
98,-1052,-12476,474
99,-1434,-12507,368
100,-1054,-11944,354
101,-1250,-11463,168
102,-560,-10145,121
103,-186,-9338,-513
104,200,-10476,-1167
105,462,-12625,-857
106,532,-15217,-923
107,238,-17577,-1773
108,566,-19502,-1835
109,24,-20457,-2744
110,-346,-19961,-2364
111,428,-19000,-1966
112,980,-18354,-1579
113,1616,-17776,-1383
114,1966,-16800,-1342
115,1932,-15093,-1018
116,2586,-12738,-1131
117,2794,-10934,-799
118,2922,-9043,-635
119,3642,-7968,-175
120,3462,-7314,394
121,2658,-6915,591
122,2092,-6125,805
123,2156,-5310,1213
124,1850,-3554,889
125,1762,-2284,375
126,1250,-907,613
127,1470,240,27
128,990,1171,-53
129,1030,2462,-149
130,312,3507,716
131,138,5455,1207
132,116,7455,1741
133,266,9445,2264
134,982,11650,2702
135,678,12820,2580
136,320,13206,1953
137,-206,12728,1418
138,-412,13176,1543
139,-900,13450,884
140,-854,14572,1044
141,-818,16168,1209
142,-1174,17743,1196
143,-608,19148,1170
144,-444,21407,703
145,372,22824,691
146,960,24030,137
147,1186,23391,-675
148,2104,21033,-1498
149,2610,18558,-2384
150,2374,17350,-3052
151,2278,16750,-2411
152,2178,15878,-2012
153,2186,15808,-2305
154,2496,15764,-1799
155,2226,15912,-1741
156,2428,15758,-1302
157,2424,15754,-1637
158,1856,14957,-1662
159,2058,15103,-2068
160,1932,15497,-2360
161,1906,15714,-2322
162,1184,14895,-1957
163,1610,13029,-2628
164,1978,12691,-2691
165,2444,12236,-3155
166,2122,11505,-2946
167,1694,12010,-2793
168,862,13739,-2763
169,330,15885,-1904
170,330,17202,-1230
171,222,16913,3
172,1050,14243,-242
173,1688,12048,-193
174,1958,10513,-597
175,1878,9362,-859
176,1572,8809,-1133
177,1458,8866,-612
178,942,9957,42
179,1026,10938,238
180,294,11491,373
181,606,10904,592
182,400,10444,213
183,-230,9523,-541
184,56,8977,-419
185,454,8600,-463
186,570,7510,-648
187,152,7360,-393
188,-288,7360,-180
189,-886,6880,708
190,-1426,6028,462
191,-1566,5060,208
192,-1984,4333,123
193,-1794,3636,-493
194,-1020,2436,-1159
195,-404,702,-892
196,-402,-265,-1201
197,434,-1122,-1129
198,484,-1878,-1001
199,-182,-2101,-1132
200,-96,-2811,-1082
201,-350,-3047,-856
202,-292,-3421,-817
