Index,Gx,Gy,Gz
0,-300,-156,343
1,276,-321,88
2,352,35,62
3,392,-157,288
4,116,147,-21
5,102,165,-281
6,118,469,-27
7,132,319,-15
8,392,363,-267
9,430,357,-5
10,234,367,-277
11,22,586,-306
12,56,1022,-346
13,102,1398,-398
14,388,1922,-180
15,158,2308,-130
16,168,2814,261
17,132,3204,463
18,106,2874,92
19,388,3590,140
20,802,4399,11
21,618,5732,261
22,1304,6749,-356
23,1476,8085,-46
24,1316,9712,-211
25,1250,10469,-895
26,1096,10475,-934
27,764,10660,-531
28,922,9384,-274
29,990,8899,9
30,506,8690,176
31,276,8778,326
32,-70,8494,-104
33,-436,8681,-232
34,-932,9120,-340
35,-510,10195,-452
36,-836,10618,-238
37,-272,10923,-433
38,84,10803,-310
39,168,10484,-444
40,962,10911,-361
41,722,10604,-136
42,1126,10439,-420
43,1324,10747,-486
44,980,10701,-380
45,144,10122,-816
46,508,9785,-551
47,272,8826,-209
48,362,8250,-344
49,246,8216,-250
50,1002,7315,-100
51,936,6290,360
52,968,5646,480
53,938,5242,271
54,1008,4582,456
55,1076,4128,307
56,1660,2933,-315
57,2052,1909,-375
58,1930,649,-459
59,1076,-1738,-510
60,634,-3750,-320
61,246,-5590,-253
62,70,-8298,-710
63,56,-10630,-605
64,42,-13192,-875
65,390,-15863,-758
66,-216,-17954,-204
67,-814,-18946,-13
68,-754,-19850,100
69,-908,-20315,961
70,-1020,-20418,1276
71,-662,-20547,1194
72,-510,-21197,1233
73,-1018,-21786,1135
74,-578,-21503,654
75,-990,-20417,754
76,-1072,-19256,901
77,-1298,-18626,790
78,-990,-17461,773
79,-608,-17299,623
80,-678,-18266,963
81,-420,-20101,969
82,80,-22315,774
83,948,-22507,397
84,1136,-22361,199
85,1042,-22349,129
86,514,-22304,405
87,268,-21433,151
88,-384,-20986,52
89,16,-20310,488
90,1212,-19131,119
91,2426,-19233,678
92,2864,-20112,764
93,3344,-20466,-422
94,3498,-18488,-845
95,3364,-14680,-624
96,3578,-11149,-252
97,3500,-10374,564
98,3956,-9978,709
99,4300,-9411,969
100,4238,-8173,684
101,4030,-6883,331
102,3392,-5610,307
103,3382,-5332,-95
104,3258,-5370,-388
105,3980,-4769,-360
106,3790,-3617,-40
107,3318,-3196,-58
108,2942,-2756,-422
109,1712,-1972,-99
110,758,-1726,-465
111,120,-1330,-484
112,-288,-616,-828
113,-24,307,-609
114,-452,1741,-1403
115,-750,2372,-1388
116,-1416,3018,-1560
117,-1518,3441,-1586
118,-1784,4622,-1436
119,-1722,5373,-1444
120,-2208,6452,-759
121,-2412,6425,-970
122,-2228,6947,-745
123,-2186,8227,-1327
124,-2392,9617,-1172
125,-2380,11477,-1307
126,-2124,13307,-1464
127,-2176,14861,-1623
128,-2812,15006,-2047
129,-2588,15302,-1879
130,-2214,15013,-1918
131,-2242,15830,-1657
132,-2330,15682,-1766
133,-1966,16725,-2371
134,-1602,18060,-2665
135,-1226,19216,-2777
136,-746,19683,-2745
137,-556,19447,-2612
138,-718,18407,-2539
139,-1292,16245,-1604
140,-1394,14567,-1520
141,-1052,13781,-1085
142,-1140,13020,-1323
143,-1286,13366,-1538
144,-758,13777,-1290
145,-1346,13740,-1220
146,-1286,12957,-1106
147,-1558,12756,-896
148,-1958,12491,-888
149,-2244,13192,-741
150,-2346,14277,-913
151,-2106,14783,-782
152,-2298,15367,-585
153,-2886,15317,-55
154,-3404,14858,280
155,-3460,14856,371
156,-3288,14600,787
157,-3122,14511,574
158,-3224,14694,865
159,-2614,14296,247
160,-1890,13287,168
161,-1026,12798,460
162,-400,12382,-98
163,702,11721,-68
164,1192,10539,-390
165,1534,9583,-361
166,1160,8511,-33
167,680,7364,-444
168,960,6609,-336
169,804,5217,-34
170,180,3892,15
171,340,2338,100
172,462,867,129
173,444,-1121,479
174,166,-3819,313
175,390,-6495,57
176,444,-9331,175
177,548,-13069,-322
178,1382,-15551,-29
179,1560,-17337,-442
180,1832,-17503,-580
181,1538,-16655,-772
182,856,-15266,-1010
183,202,-14347,-359
184,-320,-14253,153
185,-78,-14841,916
186,-328,-15834,1427
187,224,-18297,1498
188,240,-20840,1606
189,912,-21441,1428
190,260,-20224,1329
191,84,-18587,959
192,-158,-16887,541
193,-700,-15868,965
194,-718,-15262,1355
195,-368,-15453,1219
196,444,-17117,1790
197,696,-18009,1459
198,920,-19652,832
199,574,-20086,710
200,114,-19044,838
201,-130,-18058,971
202,-514,-18290,1278
203,-202,-18641,600
