Index,Gx,Gy,Gz
0,-461,-1391,530
1,-379,-1818,491
2,-621,-2595,200
3,-847,-3062,496
4,-699,-3490,896
5,-865,-3526,1099
6,-953,-4417,953
7,-795,-6297,644
8,-1503,-8841,936
9,-1617,-11288,584
10,-2169,-12800,933
11,-2987,-14027,989
12,-2749,-15345,270
13,-2869,-16651,-200
14,-2409,-17810,-687
15,-2369,-19585,-866
16,-1853,-21472,-1883
17,-1685,-23837,-2484
18,-1195,-24488,-2890
19,-851,-24299,-2568
20,983,-23748,-2310
21,2525,-23422,-2508
22,3887,-21128,-3030
23,4983,-17394,-2791
24,5713,-13870,-1712
25,6551,-10550,25
26,6283,-9111,1462
27,6447,-9520,2110
28,5219,-11032,2574
29,3631,-12209,2677
30,2215,-12485,3131
31,1091,-12489,2989
32,431,-12575,2709
33,-499,-11842,1819
34,-1461,-11206,1403
35,-2397,-10154,943
36,-3331,-9689,-221
37,-3967,-10820,-618
38,-4035,-11846,-614
39,-3703,-12087,-405
40,-2861,-11148,463
41,-2493,-9670,1046
42,-1703,-6751,1153
43,-879,-4271,1416
44,181,-1761,663
45,1225,238,302
46,1455,2623,181
47,1023,4331,-413
48,961,4863,-682
49,853,4742,-866
50,-19,4603,-858
51,281,4610,-287
52,229,4202,227
53,45,3816,632
54,171,3798,996
55,145,4365,877
56,513,5490,292
57,327,7581,652
58,369,9516,1082
59,-337,11623,721
60,-191,12296,456
61,-889,13042,-450
62,-1105,15342,-626
63,-1811,18535,-669
64,-1929,22142,-481
65,-1847,25205,-920
66,-719,28566,-609
67,-347,30312,-1053
68,149,31712,-1655
69,463,32302,-2482
70,543,32739,-2678
71,1053,32514,-3154
72,1309,32515,-3516
73,1557,32511,-3744
74,2231,32742,-3723
75,2237,31222,-3866
76,1739,29375,-2921
77,1559,27696,-2344
78,1285,26964,-1413
79,199,26791,-235
80,-137,28073,1515
81,-493,28802,2983
82,-279,29204,4538
83,-375,28492,4788
84,261,26208,4795
85,783,22400,4692
86,1015,17688,3271
87,1391,13405,2060
88,1061,10921,636
89,677,10038,390
90,19,9302,424
91,-451,8847,339
92,-353,7577,569
93,243,5416,249
94,-125,4095,549
95,-277,2958,887
96,-913,1508,246
97,-987,102,23
98,-727,-1003,-767
99,-493,-1499,-441
100,133,-1295,-697
101,551,-677,-193
102,493,-1045,-335
103,361,-2237,-286
104,-121,-3865,-48
105,-635,-5529,-243
106,-1169,-7509,-629
107,-1437,-9464,-1278
108,-1569,-10795,-1476
109,-711,-11888,-1999
110,-559,-12832,-2013
111,-435,-13498,-2289
112,-751,-14299,-2157
113,-1087,-15412,-1847
114,-1687,-17708,-1648
115,-2047,-20444,-1520
116,-2099,-23729,-1854
117,-2229,-26831,-2372
118,-2455,-28864,-2532
119,-2525,-30016,-3323
120,-1999,-29528,-4411
121,-1411,-27508,-5294
122,-1595,-23511,-5061
123,-2553,-21697,-5381
124,-2777,-22650,-5250
125,-3125,-24186,-4704
126,-3215,-25435,-3872
127,-2819,-25047,-3761
128,-1837,-25794,-3759
129,-1487,-28227,-3844
130,-591,-30355,-3630
131,-181,-31160,-3648
132,-73,-29633,-3198
133,1217,-25958,-2221
134,3867,-21091,-228
135,7061,-15521,1939
136,9507,-11709,4575
137,10267,-10054,5900
138,9173,-10071,6372
139,7947,-11086,5921
140,5689,-12684,5433
141,4009,-13537,4691
142,2609,-12765,3213
143,2443,-10920,2361
144,1545,-8825,2050
145,1373,-6261,969
146,583,-5003,382
147,363,-3495,367
148,-21,-2484,215
149,-111,-1948,580
150,-609,-1329,493
151,-1063,-1019,359
152,-907,-1186,-4
153,-659,-886,-267
154,-575,-386,83
155,-843,443,503
156,-267,961,390
157,215,1666,500
158,151,2670,532
159,317,3751,294
160,115,5591,533
161,291,6757,542
162,117,8812,265
163,-37,10718,403
164,-165,12235,387
165,-357,13532,-195
166,-675,15329,-862
167,-991,17830,-1234
168,-1103,20755,-2283
169,-907,23490,-3403
170,-619,24877,-4808
171,-181,26689,-6030
172,321,29130,-7071
173,173,30322,-7225
174,409,30931,-7650
175,849,31420,-7378
176,855,31872,-6638
177,741,31836,-5942
178,335,31145,-4637
179,367,28266,-3480
180,-517,25195,-2758
181,-979,22409,-1903
182,-1127,19645,-815
183,-1395,19270,-386
184,-1113,20780,760
185,-1121,23545,1797
186,-1115,24585,2777
187,-1407,23444,3400
188,-2067,21039,4637
189,-2357,17818,5078
190,-2775,15113,5003
191,-2913,12396,4670
192,-2909,10865,3927
193,-2229,9981,3079
194,-1839,9569,2634
195,-1123,9586,1843
196,-599,9054,1238
197,-421,8472,1422
198,-417,8453,936
199,227,8588,761
200,391,7152,156
201,1,6185,123
202,417,4884,-37
