Index,Gx,Gy,Gz
0,161,76,-109
1,-105,-192,145
2,167,64,-105
3,-85,74,-105
4,-101,62,139
5,167,-188,125
6,-97,72,139
7,-377,71,-103
8,-119,65,145
9,-379,75,155
10,-91,68,147
11,-111,66,-139
12,145,72,-131
13,147,-184,-115
14,-87,78,139
15,153,-192,-119
16,149,74,-123
17,-117,75,-103
18,147,70,143
19,-93,-186,141
20,151,-190,-129
21,153,342,-120
22,149,346,-106
23,-369,-185,151
24,-111,-184,153
25,-109,-176,121
26,-103,66,-121
27,-99,82,144
28,-371,63,173
29,145,-190,-107
30,-111,-186,135
31,-121,73,141
32,-369,-183,-95
33,-93,82,-120
34,-119,77,-131
35,-373,-179,155
36,153,-184,-87
37,-369,-189,163
38,153,62,-109
39,-125,55,-107
40,147,338,-92
41,-101,88,-98
42,-107,66,147
43,-111,-182,-101
44,-115,65,153
45,165,68,-115
46,-91,84,-118
47,173,-182,-115
48,-103,-184,151
49,153,90,-122
50,-107,342,126
51,145,70,-113
52,147,342,146
53,-101,342,-120
54,161,76,-127
55,-101,80,137
56,-371,-191,143
57,-377,69,-109
58,-107,338,128
59,153,-178,-119
60,151,-186,-97
61,155,70,-103
62,171,-186,151
63,-85,70,147
64,-103,-188,147
65,-93,-186,137
66,-373,73,-113
67,149,72,137
68,151,-184,-95
69,-369,-175,-105
70,-371,73,137
71,-109,58,141
72,151,-184,-125
73,159,-206,137
74,-107,62,141
75,-129,-187,135
76,157,-178,141
77,-93,82,-116
78,149,78,137
79,-113,75,-119
80,161,86,124
81,-113,77,-97
82,-111,70,-109
83,-373,-187,-95
84,-111,-182,-95
85,-373,-189,141
86,-369,77,-95
87,-117,-185,-97
88,-107,74,157
89,-115,75,159
90,145,76,153
91,157,-188,-107
92,-115,71,-105
93,-109,74,-101
94,-89,-182,-109
95,-117,-189,-113
96,-123,67,149
97,163,-190,-117
98,-97,-186,125
99,155,64,-135
100,-97,-194,-95
101,-99,78,-93
102,149,64,139
103,-375,-197,149
104,-379,67,-95
105,-369,-179,149
106,-97,340,162
107,163,-176,143
108,-101,-180,143
109,175,-176,159
110,-107,-178,-115
111,-383,-185,165
112,-111,60,-105
113,-109,-196,-137
114,161,76,131
115,-95,82,-106
116,155,84,-114
117,-113,71,149
118,-117,-181,143
119,151,-182,-111
120,-121,-185,145
121,149,-184,-111
122,151,66,131
123,157,-186,141
124,-101,72,-105
125,-121,-181,147
126,-99,78,-105
127,-97,82,-98
128,169,74,-105
129,167,-190,143
130,-99,-182,139
131,147,74,127
132,-113,63,135
133,-123,53,-107
134,155,68,149
135,-379,69,-129
136,-109,66,131
137,-113,-187,-119
138,-119,-181,139
139,153,84,156
140,147,338,154
141,151,78,-99
142,147,-184,155
143,157,-180,143
144,159,-196,-107
145,155,56,-113
146,161,78,-131
147,-99,64,131
148,161,-178,147
149,159,68,-99
150,-369,-183,141
151,-105,-180,-115
152,147,58,135
153,165,74,133
154,163,62,-115
155,157,74,129
156,155,66,137
157,147,62,137
158,147,82,154
159,-117,71,139
160,-119,69,-131
161,-371,-181,-131
162,-369,75,129
163,151,64,139
164,-107,64,-107
165,-115,81,-109
166,-371,73,159
167,145,-178,-103
168,-107,92,140
169,-117,75,137
170,-377,-191,-109
171,-109,-186,125
172,145,-198,-139
173,-87,78,145
174,161,-178,153
175,-127,-187,-103
176,-371,97,140
177,-113,91,-110
178,-103,76,133
179,-111,76,-107
180,-101,70,167
181,-117,-175,-101
182,147,-178,-107
183,-123,65,-111
184,-385,-189,147
185,-113,67,-107
186,151,-184,-105
187,151,-188,-113
188,-111,-180,159
189,-109,-180,147
190,171,74,131
191,161,-178,133
192,163,82,-130
193,-101,76,-99
194,145,-182,-89
195,155,-192,137
196,-81,-184,153
197,159,74,137
198,-109,-184,-123
199,155,-194,-117
200,-101,-188,-125
201,-87,-182,-121
202,175,90,-124
