Index,Gx,Gy,Gz
0,-448,1122,-507
1,-130,1518,-970
2,-226,2305,-930
3,18,2518,-1055
4,-12,3563,-1396
5,266,4281,-1397
6,404,4894,-1122
7,310,5664,-1360
8,320,6128,-972
9,-32,6965,-671
10,594,8170,-803
11,1044,9915,-1113
12,2782,11732,-704
13,3586,13196,-874
14,4300,13974,-1005
15,4734,13830,-932
16,4864,13097,-758
17,4964,12200,-599
18,4840,12510,-862
19,4564,12174,-611
20,4674,12536,-718
21,4870,11614,-1343
22,4186,11543,-1207
23,4078,11496,-750
24,3164,10605,-499
25,2552,10308,68
26,1540,9135,907
27,1012,9792,1836
28,420,9600,2970
29,-226,9090,3106
30,-898,8291,3265
31,-216,7542,2596
32,-138,7204,2590
33,-54,6142,2214
34,-30,4494,1625
35,84,3059,576
36,952,1996,64
37,944,2332,81
38,112,3165,732
39,-136,2609,1084
40,-902,1249,1725
41,-944,469,1548
42,-946,-135,1394
43,-686,-880,476
44,-1206,-2719,107
45,-1492,-3862,211
46,-2086,-5485,-287
47,-2184,-7133,-846
48,-2520,-9172,-1143
49,-2716,-10705,-1737
50,-2828,-12137,-2499
51,-2722,-13108,-2497
52,-3484,-13665,-2287
53,-3898,-14471,-2348
54,-4504,-15689,-1833
55,-4696,-17470,-1753
56,-5392,-18801,-2405
57,-4916,-20380,-4422
58,-4004,-22678,-5416
59,-2786,-23894,-6454
60,-2442,-24605,-6045
61,-1424,-22826,-4809
62,-858,-19986,-3094
63,-578,-16253,-936
64,-526,-13190,1096
65,-846,-11833,2139
66,-820,-11566,2611
67,-1400,-13271,2342
68,-794,-15977,2425
69,-374,-17457,2069
70,440,-17382,2080
71,490,-16322,1793
72,856,-14957,1844
73,612,-14999,1061
74,146,-15882,777
75,-1442,-16759,736
76,-2280,-18592,1187
77,-3396,-19515,713
78,-2686,-19232,170
79,-2724,-19425,-283
80,-2244,-20161,-1373
81,-1478,-20620,-2052
82,-614,-19745,-2612
83,588,-17456,-2366
84,2022,-14424,-1246
85,2592,-11887,86
86,2390,-9665,1205
87,1430,-7794,1828
88,54,-6609,1753
89,-58,-6327,1349
90,-144,-5569,1238
91,-422,-6125,503
92,-170,-6007,251
93,-52,-5689,-210
94,-8,-4367,-215
95,744,-1809,354
96,1030,399,740
97,1460,2581,1181
98,1334,5672,1912
99,578,7492,2471
100,118,9395,2347
101,290,10421,1170
102,374,10394,453
103,-52,10923,-104
104,-78,11151,-1061
105,22,12534,-919
106,58,14106,-904
107,308,15034,-969
108,80,16438,-390
109,154,17363,-7
110,966,18973,275
111,1532,20352,-217
112,2462,21786,-1433
113,3208,22764,-1796
114,3740,21940,-2543
115,3892,21272,-3028
116,3346,19586,-2994
117,2580,18046,-3020
118,2200,16261,-2573
119,2678,15340,-1669
120,2902,15477,-1736
121,3312,15112,-2066
122,3040,14914,-3052
123,2550,14869,-3492
124,2316,15281,-2889
125,1660,16476,-1770
126,1022,16514,-1507
127,490,16202,-284
128,26,14586,-436
129,-348,12252,-674
130,-178,11198,-1195
131,-130,11635,-1761
132,808,12922,-1644
133,1236,12951,-1871
134,1572,12248,-2097
135,1850,11968,-2070
136,1552,11034,-1820
137,1374,9347,-1915
138,652,7737,-2061
139,460,6984,-1636
140,-892,7846,-1558
141,-2028,8652,-974
142,-2966,9752,-216
143,-3550,10522,27
144,-4036,10631,670
145,-4056,9435,991
146,-3638,7179,1179
147,-3162,5128,1445
148,-3222,3409,1327
149,-2902,2598,753
150,-2402,2106,207
151,-1720,1895,-208
152,-898,1726,-1107
153,-182,1701,-1872
154,-4,873,-1710
155,102,-199,-1319
156,220,-905,-289
157,42,-2096,57
158,-128,-2419,868
159,-480,-3659,975
160,-390,-4227,571
161,-34,-4519,-317
162,492,-5423,-963
163,1088,-6625,-1267
164,1916,-8315,-1589
165,2432,-10335,-1551
166,2628,-11535,-1226
167,3304,-13036,-1013
168,2584,-14366,-81
169,1670,-14574,-49
170,868,-15008,347
171,-400,-14780,220
172,-734,-14740,-166
173,-698,-14762,-687
174,-550,-14498,-291
175,-514,-13093,288
176,-370,-12872,1017
177,-882,-12202,1654
178,-1886,-12937,2498
179,-2458,-14299,1987
180,-2484,-15929,1227
181,-1856,-15909,24
182,-486,-14888,-1554
183,186,-14039,-1313
184,938,-12639,-275
185,874,-11523,918
186,96,-11211,2298
187,-230,-11843,2719
188,-566,-11923,2756
189,-680,-11727,3006
190,-706,-11969,2519
191,-988,-11181,2070
192,-986,-11011,1966
193,-690,-10707,1338
194,-616,-10567,129
195,-460,-9780,-412
196,-556,-8865,-44
197,-98,-7946,-174
198,-664,-7631,-308
199,-730,-7724,-394
200,-1068,-7292,-598
201,-908,-6742,-1009
