Index,Gx,Gy,Gz
0,-221,384,96
1,-439,-28,79
2,-399,148,107
3,-361,460,77
4,207,999,51
5,-69,2007,-2
6,-141,3344,-120
7,-275,4464,-383
8,-133,5981,-489
9,-179,7575,-938
10,-163,8991,-1640
11,-461,9954,-2241
12,173,10338,-2427
13,449,10893,-2382
14,443,11437,-2191
15,223,13582,-1696
16,-107,15544,-1530
17,-385,17901,-1056
18,-301,20203,-1008
19,-673,20946,-572
20,-1029,20614,-502
21,-1009,19695,428
22,-1193,17452,931
23,-1603,16006,1322
24,-1411,15201,1856
25,-1583,14384,2035
26,-1253,14524,1649
27,-1033,14857,1626
28,-605,14412,1387
29,69,13741,1691
30,813,12000,1621
31,1771,10677,1596
32,1615,9656,1654
33,1531,8524,976
34,1087,6710,714
35,583,4827,557
36,-115,3107,512
37,-1195,1536,-69
38,-1793,1082,-8
39,-2183,886,-334
40,-2555,-2,-284
41,-2225,-648,88
42,-1903,-2237,-188
43,-1339,-4392,-101
44,-691,-6514,-443
45,-407,-7838,-1113
46,679,-9585,-1139
47,1213,-11605,-1665
48,1075,-13578,-1354
49,1307,-16340,-778
50,827,-18108,466
51,175,-19904,952
52,-341,-21312,1324
53,-713,-23380,1897
54,-1389,-24456,2578
55,-2065,-25276,2813
56,-2465,-25657,2733
57,-2707,-25070,3102
58,-2477,-24998,3085
59,-1529,-25016,2689
60,-509,-24707,1808
61,-435,-25484,1162
62,-191,-26236,1067
63,-297,-27426,251
64,-431,-28490,-136
65,217,-29236,-105
66,927,-28437,-532
67,1395,-28206,-456
68,2151,-28492,-694
69,3475,-29111,-666
70,3543,-28491,-871
71,3611,-24345,-584
72,3913,-18122,694
73,5033,-12043,2604
74,5871,-9550,4134
75,5597,-9718,4513
76,4959,-10378,4953
77,3547,-11056,5038
78,2709,-11786,4289
79,2743,-10517,3367
80,1973,-8573,2202
81,1069,-5704,1544
82,731,-3034,426
83,423,-321,-320
84,79,612,-429
85,225,1854,-550
86,-381,2180,-674
87,-865,2972,50
88,-973,3195,-345
89,-1447,4630,-354
90,-1367,6590,-348
91,-1549,8131,-849
92,-1671,10724,-1354
93,-2061,13300,-1686
94,-2131,15905,-2282
95,-2803,18692,-2760
96,-3615,21325,-2942
97,-3887,23941,-3783
98,-4199,26160,-3982
99,-3663,27383,-4933
100,-2765,28004,-5030
101,-1853,27918,-5733
102,-1163,28310,-6072
103,-937,29142,-6422
104,-263,30082,-6616
105,23,29403,-6829
106,-101,28064,-6577
107,-955,26044,-6251
108,-1231,23119,-6020
109,-2035,20615,-5844
110,-2461,19882,-5499
111,-2403,21114,-4946
112,-2191,23378,-4473
113,-2465,25375,-3458
114,-2711,25889,-2167
115,-3265,25131,-722
116,-3853,22568,911
117,-4123,19564,2050
118,-3587,15869,2456
119,-2887,12448,2056
120,-2161,9854,1238
121,-1723,7748,493
122,-1635,6544,-269
123,-1315,6051,-106
124,-1579,5652,-383
125,-1075,6308,-768
126,-75,5953,-675
127,805,5031,-364
128,687,2782,-313
129,287,1198,-208
130,-273,994,-333
131,-385,1475,-403
132,-123,1296,-422
133,287,-903,-689
134,-215,-2192,-499
135,-901,-3168,-253
136,-639,-4559,-105
137,-1105,-5800,-244
138,-885,-8504,443
139,-553,-11454,401
140,61,-14471,1001
141,401,-17202,1431
142,737,-19330,1316
143,1301,-20867,2112
144,1371,-22200,1945
145,1625,-23395,1892
146,1089,-23882,2106
147,485,-23601,2142
148,-293,-24170,1865
149,-591,-26469,1542
150,-285,-29355,1207
151,-251,-31902,863
152,293,-32814,420
153,1011,-32697,-40
154,1597,-31768,-239
155,2509,-29519,-330
156,2627,-27638,-769
157,3159,-25699,-779
158,3265,-24350,-1000
159,3029,-23890,-1815
160,3359,-23044,-1949
161,3901,-21413,-2001
162,4011,-17828,-650
163,4587,-14421,1979
164,4371,-12284,3512
165,3789,-12440,4509
166,2909,-14220,4744
167,2107,-16073,4453
168,1529,-17140,4767
169,1515,-16828,4456
170,1871,-15388,4574
171,1553,-13816,3246
172,1627,-12539,2790
173,1515,-12289,2253
174,943,-10570,2606
175,563,-8232,2482
176,683,-5780,1776
177,859,-4371,1384
178,775,-3851,1247
179,79,-2670,1039
180,-55,-980,827
181,89,1038,725
182,709,2594,905
183,1083,4025,228
184,945,4162,484
185,1225,4661,-8
186,445,5591,57
187,-265,8050,-454
188,-1009,10435,-662
189,-1277,12511,-766
190,-1903,13642,-1338
191,-1309,14287,-1766
192,-1205,16141,-1508
193,-1435,18050,-1801
194,-1073,21066,-1640
195,-425,23203,-1975
196,85,24607,-2620
197,557,24737,-3883
198,431,24702,-4127
199,823,24785,-4328
200,3,23944,-4814
201,-569,23474,-4663
202,-823,24218,-5079
