Index,Gx,Gy,Gz
0,244,-34,53
1,-294,221,-153
2,-310,-49,-119
3,-58,159,175
4,-328,-113,219
5,-336,-113,183
6,-326,-379,160
7,-292,-377,172
8,240,-84,419
9,34,196,133
10,86,-78,-181
11,340,198,-179
12,56,184,73
13,258,-400,-198
14,-20,-204,-222
15,-284,-429,-220
16,260,144,57
17,290,-66,117
18,312,-84,145
19,358,-444,-128
20,72,-530,-162
21,290,-258,64
22,266,-416,-234
23,-292,-57,-239
24,-332,-25,11
25,-310,183,21
26,-28,-393,56
27,232,-134,-154
28,248,-74,127
29,262,144,159
30,0,-434,410
31,-66,-257,140
32,-118,-509,-132
33,-398,-181,108
34,-80,-393,68
35,30,-416,-178
36,90,-214,-194
37,338,-448,-216
38,42,-110,63
39,-22,10,-145
40,-322,253,121
41,-332,-237,-134
42,-322,-175,-153
43,-18,-380,99
44,286,-208,92
45,304,-38,-215
46,352,332,53
47,108,302,-211
48,56,-12,-169
49,-36,179,143
50,-118,-381,196
51,-388,-475,210
52,-342,-541,430
53,-32,-503,-156
54,26,-144,-210
55,18,230,-7
56,252,290,-271
57,-292,5,-221
58,-80,191,-165
59,-74,-441,426
60,-32,-537,216
61,260,-508,474
62,40,-412,456
63,42,168,125
64,296,208,67
65,2,-28,25
66,240,222,-13
67,8,140,43
68,294,-440,86
69,306,-174,-148
70,52,-412,-126
71,338,-430,402
72,358,-176,154
73,342,-186,148
74,256,-176,-136
75,-104,-139,82
76,-388,-139,84
77,-396,213,-195
78,-362,13,-194
79,232,468,-228
80,438,1076,-136
81,416,2538,-848
82,280,6250,-1090
83,-290,12879,-2424
84,-16,21081,-3910
85,856,27151,-4709
86,1208,28833,-5123
87,1554,26468,-4914
88,844,22821,-3439
89,-210,19201,-2822
90,-1112,18854,-2101
91,-2272,21391,-1851
92,-2576,25358,-1513
93,-2982,29155,-1372
94,-2824,32580,-13
95,-3348,31966,2454
96,-3750,26695,4674
97,-3178,18141,6206
98,-1558,9292,7593
99,-142,3806,7379
100,-970,721,5905
101,-1824,111,4362
102,-1910,2234,2888
103,-1092,4338,1876
104,-214,5447,1648
105,1338,4690,979
106,1856,2595,929
107,1880,222,969
108,834,-3237,712
109,72,-6611,151
110,94,-9342,-314
111,-152,-11873,-860
112,-222,-13822,-691
113,-870,-16108,-866
114,-1386,-18549,-661
115,-998,-21530,-236
116,-818,-24027,65
117,-462,-25683,-125
118,-140,-26056,79
119,-1102,-26536,225
120,-2602,-28615,-223
121,-3946,-31240,-34
122,-4742,-32782,628
123,-5776,-32883,883
124,-6174,-32885,1945
125,-5834,-32885,1779
126,-4736,-32885,1281
127,-3134,-32885,861
128,-1448,-32885,945
129,526,-32799,177
130,2324,-31163,598
131,3428,-27729,236
132,4348,-24978,508
133,4210,-23009,1098
134,4758,-21880,1810
135,5494,-20092,2945
136,5870,-19531,3981
137,6494,-19891,4836
138,7044,-20325,4941
139,7600,-21304,5137
140,7468,-21354,4709
141,6636,-21000,4148
142,6008,-19220,3340
143,4310,-16987,2864
144,3338,-13615,1740
145,2094,-11153,868
146,1792,-8808,455
147,632,-7226,-751
148,-332,-5891,-710
149,-450,-4499,-514
150,-296,-2099,-513
151,224,-130,-384
152,194,933,-340
153,218,2135,-149
154,220,3048,69
155,-472,4355,-368
156,-646,6311,-780
157,-984,8670,-481
158,-1214,11453,-79
159,-1352,13564,-298
160,-1518,15692,-519
161,-1944,16990,-898
162,-2978,19487,-1173
163,-3560,21562,-1682
164,-4492,23651,-1867
165,-4628,24493,-2438
166,-3968,25160,-2928
167,-3334,26225,-3345
168,-2746,27375,-3518
169,-2248,28728,-4366
170,-2848,31483,-4907
171,-2288,32524,-5042
172,-2122,32347,-4946
173,-1618,32347,-4580
174,-1360,32346,-4734
175,-1208,32345,-4926
176,-590,32090,-4908
177,-124,29696,-4796
178,10,27178,-4380
179,212,24978,-3439
180,424,23262,-2489
181,-276,22421,-2380
182,-556,23824,-1476
183,-1086,24666,-551
184,-1588,23582,934
185,-1800,21664,1920
186,-1654,18447,2820
187,-954,15852,3000
188,-180,13962,1934
189,320,11987,1175
190,1452,9500,544
191,1670,7256,-205
192,1570,4601,-409
193,1904,2679,-691
194,1572,2221,-775
195,1738,2242,-620
196,1798,2611,-623
197,1908,2793,-765
198,1590,1461,-856
199,1216,217,-324
200,554,-2083,-345
201,324,-4440,-211
202,-226,-7260,-124
