Index,Gx,Gy,Gz
0,-49,-159,-106
1,-55,96,132
2,221,-161,-124
3,213,93,138
4,221,111,143
5,213,363,-107
6,-57,102,160
7,205,93,158
8,-309,-158,144
9,-69,-168,-102
10,-51,93,-122
11,213,89,-126
12,-53,88,-118
13,-35,-165,134
14,-59,92,112
15,205,-179,-136
16,-49,91,142
17,-41,-157,156
18,225,99,142
19,-319,-166,146
20,-63,86,154
21,-313,-158,-88
22,-49,93,126
23,-311,-160,-124
24,213,361,135
25,217,365,151
26,-41,95,-130
27,207,-161,-140
28,209,99,136
29,225,-163,134
30,213,93,-106
31,-41,-169,-114
32,-47,97,120
33,-37,95,-136
34,-31,109,-135
35,211,101,134
36,207,-165,-106
37,-49,93,168
38,-313,92,138
39,213,105,-113
40,-37,-163,140
41,219,93,130
42,-45,-155,136
43,-311,-160,144
44,-315,-166,-120
45,-319,84,146
46,-45,-161,146
47,213,85,132
48,211,87,-132
49,-53,86,132
50,205,91,136
51,-51,95,136
52,205,85,-120
53,207,99,-108
54,-33,107,-117
55,-23,95,-110
56,-55,84,144
57,-41,91,144
58,-49,-159,-110
59,-71,92,150
60,-319,94,148
61,-51,97,144
62,-53,-152,150
63,209,-155,-112
64,211,91,128
65,215,-161,-112
66,-317,-162,146
67,213,87,-104
68,205,87,-108
69,-43,95,-112
70,-39,83,-116
71,207,-169,146
72,-41,-161,-94
73,-53,-164,-118
74,205,363,141
75,-37,-165,146
76,221,367,-143
77,217,99,128
78,209,361,129
79,-55,104,142
80,-37,-157,-112
81,219,-161,136
82,217,95,158
83,-309,96,148
84,-65,96,-102
85,-59,-160,-112
86,-57,-166,-108
87,-315,-164,150
88,-45,-171,-124
89,213,-167,142
90,-41,361,127
91,-33,-157,136
92,215,89,-124
93,-49,-155,-122
94,-57,108,151
95,-55,-156,142
96,-67,94,-102
97,-43,95,-114
98,217,93,120
99,213,-173,112
100,-53,-182,120
101,-39,-165,134
102,-45,81,142
103,-45,89,138
104,-313,-166,-106
105,-323,98,-106
106,-43,97,156
107,-41,99,154
108,211,91,140
109,-33,99,124
110,-49,-167,140
111,215,89,146
112,-59,98,-108
113,-45,-157,-120
114,-43,-163,134
115,205,91,-116
116,-39,-165,-130
117,-31,109,-101
118,215,-165,136
119,213,99,-122
120,-45,373,-111
121,-47,-157,-106
122,-35,-173,144
123,-51,-173,140
124,217,-165,138
125,-57,90,156
126,-67,102,-96
127,-53,-154,-112
128,213,-157,-116
129,-35,101,-98
130,-51,-155,-114
131,-55,94,-150
132,-47,-159,-124
133,213,363,-131
134,-61,-170,-110
135,-55,366,-107
136,-59,90,140
137,-61,98,150
138,-59,92,134
139,-49,85,146
140,209,-167,148
141,-311,-160,138
142,229,-159,140
143,-43,-155,-92
144,-309,94,130
145,-53,-156,144
146,-53,92,-116
147,217,89,-94
148,-39,85,-126
149,-49,-159,-116
150,205,361,145
151,-25,97,-110
152,217,-153,-120
153,215,101,-118
154,213,-171,-110
155,215,93,180
156,-39,109,169
157,217,361,143
158,221,93,154
159,-59,-166,138
160,-45,-165,-142
161,221,89,-122
162,-37,87,176
163,205,93,-94
164,-47,109,147
165,-43,383,125
166,-33,365,-131
167,-41,87,134
168,213,97,-104
169,217,105,139
170,211,99,-102
171,211,-169,128
172,207,91,-112
173,-35,85,-130
174,213,95,146
175,-35,101,144
176,205,87,-116
177,-51,-179,-122
178,-47,97,-112
179,-49,-159,-134
180,-49,99,-124
181,-49,97,140
182,213,95,138
183,215,91,132
184,-317,102,144
185,-55,-164,-120
186,-51,93,-122
187,211,-167,138
188,221,-167,-120
189,-39,-159,-122
190,213,113,149
191,215,95,-120
192,-47,-167,136
193,-311,90,160
194,-59,-160,-108
195,-313,78,140
196,-309,82,-124
197,-323,90,144
198,-33,-157,150
199,-309,94,122
200,-53,90,128
201,-47,-155,-120
202,-33,83,-116
