Index,Gx,Gy,Gz
0,1786,-492,-241
1,1660,-857,-270
2,2094,-895,-90
3,2876,-685,-200
4,3458,-647,-825
5,4098,-1404,-568
6,4646,-1215,-195
7,5906,-1745,-302
8,6766,-2033,-58
9,7882,-1671,206
10,9100,-1525,285
11,9798,-1238,373
12,10136,-1871,-144
13,10528,-1668,-338
14,10694,-1510,-610
15,10270,-319,-870
16,10376,1846,-602
17,10200,3280,-825
18,9178,3458,-375
19,8122,2007,8
20,6992,292,-339
21,6248,-1860,-197
22,6482,-2695,-373
23,6486,-2863,-597
24,6366,-1818,-671
25,5236,-601,-1010
26,4854,347,-1030
27,4122,750,-1510
28,3468,1478,-1408
29,2326,1693,-1454
30,1220,2161,-1148
31,752,2732,-1279
32,-578,2590,-1145
33,-2388,2316,-1315
34,-3944,1388,-663
35,-5620,489,-832
36,-7106,1285,-753
37,-8668,2230,-557
38,-10822,2903,-1424
39,-13258,1897,-1570
40,-14686,-229,-1960
41,-14584,-1570,-2101
42,-13918,-1958,-2115
43,-13276,-86,-1652
44,-13210,2979,-1574
45,-12960,5762,-1501
46,-13968,6881,-1034
47,-14984,7553,-1228
48,-16382,7241,-1907
49,-17340,5850,-2578
50,-18798,4169,-3629
51,-19374,1544,-3801
52,-19778,-860,-3503
53,-19522,-2360,-2479
54,-19438,-3037,-1785
55,-17620,-3164,-1524
56,-16190,-2948,-993
57,-14720,-2407,-887
58,-12954,-1334,-673
59,-12856,409,-771
60,-14044,1247,-1128
61,-15504,2299,-1825
62,-16560,1190,-2090
63,-17512,127,-1939
64,-17208,-640,-1649
65,-15586,-1604,-1386
66,-13528,-2184,-1426
67,-11844,-1770,-1505
68,-10862,-1475,-1360
69,-10384,-141,-982
70,-10250,1424,-761
71,-9906,2200,-1062
72,-10110,3411,-1184
73,-9570,3785,-1631
74,-8456,3501,-2103
75,-7700,1557,-1620
76,-5862,54,-1517
77,-4356,-1472,-1285
78,-3196,-2237,-1512
79,-2388,-2045,-1103
80,-1294,-1247,-549
81,-608,-973,-197
82,-68,-213,-124
83,188,117,336
84,1186,474,150
85,2372,56,114
86,3306,-294,378
87,4014,-1021,122
88,5166,-2024,343
89,6310,-3595,-293
90,7738,-4757,-249
91,9546,-5992,-502
92,10700,-5560,-645
93,11276,-4454,-781
94,11718,-2957,-513
95,11946,-1632,-66
96,12146,-1019,-434
97,12478,-962,-572
98,12838,-1469,-1041
99,13898,-2638,-1434
100,14470,-3941,-887
101,15550,-4938,-525
102,16306,-4973,-205
103,16750,-4087,452
104,16600,-2327,882
105,16904,-342,773
106,16880,1123,737
107,17628,2316,742
108,17344,2873,783
109,17026,2028,564
110,16756,1292,643
111,16256,-388,1292
112,15840,-1160,1112
113,16112,-1876,1378
114,15362,-1474,1424
115,14912,258,1777
116,14082,1067,2361
117,12590,971,1674
118,11030,-873,920
119,9928,-2799,-69
120,10008,-4887,-847
121,10214,-5122,-1327
122,10234,-3483,-1087
123,10338,-938,-196
124,9762,1198,28
125,9034,2002,664
126,7630,531,440
127,6624,-1900,-384
128,6482,-3858,-916
129,5730,-4470,-554
130,5274,-3613,-909
131,5732,-2716,-403
132,6336,-1736,-214
133,6946,-551,-450
134,7512,194,-401
135,7512,458,37
136,7128,-375,111
137,6796,-1296,13
138,6322,-2363,-422
139,6162,-2927,-370
140,6548,-2980,-856
141,6210,-2064,-886
142,5814,-847,-448
143,5988,1289,-400
144,5968,2268,172
145,4626,2663,241
146,3842,2014,104
147,2092,1350,-316
148,814,1782,-175
149,-726,2106,-146
150,-2842,3139,-723
151,-5094,3414,-1059
152,-7336,2533,-1333
153,-9292,901,-1830
154,-10728,-466,-1746
155,-11326,-789,-1786
156,-11368,255,-1807
157,-11300,1290,-1094
158,-11022,3032,-978
159,-11536,4649,-223
160,-12244,5230,-600
161,-13104,5139,-1538
162,-13444,4592,-2103
163,-14832,2219,-2949
164,-14920,-299,-2976
165,-14880,-1288,-2310
166,-14818,-1025,-2019
167,-14308,161,-1316
168,-13320,2488,-1285
169,-12708,3772,-1887
170,-12560,4500,-2005
171,-13808,3867,-2259
172,-14400,2454,-2827
173,-15554,708,-3511
174,-16550,-258,-2781
175,-17418,-1072,-1810
176,-17698,-1003,-503
177,-17654,-919,1008
178,-17280,-193,1499
179,-15518,-442,1729
180,-14136,-123,1513
181,-12268,-152,712
182,-11478,385,367
183,-11760,496,-18
184,-12958,757,-1011
185,-13936,122,-1563
186,-14962,-721,-2506
187,-15294,-1283,-2361
188,-14558,-1648,-1722
189,-14238,-1812,-1332
190,-13066,-1954,-572
191,-11954,-1852,-512
192,-11126,-675,-931
193,-9586,-336,-772
194,-8636,1130,-1425
195,-8288,2869,-1673
196,-8334,3595,-1879
197,-8314,3363,-1909
198,-8194,1905,-1597
199,-7124,410,-776
200,-5702,-268,-466
201,-4608,-62,-377
202,-3200,-335,134
