Index,Gx,Gy,Gz
0,194,-212,124
1,-330,43,-140
2,-338,41,126
3,-336,51,-136
4,-332,-201,124
5,-58,318,-121
6,-56,-212,-120
7,-58,46,126
8,186,42,-132
9,-54,-216,-150
10,-70,-228,114
11,-336,45,116
12,-70,44,120
13,-64,-218,130
14,-86,-221,132
15,190,46,-136
16,-68,52,-146
17,-56,316,-129
18,198,-204,124
19,-336,-217,-136
20,-70,-218,112
21,186,-214,-142
22,-332,-207,-126
23,-82,-215,156
24,-64,38,122
25,-332,-219,-132
26,-78,-229,-126
27,186,52,-134
28,-344,45,116
29,-60,-202,412
30,-74,-205,-124
31,200,316,-125
32,190,48,-132
33,192,-208,142
34,186,50,106
35,-68,-208,114
36,198,34,102
37,-330,-211,-136
38,-82,-201,-142
39,-330,-205,94
40,-54,62,-131
41,196,52,-116
42,-46,44,120
43,-50,-208,142
44,186,56,-145
45,188,52,126
46,-56,40,122
47,-64,-218,118
48,186,48,140
49,-84,-201,-130
50,190,38,120
51,-64,-236,-132
52,-60,40,418
53,-70,46,-128
54,-62,-208,-124
55,-76,43,116
56,188,50,-124
57,-62,56,135
58,-68,38,124
59,186,48,128
60,-64,46,114
61,-60,-222,120
62,-74,-209,108
63,-336,-217,124
64,-66,46,-134
65,-60,318,147
66,196,56,-123
67,-70,42,116
68,-336,-223,-152
69,198,40,90
70,198,-204,120
71,194,50,118
72,194,-202,132
73,-64,-204,132
74,-56,-214,132
75,-68,48,96
76,-340,41,-156
77,196,52,140
78,-66,46,-118
79,-68,-212,-128
80,-74,-217,130
81,-70,36,-130
82,190,40,-132
83,206,56,113
84,184,42,-142
85,192,-224,110
86,186,42,-142
87,194,44,138
88,-58,-210,136
89,-46,-208,136
90,-66,-204,124
91,186,-202,112
92,-62,44,128
93,-62,312,137
94,184,312,127
95,-338,-221,412
96,-66,44,-120
97,-66,-204,-122
98,-70,44,126
99,-78,45,-116
100,-68,-214,130
101,-62,56,-137
102,-66,58,109
103,198,-220,108
104,192,38,130
105,-82,-205,124
106,184,-212,-128
107,-76,-207,-140
108,-70,322,-127
109,186,-214,-144
110,198,-218,-116
111,-340,45,144
112,-78,323,-109
113,-66,-206,112
114,-62,314,-133
115,184,44,126
116,-80,313,121
117,-64,48,142
118,198,56,-111
119,200,62,131
120,194,62,121
121,200,48,-124
122,-66,46,-116
123,-62,-206,-154
124,-64,314,-171
125,196,44,120
126,190,42,124
127,202,42,-148
128,-56,-214,112
129,-330,47,100
130,202,318,111
131,194,42,-148
132,-68,26,92
133,188,40,-148
134,186,48,136
135,184,60,-117
136,-74,-217,-118
137,-70,-208,-140
138,-66,54,134
139,-82,35,124
140,-68,-212,124
141,198,46,-130
142,204,48,-108
143,-56,54,-136
144,-58,-206,-130
145,-72,54,-104
146,190,56,141
147,-338,53,-114
148,-66,312,-115
149,-330,-213,144
150,188,-206,-128
151,-338,47,-134
152,-330,-201,126
153,-78,33,124
154,-78,-215,110
155,-76,49,-124
156,-70,64,-115
157,192,60,-127
158,210,312,133
159,-58,-216,130
160,202,54,150
161,-60,54,-130
162,-74,313,111
163,202,-208,-152
164,-58,36,124
165,-74,41,128
166,184,44,114
167,-74,-201,100
168,-58,-208,104
169,206,48,-118
170,-68,44,-132
171,-72,52,124
172,-70,64,-111
173,200,58,-133
174,-70,-210,110
175,-76,-207,130
176,-56,-212,-120
177,-58,36,114
178,-64,312,119
179,-330,51,132
180,-336,39,122
181,188,-204,-134
182,198,-206,116
183,-334,59,123
184,-342,61,-129
185,186,54,118
186,-72,44,-128
187,206,-206,134
188,188,38,120
189,-44,64,143
190,200,52,134
191,190,-204,120
192,-334,49,-130
193,-64,-216,-124
194,-72,38,-122
195,-66,56,123
196,190,-202,-140
197,-78,43,-130
198,-56,-222,-142
199,186,-214,-134
200,-62,-234,-124
201,-66,48,126
202,-338,47,-134
