Index,Gx,Gy,Gz
0,2102,332,-22
1,1890,984,-140
2,1802,1484,-162
3,1852,1607,550
4,1548,764,623
5,944,512,239
6,858,177,103
7,474,440,220
8,-76,677,278
9,-1084,686,1039
10,-2200,1206,1248
11,-3092,1319,1952
12,-4672,1611,1512
13,-5438,1167,988
14,-6776,484,338
15,-7872,-274,-126
16,-8938,-647,-17
17,-10328,-620,109
18,-10912,-814,161
19,-10862,-1122,582
20,-9992,-1483,381
21,-9380,-2123,-317
22,-9178,-2473,-877
23,-9740,-2927,-679
24,-11360,-2712,-146
25,-12258,-1975,363
26,-13606,-1270,438
27,-13904,-496,170
28,-13262,-692,-171
29,-12500,-370,-335
30,-10920,-961,95
31,-9900,-1136,807
32,-8968,112,1390
33,-8378,-162,1709
34,-8050,-308,1527
35,-8134,-69,1176
36,-9002,-822,1239
37,-10002,-841,1122
38,-10754,-1135,-171
39,-10738,-1199,-636
40,-10730,-1590,-662
41,-10370,-2124,-22
42,-9158,-2201,690
43,-8886,-1883,1502
44,-8398,-1817,1534
45,-7838,-1199,1586
46,-7310,117,1502
47,-7238,1459,1426
48,-7962,2518,1615
49,-8048,2716,1245
50,-7552,2531,656
51,-7128,1178,131
52,-5984,25,-103
53,-5164,-529,-845
54,-4148,-564,-519
55,-2464,-343,-889
56,-1790,177,-676
57,-1212,258,-302
58,-8,1072,-54
59,1516,1585,-669
60,2798,2295,-906
61,4774,2277,-1679
62,6170,1950,-2140
63,7728,652,-2825
64,8936,-416,-2594
65,10640,-1771,-2393
66,11970,-1058,-1856
67,12994,144,-898
68,13094,1406,-202
69,13040,3053,306
70,12264,3581,-164
71,10488,3110,-542
72,10002,1339,-1151
73,10336,595,-2375
74,10836,6,-2936
75,11526,-1191,-2789
76,11622,-1672,-2125
77,12400,-1661,-1265
78,12668,-935,-683
79,13306,-716,-235
80,13992,-24,99
81,14832,403,-664
82,14718,1094,-951
83,15148,1923,-1155
84,14802,3142,-869
85,14518,3746,-4
86,13982,2955,330
87,13278,1057,-319
88,12458,-1408,-1028
89,12158,-3650,-2132
90,12722,-5216,-3063
91,13944,-4091,-3027
92,14334,-1789,-2385
93,13650,1594,424
94,13412,2897,1935
95,12298,3183,2073
96,11230,2057,1050
97,9962,-146,-30
98,10344,-1577,-602
99,10848,-2453,-1632
100,11018,-2838,-1990
101,11540,-2790,-1967
102,12304,-1631,-1812
103,11864,152,-698
104,11060,750,-93
105,10926,1171,-190
106,10412,73,-65
107,9924,-378,70
108,9892,-1224,-351
109,10270,-1171,-792
110,10318,-1402,-1681
111,10654,-1393,-1792
112,10514,-1872,-1883
113,10636,-1809,-1280
114,10410,-1608,-393
115,10076,-1123,-56
116,9552,-203,-36
117,8606,628,-130
118,8228,594,-166
119,7592,-153,-158
120,7246,-433,-387
121,6008,-253,-221
122,4502,793,-272
123,2634,2030,-244
124,614,2754,-87
125,-1342,3757,-295
126,-4152,3585,708
127,-6502,2625,1120
128,-8702,1504,831
129,-9840,772,563
130,-10012,1029,81
131,-10352,1463,624
132,-11426,1690,902
133,-12102,2094,1533
134,-13154,3070,863
135,-13786,3973,756
136,-15056,3771,272
137,-16280,2478,1062
138,-17492,1547,1350
139,-18694,918,1923
140,-17948,1935,1777
141,-17060,3686,1366
142,-14298,4647,1038
143,-12954,5324,568
144,-12204,5633,-381
145,-13214,5183,-1265
146,-14306,3663,-2474
147,-15082,-289,-2893
148,-15482,-2511,-2072
149,-15780,-2931,-407
150,-15844,-1069,1187
151,-15408,1090,2262
152,-14048,2092,2955
153,-12956,2982,3448
154,-12328,3572,2433
155,-13036,3938,568
156,-13592,3613,-1146
157,-14628,1060,-1940
158,-14858,-1523,-1328
159,-15402,-2123,38
160,-15358,-479,882
161,-14940,678,1686
162,-13186,880,2500
163,-12050,802,3005
164,-11002,761,3127
165,-11352,1364,2235
166,-11636,2043,1363
167,-11302,1556,696
168,-10084,-281,741
169,-10790,-935,1492
170,-13308,-1488,2015
171,-14902,-1210,2031
172,-14424,-40,1968
173,-13080,232,1194
174,-11858,1378,120
175,-10596,3052,-531
176,-9608,4056,-1200
177,-8378,3423,-1864
178,-6844,2484,-2579
179,-4420,3029,-3254
180,-3858,3734,-2627
181,-3394,4201,-1430
182,-4742,2668,-44
183,-4872,259,142
184,-3888,-1520,131
185,-2028,-2525,-231
186,-392,-2763,-344
187,802,-2679,-774
188,2356,-2400,-594
189,4380,-2209,-1376
190,5704,-933,-1096
191,6000,-203,-807
192,5962,1629,-706
193,5424,2502,-261
194,5682,3109,-272
195,5710,2033,-730
196,6134,-508,-631
197,7828,-2551,-1754
198,9938,-3985,-3004
199,11710,-4519,-3909
200,12540,-3998,-4290
201,12772,-3448,-3828
202,12128,-2803,-3169
203,11044,-436,-3328
