Index,Gx,Gy,Gz
0,-94,53,-113
1,-362,64,-115
2,154,65,147
3,-76,-187,119
4,-106,78,132
5,-114,60,147
6,-102,67,123
7,158,-201,101
8,162,61,133
9,-114,64,109
10,154,75,-120
11,-94,63,-107
12,162,61,123
13,-106,66,-123
14,162,73,-106
15,166,-185,135
16,-92,-205,-151
17,168,-211,-147
18,-84,59,109
19,160,55,135
20,-90,-201,125
21,170,65,137
22,168,41,-111
23,152,43,-129
24,-370,-200,-143
25,-94,-203,-135
26,-96,75,132
27,-106,72,-125
28,164,63,-125
29,-96,-193,-147
30,152,-191,133
31,-370,58,149
32,-106,-188,137
33,152,-197,143
34,-102,63,155
35,-364,60,-107
36,-112,52,135
37,-102,59,141
38,-118,-184,-121
39,152,55,-145
40,-368,-198,141
41,-100,65,-113
42,-94,59,-127
43,156,61,119
44,-88,51,115
45,-92,61,133
46,154,45,131
47,-118,-188,-111
48,-92,61,-109
49,-94,51,-119
50,-82,49,-135
51,162,-197,127
52,158,55,-121
53,162,55,-121
54,-376,-196,-97
55,-106,64,143
56,162,329,-108
57,170,-185,141
58,-362,-188,-113
59,-106,74,-110
60,-98,333,128
61,162,59,129
62,156,-191,-115
63,-104,67,-111
64,-106,58,-119
65,158,329,-116
66,-110,-190,-109
67,-114,70,143
68,-370,72,-117
69,-366,-208,-121
70,156,-191,123
71,154,-187,141
72,156,69,-115
73,-90,-185,133
74,-88,55,-121
75,156,55,139
76,-100,71,163
77,152,63,147
78,154,335,142
79,-90,77,-146
80,-106,-194,-143
81,154,-193,-111
82,152,65,139
83,-90,-191,-111
84,-94,-191,141
85,156,67,135
86,-108,-188,-123
87,152,-187,133
88,-368,-184,-123
89,154,331,164
90,156,65,-95
91,-366,-186,155
92,-110,-184,-97
93,-88,71,-111
94,-110,58,-103
95,-108,-206,-113
96,-100,-193,-127
97,-120,-192,-131
98,-96,-199,-139
99,162,-185,-115
100,170,329,-118
101,178,-199,-151
102,170,-197,119
103,-80,77,130
104,158,59,135
105,-362,-188,-105
106,-364,62,149
107,-90,65,419
108,-96,61,-131
109,162,67,139
110,-100,-187,127
111,-100,61,119
112,164,63,107
113,-366,-188,141
114,-116,72,137
115,-364,84,-118
116,168,-193,-129
117,156,53,119
118,-366,-188,-131
119,-362,-194,139
120,-104,69,141
121,152,-209,133
122,178,-195,129
123,-82,63,139
124,166,-189,137
125,-96,69,127
126,-106,-202,-129
127,158,59,139
128,-112,-196,-143
129,-108,74,124
130,-104,-193,-117
131,152,-209,-143
132,-84,-207,-131
133,-98,-189,115
134,166,-205,115
135,152,-199,-125
136,-366,58,135
137,-362,62,153
138,160,-191,127
139,152,-193,-133
140,-106,74,112
141,154,-197,129
142,154,-189,129
143,-364,46,-111
144,-88,61,-115
145,172,-189,135
146,178,63,115
147,-90,-189,-131
148,-110,48,123
149,154,-207,-115
150,-90,69,-113
151,-368,72,-117
152,162,-193,-117
153,-86,-191,155
154,-96,-203,163
155,-366,-190,135
156,-98,-199,-113
157,170,49,-111
158,160,-193,137
159,-110,54,-115
160,152,67,-115
161,152,-191,-149
162,-382,-194,135
163,-376,-192,127
164,-106,44,143
165,-106,-196,153
166,-374,52,117
167,-110,58,-127
168,164,-193,119
169,-366,68,135
170,-98,-189,-117
171,176,59,-139
172,158,329,148
173,-92,65,131
174,154,-187,127
175,174,77,-124
176,178,-189,141
177,160,-193,-103
178,-118,62,151
179,-364,-192,147
180,-86,59,-115
181,-366,-188,-107
182,-96,-199,-129
183,-98,51,119
184,-98,47,-131
185,160,-195,-109
186,-88,-201,131
187,-96,-201,131
188,-106,330,134
189,-114,-188,151
190,160,57,163
191,-106,60,127
192,158,-203,105
193,160,-201,151
194,158,-199,167
195,-96,-193,127
196,-114,-194,135
197,-114,60,135
198,-94,61,-111
199,160,63,143
200,-92,65,-127
201,170,-201,133
202,154,-195,123
