Index,Gx,Gy,Gz
0,-306,374,-131
1,208,91,-128
2,-40,-169,140
3,-54,-180,102
4,-308,98,-140
5,212,361,-121
6,212,-169,-150
7,-58,92,-136
8,-42,95,-166
9,-40,103,-142
10,-40,369,-129
11,-50,370,-133
12,-52,-154,-124
13,216,-159,108
14,212,95,124
15,210,-171,-140
16,-66,-174,112
17,-48,-157,120
18,-312,-170,-148
19,-42,367,107
20,-56,106,-141
21,-64,90,110
22,210,-167,122
23,212,97,-132
24,208,-157,122
25,-306,-170,98
26,-52,-168,118
27,208,-163,-142
28,220,-167,112
29,-38,-153,100
30,212,-153,-126
31,-38,113,133
32,-38,111,-135
33,-310,88,-140
34,-70,-170,-136
35,216,-155,-124
36,-36,361,121
37,238,109,-161
38,-26,371,113
39,-32,91,104
40,218,103,114
41,-308,112,-133
42,-36,93,-158
43,214,87,-146
44,-44,89,104
45,210,93,124
46,218,-171,-142
47,220,87,-128
48,218,91,104
49,-54,-152,-138
50,-310,-164,120
51,-40,97,-136
52,-60,104,-148
53,224,-157,98
54,216,365,113
55,-40,121,121
56,212,89,122
57,214,-171,122
58,222,-169,-130
59,-48,-175,116
60,-38,-173,-140
61,-32,83,-144
62,236,-155,98
63,216,93,-138
64,-42,109,107
65,-38,111,113
66,214,107,-133
67,210,105,-127
68,212,107,115
69,-306,92,102
70,-306,92,-146
71,-42,87,120
72,224,89,98
73,-46,367,-137
74,-50,102,-132
75,-42,105,121
76,-306,-162,112
77,-46,99,-130
78,-34,97,114
79,212,97,-148
80,-318,108,129
81,212,-163,114
82,-310,362,-141
83,-316,92,-152
84,-42,99,104
85,-36,-161,120
86,208,-163,118
87,-34,95,-146
88,-310,96,130
89,212,85,-138
90,220,93,122
91,-52,104,138
92,-50,-158,120
93,212,97,-154
94,-36,101,100
95,-52,-164,100
96,-50,-162,-146
97,214,-157,106
98,212,-165,-132
99,-42,105,-131
100,-30,105,-139
101,-42,99,120
102,-314,102,-116
103,-56,-160,-140
104,-46,95,116
105,208,91,104
106,-40,89,122
107,-34,79,-134
108,222,-171,134
109,-46,85,-148
110,212,95,112
111,212,-159,-130
112,-34,-157,-120
113,230,97,106
114,216,87,108
115,-36,105,-143
116,-30,93,116
117,216,-165,104
118,-46,-173,118
119,-36,-161,112
120,-40,103,-144
121,-36,93,-136
122,-38,89,-140
123,-30,-165,-144
124,-32,-157,122
125,210,-161,-148
126,-314,-158,116
127,234,103,114
128,216,-161,118
129,-56,-170,-140
130,222,93,124
131,-22,-157,130
132,-26,97,-142
133,212,371,-137
134,-46,-159,128
135,208,79,-132
136,-58,-152,126
137,-316,100,126
138,208,87,104
139,-34,-165,-150
140,-58,88,116
141,216,81,-142
142,-52,92,-148
143,208,-161,124
144,-54,-152,122
145,-42,-179,116
146,214,-169,-142
147,-50,104,-136
148,-310,-160,102
149,210,363,-137
150,-46,91,120
151,240,-157,-128
152,-32,-163,142
153,218,-163,-136
154,-36,-169,-138
155,-308,94,-144
156,-60,-174,116
157,-56,-162,-128
158,-52,90,-124
159,-56,88,-138
160,-34,89,-160
161,-26,-165,-158
162,226,101,150
163,210,361,119
164,212,-161,118
165,216,-161,-150
166,-54,362,107
167,216,91,118
168,-36,-175,-156
169,-34,105,-125
170,220,115,-129
171,228,373,119
172,216,363,121
173,220,97,-144
174,-44,91,96
175,212,99,-154
176,212,105,121
177,-36,365,-153
178,228,363,-153
179,-32,99,112
180,-42,101,-134
181,-20,-157,122
182,216,-159,-134
183,-54,106,107
184,-306,368,-151
185,-60,-170,124
186,-42,93,-128
187,-46,-155,-128
188,-312,-160,130
189,218,105,137
190,-34,369,-135
191,210,-165,110
192,-62,88,112
193,-46,81,-156
194,222,-177,102
195,222,109,-119
196,-18,369,-117
197,-50,-160,-126
198,216,101,-116
199,-34,111,133
200,220,107,135
201,-42,107,-117
202,208,117,-131
