Index,Gx,Gy,Gz
0,213,-32,-14
1,395,295,51
2,607,197,-67
3,1135,88,302
4,1515,370,28
5,1963,-8,-66
6,2263,122,157
7,3177,284,231
8,3665,15,221
9,4527,-191,222
10,5599,-190,52
11,6135,33,803
12,6911,454,620
13,7797,1330,1003
14,8223,1222,1458
15,8193,1551,2293
16,8059,1265,2054
17,8457,1452,1718
18,8561,1062,1274
19,8327,1047,1205
20,8489,671,811
21,8471,311,402
22,8421,468,75
23,8047,456,330
24,7715,457,824
25,7391,-355,564
26,7317,-906,888
27,6737,-1002,816
28,5765,-470,932
29,5291,238,969
30,4691,291,1693
31,3923,-810,1721
32,3373,-1876,1430
33,3203,-1973,681
34,3155,-1635,-87
35,2769,-1181,-31
36,2849,-616,-25
37,2287,-511,330
38,1749,199,238
39,1175,1070,421
40,75,1103,440
41,-1323,1304,176
42,-2727,834,-164
43,-4315,222,-125
44,-5851,-224,-249
45,-7047,-1053,-920
46,-7719,-1091,-1093
47,-7759,-940,-1113
48,-8425,341,-960
49,-8871,2473,-537
50,-9723,3773,198
51,-11447,4876,236
52,-12831,4558,-358
53,-13695,3095,-1604
54,-13677,1845,-2209
55,-13013,77,-2595
56,-12553,-583,-2376
57,-12569,-541,-1864
58,-12303,-154,-1482
59,-12843,337,-324
60,-13485,1347,505
61,-13745,1781,1000
62,-13865,2827,1270
63,-13105,2716,594
64,-11983,2196,-14
65,-12143,1831,-1074
66,-12669,1308,-1593
67,-14285,-35,-2497
68,-14821,-1810,-2741
69,-15505,-2789,-3114
70,-14933,-2877,-2521
71,-14607,-1917,-1659
72,-13899,-541,-1506
73,-13889,615,-633
74,-14555,507,-1060
75,-15003,223,-1690
76,-14871,638,-2205
77,-15277,1488,-2353
78,-15721,1408,-2439
79,-15395,79,-2055
80,-14327,-1432,-1243
81,-13709,-2345,-793
82,-12869,-2938,-534
83,-12977,-3070,-325
84,-12805,-3708,-664
85,-13447,-3889,-925
86,-13661,-3365,-894
87,-13789,-2009,-962
88,-14291,-245,-619
89,-14625,171,-662
90,-14053,517,-474
91,-12417,794,126
92,-11173,263,876
93,-10771,-603,1434
94,-10147,-1515,2632
95,-9859,-574,2879
96,-9703,1377,2843
97,-9441,3439,2433
98,-8301,3728,1634
99,-7605,3547,987
100,-6543,2481,760
101,-5729,2216,226
102,-5643,2912,75
103,-5887,2083,282
104,-4671,1300,278
105,-3605,258,175
106,-2865,-843,-83
107,-1193,-1042,328
108,315,-920,101
109,1307,-839,-14
110,2399,384,-325
111,2721,627,-640
112,3267,1551,-1055
113,4121,2333,-772
114,5037,2732,-711
115,5463,1552,-556
116,6029,-81,-431
117,6449,-2563,-191
118,7417,-3809,-255
119,9231,-4906,-558
120,10071,-4445,-204
121,11243,-2585,-129
122,11063,-691,-377
123,10511,537,-296
124,10369,1728,-393
125,9879,1240,-406
126,10807,106,-326
127,12301,-938,-817
128,13933,-1833,-826
129,15235,-1051,-517
130,16139,-656,964
131,15647,-46,1914
132,13999,155,2138
133,12903,214,1600
134,11359,-13,32
135,10745,-1353,-1346
136,11097,-2274,-3556
137,12373,-2711,-3713
138,13871,-2512,-3144
139,13747,-167,-1554
140,12619,2200,-55
141,10625,2721,482
142,9201,1909,407
143,7907,-680,-747
144,7103,-3241,-2290
145,7059,-4374,-2990
146,7117,-3640,-2416
147,7207,-2385,-1291
148,7855,-1314,-1166
149,9269,-202,-1096
150,10289,47,-1049
151,11175,-303,-681
152,11723,-1126,-624
153,10901,-1841,-659
154,10763,-1830,-1087
155,10213,-1148,-252
156,9679,-153,-157
157,9751,130,217
158,9857,200,331
159,10275,-156,348
160,10449,-576,-220
161,10641,-721,-929
162,10523,-1160,-810
163,10211,-917,-1107
164,9439,-481,-449
165,9465,-388,254
166,8621,-347,194
167,7035,-443,337
168,6755,-1330,730
169,5801,-1779,520
170,5715,-2147,88
171,5607,-1730,18
172,5073,-980,-158
173,4081,495,-393
174,3209,234,-112
175,2269,468,-203
176,1631,38,-567
177,547,11,-233
178,-375,38,-19
179,-1405,233,179
180,-2695,971,391
181,-3607,1418,467
182,-5521,1259,669
183,-7401,1233,-47
184,-8081,1098,-378
185,-9019,1882,-344
186,-9249,2680,-557
187,-10305,2737,-494
188,-11343,2561,-283
189,-12449,1837,-736
190,-12239,1478,-1570
191,-12615,1439,-1458
192,-12267,1875,-1523
193,-12351,1718,-1142
194,-12859,2112,-1492
195,-13301,2650,-1563
196,-13933,2443,-726
197,-14315,1977,-370
198,-14553,1920,605
199,-14595,1871,1912
200,-14137,2179,1686
201,-13653,2123,1426
202,-12701,1216,-15
