Index,Gx,Gy,Gz
0,-215,-1034,-694
1,-587,-1530,-923
2,-673,-1601,-751
3,-969,-1253,-243
4,-601,-1082,74
5,-593,-877,127
6,225,-902,601
7,317,-363,933
8,405,-165,605
9,893,-53,381
10,945,1646,18
11,871,4061,-785
12,765,6993,-1194
13,569,7993,-1970
14,1271,7822,-1909
15,1257,7951,-1896
16,1573,8014,-1601
17,1521,8909,-1525
18,1769,10101,-1879
19,1171,11461,-1207
20,607,13457,-1346
21,185,14659,-1339
22,-367,16026,-1170
23,-617,16738,-1851
24,-597,17332,-1706
25,-115,17166,-1610
26,-385,16067,-1389
27,-75,14936,-808
28,-63,13514,-387
29,-47,13042,112
30,187,13264,193
31,-205,15339,438
32,-143,16476,444
33,-211,15868,40
34,-263,13784,485
35,-723,11927,641
36,-831,9986,712
37,-1603,8576,926
38,-2151,7640,853
39,-2363,8422,432
40,-2701,7893,205
41,-2663,6673,111
42,-2155,5777,334
43,-1627,4334,84
44,-1831,3029,340
45,-2441,1625,287
46,-2611,269,-180
47,-2235,-2025,-154
48,-1799,-2928,-486
49,-1813,-3688,-484
50,-2079,-4140,-222
51,-1711,-4806,-464
52,-1647,-6153,-110
53,-1201,-6849,-195
54,-747,-7539,-76
55,-127,-8810,12
56,-115,-10791,79
57,37,-12546,333
58,273,-14828,-262
59,269,-16602,-39
60,381,-17810,-281
61,379,-18201,11
62,577,-18777,71
63,1137,-19419,0
64,1935,-20103,-279
65,2417,-20163,-273
66,2801,-18657,330
67,2853,-17230,493
68,1515,-15483,446
69,1225,-14474,-257
70,507,-13666,-172
71,235,-14115,-73
72,-163,-14635,-121
73,-583,-15462,-188
74,-671,-16628,109
75,-1549,-17529,200
76,-1901,-18609,617
77,-2001,-19147,1271
78,-1323,-19305,1229
79,-321,-19007,1424
80,477,-18403,1393
81,1261,-16631,768
82,1375,-16134,335
83,547,-16362,-271
84,155,-16282,-146
85,-237,-16458,-318
86,-603,-17408,-109
87,-445,-17726,-334
88,309,-18502,-609
89,859,-18069,-585
90,1517,-17865,-961
91,2635,-16824,-1060
92,3071,-15883,-1151
93,3659,-14368,-1417
94,3541,-12544,-1034
95,3073,-12370,-808
96,2447,-12947,-763
97,1627,-14245,-100
98,1761,-15056,40
99,1131,-15831,582
100,1767,-16340,1029
101,1465,-15635,567
102,2009,-14380,911
103,2375,-11455,1430
104,2767,-9023,1392
105,3009,-7432,1432
106,3323,-6922,1382
107,2941,-6949,1350
108,2933,-7644,1337
109,2095,-7317,1319
110,2019,-7078,1315
111,1855,-5982,1419
112,1367,-4824,1499
113,735,-3500,1223
114,-119,-1491,1405
115,-569,768,1554
116,-1093,1759,936
117,-719,2420,210
118,-815,2912,3
119,-805,3108,-431
120,-973,3524,-746
121,-745,3652,-566
122,-1193,4169,-978
123,-1141,5148,-537
124,-1473,7066,-399
125,-1343,9881,-220
126,-1227,11845,-503
127,-1229,14611,-1275
128,-1527,17115,-2001
129,-1483,19187,-2919
130,-967,20094,-3854
131,-403,19882,-4374
132,117,18870,-4116
133,79,17501,-4104
134,209,15843,-3623
135,-105,15144,-3128
136,-259,14134,-3008
137,-885,13154,-2689
138,-1061,12830,-2976
139,-853,12984,-2790
140,-1245,12941,-2906
141,-1229,13632,-2792
142,-1595,13832,-3168
143,-1209,14444,-3468
144,-829,14938,-3408
145,-681,14707,-3035
146,-319,14210,-2955
147,-1011,14429,-3032
148,-649,14986,-3537
149,-791,15813,-3339
150,-197,16350,-3200
151,-127,16149,-2628
152,-121,14671,-2419
153,-233,12784,-1735
154,-841,12382,-1995
155,-1429,13642,-1681
156,-1551,15019,-1519
157,-819,15787,-1741
158,-615,16009,-1455
159,-455,14919,-887
160,-127,13182,-12
161,-747,10893,282
162,-1107,9924,-58
163,-1379,9921,-388
164,-1339,10583,-649
165,-1401,11637,-1327
166,-1007,12078,-1425
167,-1099,12135,-1410
168,-699,11463,-564
169,-339,9676,57
170,-603,8156,255
171,-915,6759,723
172,-1045,6293,930
173,-809,5842,515
174,-1423,6148,282
175,-1795,6513,-56
176,-2023,5660,-781
177,-1887,5915,-999
178,-1281,5724,-951
179,-1269,5483,-557
180,-1487,4097,-755
181,-1531,3007,-116
182,-1185,2112,-22
183,-1741,2075,-58
184,-2007,2796,-197
185,-2031,2672,-657
186,-1835,2239,-870
187,-1165,764,-699
188,-1083,-208,-721
189,-845,-1406,-885
190,-1227,-2575,-756
191,-1393,-4251,-628
192,-739,-6325,-380
193,-499,-8479,-337
194,173,-10091,150
195,819,-12728,29
196,1219,-14170,324
197,1283,-15787,252
198,1127,-16695,-18
199,1347,-18291,-474
200,1119,-18778,-466
201,859,-18232,-249
202,355,-16356,279
