Index,Gx,Gy,Gz
0,226,-509,-177
1,-98,-535,-197
2,-182,-462,51
3,-258,-318,65
4,-536,316,-162
5,-484,410,120
6,-188,460,168
7,-160,98,241
8,-190,838,286
9,-316,942,313
10,-398,1403,271
11,-442,1813,167
12,-464,2799,124
13,-430,3605,-126
14,-342,4502,-164
15,-526,4700,12
16,-554,5236,87
17,-348,6932,-89
18,-560,8380,-524
19,-496,9586,-370
20,-424,9760,-756
21,-188,10220,150
22,-324,10970,589
23,-320,11815,554
24,-944,12775,229
25,-1420,14944,408
26,-1448,16814,325
27,-1144,17588,917
28,-1060,18163,1356
29,-728,17479,2118
30,-638,16387,2263
31,-712,15766,2468
32,-376,14249,2674
33,290,12719,1862
34,124,12236,1640
35,518,12602,1010
36,1006,12690,569
37,1542,12448,-259
38,1982,12400,-559
39,2520,12131,-513
40,2598,10253,-41
41,2146,8674,125
42,2198,7953,279
43,1078,6768,830
44,694,5164,903
45,134,4987,959
46,-500,4822,987
47,-292,3195,1049
48,-784,1340,1124
49,-866,-1086,1213
50,-914,-2855,1317
51,-1024,-4767,1566
52,-762,-7225,1094
53,-924,-9668,1043
54,-412,-11396,313
55,382,-13543,198
56,126,-16411,583
57,-448,-17364,938
58,-974,-16582,1336
59,-1618,-16130,1514
60,-2054,-17196,1387
61,-2128,-18944,1770
62,-1770,-19792,2102
63,-1934,-19314,2039
64,-1656,-18010,1230
65,-1546,-18933,790
66,-1382,-20676,578
67,-1578,-23024,432
68,-1196,-24590,-232
69,-966,-25669,252
70,-1020,-26686,1161
71,-142,-26381,1639
72,16,-25270,1663
73,952,-23776,1285
74,2382,-21627,1436
75,2654,-20298,1532
76,3200,-19310,746
77,3602,-18414,1173
78,4270,-16858,1398
79,4542,-16203,2083
80,4704,-15519,2510
81,4626,-16824,2660
82,4922,-19226,2359
83,4608,-21864,2672
84,4988,-22869,2358
85,4514,-22562,3267
86,5268,-20753,3803
87,5316,-18440,3684
88,5956,-15975,3713
89,5650,-13917,2763
90,5428,-11854,2434
91,5496,-10787,1883
92,5454,-9675,2564
93,5344,-9627,2803
94,4950,-9323,3089
95,4034,-9601,2831
96,3080,-9432,3113
97,2540,-9763,2463
98,1648,-9175,2106
99,552,-8488,1883
100,36,-7627,1668
101,-358,-5867,1350
102,-770,-4431,1286
103,-848,-3439,1462
104,-722,-2615,628
105,-730,-1603,213
106,-852,847,-225
107,-1458,2520,-307
108,-1416,3745,-998
109,-2146,5014,-1531
110,-2610,6805,-2296
111,-3488,8416,-2715
112,-3340,9629,-2475
113,-3802,10660,-2582
114,-4496,11604,-3200
115,-5020,12841,-3421
116,-5778,15122,-3968
117,-6090,16003,-4149
118,-6220,17408,-4389
119,-5398,18611,-4096
120,-5590,17840,-4029
121,-5076,16827,-4942
122,-4750,17303,-5513
123,-5024,19867,-5548
124,-4842,22240,-5594
125,-4266,23717,-5541
126,-4324,25368,-5301
127,-4334,25464,-4885
128,-4352,24312,-4875
129,-4154,22017,-5277
130,-3880,20972,-5648
131,-3732,21536,-6064
132,-3600,22085,-5721
133,-3282,21150,-5606
134,-2886,18248,-5327
135,-2460,16039,-5104
136,-1776,15049,-4703
137,-2058,15506,-4273
138,-1784,17076,-3896
139,-2118,17776,-2639
140,-1734,16397,-2298
141,-2082,14461,-1984
142,-1930,13543,-1468
143,-1488,12665,-1886
144,-1428,11696,-1601
145,-1506,12192,-1652
146,-1198,13217,-1538
147,-1590,13756,-1906
148,-902,13483,-2751
149,-304,13882,-3039
150,40,14150,-3827
151,644,13381,-3511
152,640,13297,-3168
153,530,12391,-2839
154,438,11069,-2290
155,726,9125,-1591
156,738,8742,-1104
157,600,9155,-384
158,-184,8626,-53
159,-1168,8056,37
160,-1936,7803,-119
161,-2566,8416,88
162,-2580,7362,315
163,-1950,7613,484
164,-1156,8075,576
165,-766,8027,681
166,-716,6846,747
167,-488,5222,803
168,-52,4850,1074
169,98,3652,1309
170,292,2392,1305
171,250,1220,1275
172,-40,2024,1356
173,94,2798,1464
174,522,2661,988
175,470,2934,696
176,914,2140,266
177,1906,1337,214
178,1896,239,480
179,944,-139,577
180,288,431,698
181,-650,-848,619
182,-656,-2117,180
183,-902,-3677,590
184,-1068,-4778,531
185,-818,-4726,458
186,-358,-5245,158
187,30,-7593,-159
188,1188,-10451,-111
189,1650,-14125,197
190,1592,-17340,1056
191,1792,-19447,2068
192,472,-19508,2468
193,-274,-18064,2646
194,-862,-16800,2043
195,-640,-14159,864
196,-514,-11228,312
197,622,-8840,13
198,2084,-7637,-452
199,2992,-7573,-310
200,3446,-8496,870
201,3286,-10480,2144
202,2916,-12121,1887
