Index,Gx,Gy,Gz
0,242,-301,119
1,530,21,95
2,520,-181,-159
3,488,-135,-455
4,368,453,-230
5,-56,474,-498
6,-426,-148,-207
7,28,-313,-149
8,36,-385,-115
9,-402,-94,-79
10,-268,-318,-31
11,360,-31,-15
12,458,-205,-29
13,264,405,-62
14,514,499,-136
15,456,603,-472
16,76,385,-263
17,-50,600,-568
18,-70,246,-608
19,-310,450,-360
20,-50,126,-596
21,-70,-228,-309
22,-70,-290,-279
23,0,-292,-525
24,44,72,-481
25,46,422,-228
26,-6,300,-234
27,-344,688,-556
28,-446,1212,-585
29,-6,2761,-650
30,24,3799,-584
31,-398,4312,-1118
32,-354,5500,-1550
33,-14,7322,-1951
34,524,11105,-2864
35,792,14957,-3837
36,1896,18013,-4792
37,2678,18757,-5070
38,3592,18240,-4574
39,3726,16730,-4123
40,3624,15406,-3033
41,3020,14097,-2178
42,1790,13519,-1676
43,696,13916,-876
44,210,13907,-490
45,-198,12425,-277
46,-638,10767,-94
47,-1376,7980,192
48,-1234,6041,755
49,-1236,4833,769
50,-984,5269,1216
51,-1166,5500,1037
52,-1276,4924,1011
53,-520,4307,1263
54,-390,3737,1266
55,-56,2410,566
56,108,641,326
57,424,-613,4
58,166,-1751,5
59,64,-1821,81
60,4,-1952,-375
61,48,-3218,-596
62,446,-4595,-1050
63,152,-6104,-699
64,284,-7150,-967
65,266,-8646,-1122
66,170,-11218,-650
67,386,-14770,-271
68,70,-18888,-157
69,142,-23335,438
70,-368,-27308,995
71,-918,-28796,1576
72,-1456,-29495,2856
73,-2352,-29178,2999
74,-1994,-28879,3474
75,-1620,-28811,3906
76,-1446,-28844,3842
77,-372,-28691,3465
78,566,-28532,2503
79,1942,-27949,2192
80,2648,-27405,993
81,2844,-25708,-48
82,2788,-25468,-594
83,2694,-26305,-483
84,2288,-27961,-482
85,1822,-30171,-430
86,1494,-32128,-1137
87,1562,-31949,-886
88,1398,-30737,-858
89,1148,-28769,-782
90,1226,-25646,-264
91,2322,-20551,404
92,3628,-14738,2150
93,4944,-10683,3087
94,5178,-8263,3670
95,5154,-7577,2770
96,3690,-7262,1737
97,2556,-5824,1344
98,1460,-3647,510
99,314,-2187,622
100,-714,-1277,122
101,-1394,-1002,-579
102,-1014,-861,-981
103,-992,413,-272
104,-1456,874,-159
105,-1338,1694,-21
106,-894,3051,202
107,-722,4077,281
108,-842,5862,192
109,-464,7898,42
110,-118,9581,-57
111,-368,12189,-62
112,-422,14335,-517
113,-756,16708,-1150
114,-728,19032,-2195
115,-388,21741,-2395
116,-220,25445,-3022
117,384,28533,-3598
118,620,30971,-3432
119,1132,32687,-4168
120,1282,32760,-5133
121,1676,32739,-5835
122,1306,32456,-6445
123,1578,32529,-6954
124,1134,31673,-7403
125,680,29958,-7684
126,514,28226,-7276
127,50,26635,-7172
128,-696,25515,-7183
129,-1786,26306,-7742
130,-1874,29687,-7583
131,-1946,32557,-7766
132,-1596,32815,-7090
133,-1658,30604,-6239
134,-1682,28532,-4663
135,-1814,27587,-3034
136,-1834,24256,-1556
137,-1466,20102,-1125
138,-1076,17103,-335
139,-1900,15285,-192
140,-2914,13204,-579
141,-3074,11199,-285
142,-4000,9092,-268
143,-3874,6487,-112
144,-3714,4334,281
145,-3242,3746,2
146,-2684,3990,-114
147,-2060,3986,-380
148,-1198,3503,-558
149,-1266,2002,-1015
150,-776,523,-722
151,-726,-1807,-827
152,-586,-2982,-774
153,42,-4967,-707
154,170,-5545,-918
155,466,-6996,-730
156,1054,-8147,-914
157,1178,-9947,-1245
158,1242,-10668,-1152
159,1728,-12595,-941
160,1820,-13781,-641
161,1824,-15223,-166
162,1902,-16967,39
163,1160,-19000,545
164,1482,-21275,389
165,1446,-22641,345
166,1250,-23335,524
167,1512,-23057,395
168,1138,-22871,979
169,1364,-22779,1476
170,1312,-23971,2051
171,1758,-25733,2751
172,2138,-26984,2498
173,2806,-26696,1985
174,3500,-25030,2371
175,3462,-23089,1960
176,1726,-23342,1467
177,224,-24572,1795
178,-172,-26887,1759
179,-418,-28237,1084
180,374,-29219,1284
181,1056,-29641,386
182,1532,-30079,-176
183,1386,-29184,-244
184,1510,-27681,-536
185,1048,-25616,70
186,980,-23500,855
187,1140,-20674,1920
188,1938,-18124,2872
189,2142,-16452,3382
190,3046,-15932,3098
191,3550,-16596,2947
192,3676,-16099,2431
193,3370,-13781,2638
194,2734,-11317,2585
195,2086,-8876,2159
196,1898,-7367,1569
197,1184,-6682,1130
198,1246,-6731,1056
199,820,-6146,1190
200,928,-4550,410
201,688,-2926,446
202,1094,-1711,397
