Index,Gx,Gy,Gz
0,-8,-154,149
1,252,-150,135
2,-10,-154,-111
3,-6,372,-122
4,230,114,-112
5,228,-152,149
6,-286,-157,153
7,-34,87,-133
8,-22,88,-143
9,-38,-163,121
10,242,-148,129
11,-12,-146,-117
12,-40,101,159
13,-288,-159,163
14,-24,104,-93
15,-32,-155,113
16,-30,-161,-113
17,236,94,123
18,228,-162,-129
19,-18,120,128
20,-36,109,147
21,236,106,-105
22,-24,-156,-115
23,228,368,-104
24,-42,-153,-109
25,228,104,-125
26,-26,378,-116
27,-20,118,156
28,-292,109,167
29,-30,107,141
30,-26,-156,129
31,-18,-170,139
32,-20,100,-115
33,-22,100,-133
34,0,100,-119
35,-26,102,153
36,-32,-151,-101
37,232,-150,125
38,-34,-151,-133
39,-286,105,-123
40,244,-146,-105
41,240,118,-104
42,-22,-148,137
43,240,106,-115
44,234,92,135
45,232,-160,129
46,-38,-151,143
47,240,-156,139
48,-12,110,139
49,-2,370,-132
50,-288,-155,135
51,-18,-156,-143
52,240,94,143
53,-294,-149,-117
54,-288,381,-118
55,-50,103,143
56,-38,-149,147
57,-28,-150,147
58,-26,90,151
59,-292,97,-103
60,-16,96,139
61,-26,-158,-113
62,246,-158,-119
63,240,100,-135
64,-20,-164,133
65,230,98,-117
66,-288,93,-111
67,-24,-156,-105
68,230,72,-113
69,232,-152,127
70,-32,119,132
71,-22,-156,153
72,-26,104,-111
73,-26,106,137
74,228,92,-135
75,-288,-163,125
76,-290,115,-126
77,-12,-146,-111
78,-22,-158,141
79,-14,98,131
80,236,102,-111
81,-290,101,131
82,-22,98,149
83,228,-152,147
84,-18,104,-127
85,-24,104,135
86,-36,105,-131
87,-20,-158,143
88,-8,114,-122
89,230,110,-121
90,-32,101,115
91,-38,-153,-117
92,242,104,-139
93,238,-156,-117
94,242,106,-109
95,-14,368,142
96,254,110,-137
97,-20,104,135
98,-26,94,-119
99,252,112,-124
100,236,120,142
101,-14,112,-106
102,-26,-164,137
103,-10,98,145
104,240,-158,-107
105,-296,117,-124
106,-26,108,131
107,-28,-156,-129
108,-12,-148,131
109,-12,-162,-113
110,242,-160,145
111,-28,88,-123
112,-46,-159,123
113,-288,-169,-125
114,236,-156,147
115,230,-164,-113
116,-18,-146,-115
117,-14,-148,-123
118,-20,-150,149
119,-294,83,-127
120,-26,-162,155
121,244,-152,-109
122,234,-154,143
123,-28,92,-117
124,228,-148,131
125,-34,121,124
126,-22,-166,145
127,-36,-151,169
128,-18,106,-135
129,-292,-149,-143
130,-22,368,146
131,-12,120,154
132,-6,120,-116
133,246,112,-130
134,-12,376,124
135,-20,90,-131
136,-298,-167,-129
137,-290,-161,-121
138,-288,101,139
139,-26,98,-107
140,240,92,-125
141,234,102,-143
142,250,110,125
143,-6,-146,-127
144,248,-156,131
145,-12,-150,-117
146,-290,103,-101
147,-288,-173,-105
148,-32,105,155
149,-26,-154,143
150,244,-152,-105
151,248,-162,145
152,-6,94,-123
153,-294,93,-111
154,-294,95,-103
155,-12,-170,-121
156,232,-156,125
157,254,98,135
158,244,102,137
159,230,-148,149
160,244,-156,145
161,252,-148,165
162,238,80,133
163,236,-164,137
164,-290,-151,161
165,232,-146,143
166,234,374,-116
167,244,118,126
168,-288,115,-102
169,240,112,134
170,-34,109,-119
171,244,96,-119
172,-286,-155,-109
173,-32,-155,-141
174,-46,-173,-131
175,-28,94,-123
176,-2,382,148
177,-16,122,-104
178,-38,-147,151
179,-24,-154,149
180,248,-156,-125
181,-18,108,-125
182,232,110,-119
183,-292,105,-113
184,238,368,-108
185,238,-150,-141
186,-14,-158,-133
187,242,90,-127
188,-28,-152,-121
189,238,-154,131
190,-24,-156,127
191,-10,-156,137
192,236,96,-111
193,230,-152,129
194,228,92,147
195,-38,117,-114
196,-34,371,138
197,-28,-148,-123
198,230,-160,-93
199,-14,368,-102
200,-18,118,-114
201,0,374,108
202,236,372,132
203,-24,368,-104
