Index,Gx,Gy,Gz
0,-35,-178,108
1,227,80,-150
2,217,-172,-124
3,207,-180,-128
4,-61,-170,120
5,-321,85,134
6,-47,-184,-148
7,199,-176,-136
8,195,90,-121
9,199,344,-123
10,-43,86,-136
11,215,344,-129
12,-41,82,-128
13,-321,87,-130
14,-69,97,-133
15,-53,-172,122
16,-69,59,-140
17,201,-182,106
18,-43,-180,-138
19,197,-176,116
20,-63,-188,-138
21,215,72,-124
22,195,78,152
23,-79,345,155
24,-47,94,123
25,-51,-180,124
26,-53,72,-130
27,205,-176,108
28,197,78,102
29,-321,77,-138
30,193,72,116
31,197,-184,108
32,199,60,106
33,215,-178,128
34,-45,-176,-138
35,-321,-191,132
36,-69,71,130
37,-45,90,-139
38,199,82,92
39,217,74,126
40,203,64,114
41,-75,77,130
42,-65,-179,128
43,195,72,-138
44,-57,80,-124
45,-65,-169,-140
46,-71,97,125
47,-69,81,130
48,-63,-184,-120
49,193,-186,-118
50,-65,-179,116
51,-39,92,-123
52,199,-174,-140
53,-63,-178,106
54,-65,-173,108
55,215,72,-132
56,201,88,141
57,-53,344,-137
58,-57,90,133
59,223,88,-139
60,-47,350,-127
61,-77,-187,-132
62,199,-188,130
63,207,344,-121
64,-53,344,129
65,-53,344,129
66,205,344,-153
67,199,-178,-158
68,-325,-191,110
69,-69,71,114
70,-61,74,-138
71,195,70,-156
72,211,-194,-146
73,-49,-184,118
74,203,76,-134
75,-37,346,-119
76,223,350,-141
77,-47,98,119
78,207,88,-133
79,-67,-189,124
80,-69,-185,122
81,-39,92,109
82,-49,74,-132
83,207,-190,124
84,215,-170,-134
85,207,-172,132
86,-55,80,142
87,217,348,-137
88,213,-176,-126
89,-73,79,-120
90,-331,89,-131
91,207,-182,-136
92,-37,82,128
93,-55,348,-121
94,197,68,-134
95,-59,62,-136
96,203,-182,122
97,197,-184,122
98,-333,61,-128
99,-77,-183,-128
100,-61,72,-140
101,-55,-180,-146
102,-323,71,-144
103,-325,-175,-130
104,-49,76,130
105,211,62,126
106,-69,-177,110
107,-53,-174,114
108,-45,84,124
109,201,78,128
110,195,-172,-140
111,-69,347,-153
112,-59,86,116
113,197,80,124
114,-65,77,-140
115,-59,68,110
116,201,66,-132
117,-321,-181,-126
118,193,-182,126
119,-55,-180,-144
120,-53,80,114
121,-61,76,92
122,-61,-176,-142
123,211,-170,120
124,-57,78,116
125,-51,76,120
126,-47,-180,120
127,199,-186,-136
128,207,70,118
129,193,344,137
130,-63,82,100
131,199,344,-129
132,-63,84,-138
133,-51,344,-145
134,-49,-176,-124
135,-57,68,136
136,193,84,132
137,197,80,-134
138,-55,-194,-128
139,193,-190,138
140,201,-172,126
141,-43,88,121
142,-51,-184,124
143,199,-190,-150
144,-51,-176,-136
145,-63,-178,-132
146,-339,77,114
147,-61,84,-144
148,-67,93,107
149,-77,-185,110
150,195,-182,-148
151,-51,-186,116
152,-55,80,-140
153,-61,86,134
154,-61,-170,-116
155,199,-182,-128
156,-71,65,118
157,-65,75,128
158,-323,77,126
159,197,350,129
160,-325,73,138
161,217,-198,-148
162,-321,-189,100
163,-55,78,126
164,197,82,138
165,-335,75,132
166,-327,69,-130
167,195,76,130
168,-71,77,-132
169,-323,-175,-152
170,-57,100,123
171,-323,349,-127
172,-61,70,126
173,205,-176,112
174,-47,80,128
175,-323,67,124
176,211,-186,-134
177,195,70,-152
178,-49,86,-138
179,-55,74,110
180,-67,-177,-134
181,-65,73,106
182,-65,75,-156
183,-65,75,134
184,-41,-174,-118
185,-43,78,-130
186,-323,-185,126
187,199,82,120
188,-51,-170,-132
189,203,82,-122
190,-53,-174,-130
191,-333,87,140
192,193,-196,118
193,-321,-179,-126
194,201,74,106
195,-65,83,118
196,-327,345,127
197,-75,83,142
198,-329,-183,138
199,-63,70,-130
200,-51,346,121
201,-323,-173,-112
202,-51,72,-120
