Index,Gx,Gy,Gz
0,793,662,95
1,423,1356,94
2,-755,1656,-333
3,-1933,1232,-189
4,-2585,549,-569
5,-3745,-328,-1448
6,-4431,-235,-1336
7,-5071,-279,-1392
8,-5971,264,-592
9,-6419,789,-513
10,-7131,661,-944
11,-7991,1179,-1336
12,-8905,2044,-1819
13,-10153,2568,-2133
14,-11059,3045,-2254
15,-12299,3500,-2174
16,-13555,3536,-1996
17,-13847,3292,-1403
18,-14077,3008,-1333
19,-13675,2146,-521
20,-12929,2020,-930
21,-12679,2073,-584
22,-13103,2440,-1290
23,-13651,1888,-1840
24,-13997,1053,-2274
25,-14945,693,-3279
26,-16271,-318,-3544
27,-16533,-1022,-2668
28,-16501,-1130,-1958
29,-16169,-1190,-1485
30,-15205,-1279,-928
31,-14663,-219,-681
32,-14113,239,-1138
33,-13805,1316,-1142
34,-12975,1789,-1952
35,-13027,2250,-2385
36,-13381,2616,-2423
37,-14189,1698,-2538
38,-13993,505,-1632
39,-14107,187,-1879
40,-13601,22,-1606
41,-11753,967,-1851
42,-10421,1040,-1332
43,-8935,2129,-1301
44,-8013,2971,-954
45,-7949,3620,-1103
46,-7967,3636,-1525
47,-7753,2836,-2342
48,-7305,1481,-2266
49,-6945,377,-2223
50,-5791,-526,-2296
51,-4003,-839,-1907
52,-2277,-620,-1274
53,-667,34,-298
54,-15,618,48
55,363,240,546
56,591,-98,814
57,1825,-1009,624
58,2577,-1404,543
59,3667,-1939,965
60,4787,-2641,1376
61,5815,-3910,1302
62,7293,-4908,1476
63,8993,-4828,1101
64,10605,-4803,1078
65,11497,-4206,926
66,13017,-3464,495
67,14449,-2230,-463
68,15717,-1570,-534
69,16169,-1372,-948
70,15939,-1235,-828
71,15163,-1200,-443
72,14099,-1699,1
73,13369,-3013,192
74,13293,-3618,250
75,14145,-4365,501
76,14463,-4616,691
77,15621,-4069,181
78,15893,-2784,230
79,16369,-1305,288
80,16081,163,433
81,16157,549,267
82,15439,578,-27
83,15567,871,-74
84,15463,1243,92
85,15149,2234,387
86,13879,2134,1024
87,13165,1467,830
88,11753,-876,518
89,11743,-3449,-82
90,11715,-5050,-713
91,12077,-5247,-1264
92,11805,-3770,-1575
93,12593,-2487,-1382
94,12017,-68,-85
95,11609,698,378
96,10343,1316,903
97,10131,1,313
98,9791,-1991,-74
99,9623,-3060,-494
100,8919,-2654,-403
101,8381,-2614,393
102,8421,-2929,597
103,9061,-2911,137
104,9189,-2629,330
105,8809,-1630,507
106,8937,-884,626
107,8867,899,1005
108,8257,1325,826
109,7297,1035,884
110,6571,801,-307
111,5177,-828,-890
112,4967,-1535,-1509
113,4563,-1979,-1861
114,4165,-2351,-1444
115,4463,-1623,-1017
116,4437,-1652,-1118
117,4761,-1521,-891
118,5175,-1333,-893
119,5249,-1008,-186
120,5285,190,-28
121,5071,1560,306
122,4079,2640,135
123,2751,2617,277
124,1221,2003,-8
125,-413,1361,-308
126,-2043,1406,-119
127,-3683,505,-582
128,-5575,25,-963
129,-6929,-520,-1301
130,-7263,-578,-1082
131,-7371,-407,-1052
132,-7731,841,-1179
133,-8371,1278,-1826
134,-8831,1555,-1868
135,-10409,2884,-1531
136,-11823,3517,-1729
137,-13793,3481,-2431
138,-15047,2269,-1811
139,-16265,714,-956
140,-16253,248,-336
141,-15445,276,-143
142,-14473,880,-443
143,-13359,2036,-633
144,-12609,2609,-1235
145,-12531,2967,-1923
146,-13273,2358,-2222
147,-13849,1778,-2731
148,-14359,1235,-2943
149,-15205,665,-1568
150,-15627,1380,279
151,-15053,1911,1493
152,-14877,2095,1731
153,-14647,2318,1552
154,-13199,2437,1316
155,-12185,1997,380
156,-11957,918,-494
157,-12477,-339,-810
158,-14233,-730,-1138
159,-15231,-1930,-1548
160,-15359,-3150,-1412
161,-15121,-4043,-105
162,-14557,-3308,519
163,-14099,-1745,885
164,-13361,-128,1053
165,-12493,714,955
166,-12079,1234,577
167,-11759,1246,714
168,-12119,1947,143
169,-12649,2487,9
170,-12929,2724,-979
171,-13041,2814,-1035
172,-12501,2246,-711
173,-12145,1605,-104
174,-11489,1414,371
175,-10641,616,347
176,-8933,711,435
177,-7319,1827,431
178,-6947,2433,58
179,-7335,3380,-257
180,-8165,3506,-648
181,-8997,3298,-1408
182,-8635,3479,-1721
183,-7935,2900,-2113
184,-6199,1884,-1990
185,-4723,1444,-1158
186,-3505,1255,-527
187,-2465,1497,-31
188,-1851,1134,372
189,-989,1212,570
190,131,1077,652
191,1023,1403,815
192,1281,815,666
193,1871,-444,614
194,2887,-1567,710
195,3511,-2726,846
196,4531,-3536,453
197,5941,-4083,517
198,7103,-4129,47
199,8123,-4179,-156
200,9051,-3349,-414
201,10073,-1765,-686
202,11257,-861,-1661
203,12253,-948,-2280
