Index,Gx,Gy,Gz
0,50,342,75
1,38,818,376
2,10,708,176
3,-28,928,522
4,-46,822,130
5,-28,778,438
6,-12,732,476
7,236,1058,211
8,222,1814,387
9,-36,2440,326
10,-22,2200,553
11,292,2884,494
12,94,2876,220
13,332,2422,503
14,254,2052,297
15,-386,2129,355
16,-464,2963,132
17,-398,3139,178
18,-60,3289,463
19,-10,3986,203
20,216,4718,118
21,-182,5967,316
22,-86,6682,253
23,-460,8546,458
24,-172,9514,142
25,-288,10171,28
26,-316,10331,-16
27,390,11078,-264
28,426,11700,-188
29,58,11930,226
30,-404,11977,553
31,-126,12530,460
32,-822,11903,443
33,-554,12066,518
34,-404,11000,565
35,-208,10005,589
36,-40,9320,386
37,62,9530,379
38,-36,10525,291
39,204,11553,417
40,498,12127,-250
41,1072,11572,-357
42,1348,11063,-143
43,1756,10648,-232
44,1758,9388,-729
45,1190,8983,-583
46,1154,8801,-1414
47,1204,8995,-1096
48,1198,8679,-1743
49,1434,9102,-1721
50,592,9202,-1294
51,-24,9178,-1118
52,-268,8540,-819
53,-572,7406,-813
54,-914,5992,-435
55,-962,4189,-187
56,-476,3186,-263
57,-260,2758,-54
58,-808,2683,-380
59,-1530,2591,-371
60,-1858,2621,-380
61,-1772,1647,-326
62,-1588,130,83
63,-2056,-563,456
64,-1670,-2101,543
65,-1198,-3764,323
66,-1370,-6427,445
67,-562,-8957,-3
68,298,-11294,-68
69,728,-13372,-222
70,562,-15292,539
71,306,-16187,335
72,-402,-16365,910
73,-244,-16702,1391
74,-288,-16078,1434
75,-548,-15809,1018
76,366,-15136,834
77,476,-14652,689
78,520,-13467,897
79,714,-13087,928
80,900,-13185,850
81,766,-13132,1146
82,-338,-12793,1396
83,-638,-12757,1501
84,-726,-12808,1491
85,-750,-12878,1516
86,-1062,-13843,1658
87,-714,-14917,1863
88,-1056,-14767,2224
89,-1030,-13575,2453
90,-380,-11502,2248
91,12,-9925,2435
92,720,-8671,2486
93,726,-8423,2105
94,178,-8809,1308
95,418,-10158,631
96,26,-10674,892
97,330,-11678,461
98,304,-12101,332
99,602,-12450,347
100,478,-11883,464
101,888,-10974,938
102,78,-10251,1098
103,-8,-9550,885
104,-374,-8619,634
105,346,-8330,1020
106,448,-9533,633
107,756,-10765,891
108,696,-11957,735
109,1268,-13138,788
110,954,-13407,738
111,488,-12891,651
112,504,-11300,853
113,114,-9321,854
114,418,-7789,886
115,714,-7634,665
116,1128,-7984,569
117,1172,-8611,453
118,1824,-8768,390
119,1510,-10118,431
120,1028,-10725,556
121,670,-10963,892
122,914,-11780,1509
123,412,-11447,1453
124,348,-10340,1586
125,-170,-8939,1522
126,-214,-7887,1604
127,-98,-7431,1088
128,250,-7225,614
129,648,-7362,728
130,632,-7853,771
131,704,-7719,743
132,616,-7571,1321
133,468,-7479,1243
134,894,-7482,1152
135,578,-7188,1547
136,498,-5650,1266
137,402,-4427,1607
138,428,-2739,1109
139,600,-2066,1113
140,868,-1707,898
141,1412,-2154,1072
142,1472,-3338,745
143,1074,-4014,853
144,978,-3258,1471
145,936,-2253,1243
146,880,-1897,1129
147,710,-1994,963
148,40,-1149,356
149,-262,339,-180
150,-966,2409,-314
151,-688,3588,-613
152,-1358,5297,-1362
153,-1264,6953,-1583
154,-1490,8670,-1665
155,-1968,10059,-2123
156,-1622,11058,-2359
157,-2378,11795,-2048
158,-2460,12304,-1698
159,-2868,12753,-1597
160,-2454,13032,-1488
161,-1774,13084,-1468
162,-1286,11966,-1497
163,-1200,11347,-1884
164,-1356,10649,-2337
165,-1100,10537,-2001
166,-1000,10748,-2023
167,-792,12241,-2278
168,-274,13338,-2282
169,-236,14793,-2196
170,-26,15036,-2248
171,-334,15241,-2102
172,-264,14313,-2171
173,-400,13554,-2428
174,-202,12712,-2048
175,-408,11832,-1983
176,-204,11829,-2295
177,34,12694,-2116
178,92,13166,-2539
179,-44,13804,-2495
180,-66,14090,-2963
181,-906,14221,-2974
182,-894,13450,-2808
183,-870,12666,-2838
184,-686,10721,-2241
185,-504,9060,-1531
186,-826,8113,-1263
187,-976,7803,-610
188,-876,7688,-663
189,-720,8662,-868
190,-948,8964,-665
191,-642,9318,-526
192,-888,9552,-594
193,-898,9478,-770
194,-898,8918,-497
195,-876,9142,-140
196,-1050,8151,163
197,-1038,7341,526
198,-906,7582,472
199,-1068,7850,-23
200,-1176,8873,-409
201,-1504,9839,-414
202,-1350,9964,-23
