Index,Gx,Gy,Gz
0,-1279,692,-417
1,-2445,815,-914
2,-3313,817,-988
3,-3577,654,-875
4,-4789,973,-521
5,-5107,877,-929
6,-5715,747,-892
7,-6303,748,-728
8,-7679,857,-1071
9,-8759,2066,-1576
10,-10269,2408,-1587
11,-11837,3008,-2032
12,-13287,2182,-2135
13,-14659,1724,-2218
14,-15571,1695,-1264
15,-15401,2486,-620
16,-16213,3053,265
17,-16013,4084,16
18,-16351,4292,309
19,-16883,4234,-249
20,-18277,3663,-1170
21,-19029,2105,-1818
22,-19787,490,-2722
23,-20153,-1028,-3124
24,-20021,-2093,-2189
25,-19607,-1569,-1636
26,-19093,-1284,-1349
27,-18599,-318,-653
28,-18049,1120,-139
29,-17821,2680,-371
30,-17271,3691,-761
31,-16705,4283,-1710
32,-15479,4072,-2228
33,-14311,2788,-2747
34,-13703,2497,-2264
35,-12215,1974,-1846
36,-11389,1775,-1676
37,-9681,2648,-1914
38,-8361,3075,-1684
39,-6809,2247,-1916
40,-5379,1390,-1772
41,-4021,848,-1668
42,-3507,1577,-1551
43,-3273,2487,-1329
44,-2967,2393,-1453
45,-2285,1792,-1500
46,-1899,877,-1076
47,-661,-313,-679
48,1031,-648,-499
49,2689,-1498,96
50,4457,-2597,104
51,6023,-3844,827
52,7097,-3976,476
53,7627,-3849,878
54,8233,-3028,1375
55,8229,-1784,1108
56,8047,-782,1419
57,7505,574,990
58,7517,444,695
59,7545,-122,520
60,7619,-1747,296
61,8567,-3342,-270
62,9519,-4972,-1238
63,11319,-6148,-1696
64,12499,-7196,-2277
65,13467,-6848,-2380
66,13887,-5101,-1978
67,13571,-3371,-1539
68,13463,-744,-806
69,13221,1390,-112
70,12851,1756,-519
71,12793,1714,-453
72,12867,1372,-848
73,12467,199,-847
74,13241,-914,-423
75,13347,-1769,-129
76,13695,-2227,165
77,14273,-1786,720
78,14175,-1025,875
79,14399,-181,1022
80,14693,329,485
81,14533,1493,111
82,14159,2173,286
83,14347,2488,484
84,14427,1260,608
85,14797,-696,723
86,13949,-1719,386
87,14343,-1562,630
88,13925,-791,1176
89,13909,901,2136
90,12957,1542,2135
91,11607,1137,2357
92,10573,72,1799
93,9975,-1990,1217
94,9875,-3923,288
95,10377,-4330,269
96,9991,-1987,812
97,9769,159,1890
98,9285,1436,2417
99,8039,999,2391
100,7327,-554,1589
101,7153,-2180,1430
102,6591,-3929,675
103,6717,-4176,547
104,6617,-4445,447
105,6931,-3326,756
106,6239,-1535,649
107,6529,490,666
108,5907,777,1439
109,5923,974,1345
110,5369,451,657
111,5335,560,379
112,4665,2085,782
113,3557,3394,590
114,1471,4506,957
115,-941,4704,464
116,-3803,3841,430
117,-5751,1987,-967
118,-7895,-71,-1648
119,-9125,-1637,-2388
120,-9383,-1959,-2660
121,-9525,-1118,-2344
122,-9931,-249,-2621
123,-9967,1346,-2876
124,-10347,2227,-3448
125,-10763,2350,-3261
126,-12067,3053,-3854
127,-12931,2853,-4162
128,-14339,2302,-3611
129,-16063,1790,-1890
130,-16731,1562,-348
131,-16537,2061,1462
132,-16215,3079,2519
133,-15551,4153,2687
134,-14443,4024,1861
135,-14211,2676,106
136,-13849,1334,-1596
137,-14471,607,-3639
138,-15205,734,-4751
139,-16019,1628,-5560
140,-17061,1436,-4282
141,-17389,398,-3481
142,-17197,-526,-1715
143,-16225,-1230,-1128
144,-15041,-1542,-289
145,-14215,-1106,64
146,-13995,-588,116
147,-14317,53,35
148,-15095,1594,-368
149,-15955,3011,-700
150,-15961,3310,-2099
151,-15681,3346,-2148
152,-14325,2760,-2420
153,-13559,2651,-2104
154,-11809,1834,-1284
155,-10773,1058,-850
156,-10147,324,-572
157,-9223,818,-140
158,-8731,1795,-571
159,-7949,3088,-169
160,-7459,3451,-529
161,-6325,3312,-776
162,-5053,2676,-984
163,-4221,2055,-948
164,-3263,1050,-549
165,-2515,791,-56
166,-1919,628,61
167,-1015,780,725
168,-759,677,765
169,427,205,189
170,1251,-167,112
171,2907,-922,17
172,3725,-1014,441
173,4353,-931,280
174,5279,-1095,-84
175,6419,-1829,-263
176,8013,-1602,-586
177,9427,-2132,-945
178,10893,-2296,-1244
179,12371,-2196,-1535
180,12563,-2267,-925
181,12639,-2021,-513
182,11471,-2371,34
183,10937,-2932,472
184,11003,-3514,88
185,12343,-4734,201
186,13627,-5303,-321
187,15679,-4422,-874
188,17031,-3460,-693
189,17657,-1510,-617
190,17497,380,69
191,16789,1821,579
192,15731,3283,1130
193,14495,3535,1561
194,14285,2867,1302
195,14419,1961,871
196,14549,1369,791
197,14823,2423,998
198,14105,3018,2381
199,12843,3315,2694
200,11353,2456,2926
201,10837,4,2255
202,10629,-2125,1736
