Index,Gx,Gy,Gz
0,-1979,-927,-236
1,-2095,-932,-374
2,-2875,-729,-722
3,-2883,-921,-405
4,-3455,-1329,-858
5,-4331,-2001,-1156
6,-4489,-1777,-843
7,-4799,-1678,-713
8,-4977,-1280,-345
9,-5777,-1100,-507
10,-6717,-477,-696
11,-7499,713,-650
12,-8813,585,-404
13,-9045,397,-705
14,-8621,-406,-618
15,-8231,-276,107
16,-8409,-1133,130
17,-7855,-404,525
18,-7651,409,1182
19,-7531,1737,770
20,-7543,2725,889
21,-7903,2890,998
22,-8791,2745,777
23,-8587,2376,317
24,-8991,2000,411
25,-9037,2172,493
26,-9717,2375,227
27,-9667,1932,381
28,-9811,2488,373
29,-9649,2986,561
30,-10125,3208,725
31,-10655,2814,417
32,-10669,1738,581
33,-10209,475,-309
34,-9387,-327,-73
35,-8253,-1438,-192
36,-7749,-1316,588
37,-7889,-1221,684
38,-7515,-1646,218
39,-7893,-2136,-14
40,-8269,-2277,22
41,-8117,-2141,-501
42,-7825,-1706,-844
43,-5953,-1742,90
44,-4829,-1414,601
45,-4791,-982,614
46,-4735,-385,96
47,-3271,14,-585
48,-1697,-267,-1244
49,351,-712,-1618
50,1769,-1406,-1438
51,2393,-1269,-1375
52,3427,-1796,-2196
53,4299,-1680,-2226
54,5169,-1547,-2047
55,6137,-1182,-1939
56,6421,-1319,-1940
57,7937,-1132,-2061
58,9637,-724,-2073
59,11427,-1131,-1743
60,13197,-1496,-965
61,14575,-1717,-450
62,15757,-1829,-742
63,16647,-1708,-1155
64,16609,-1554,-904
65,15733,-292,-676
66,14351,39,-680
67,12517,89,-216
68,10579,13,-197
69,8901,-513,-23
70,7909,-1682,-394
71,7709,-3128,-1111
72,7789,-4585,-1642
73,9235,-4462,-2287
74,9985,-4041,-1564
75,10441,-1753,-1025
76,10033,-155,-315
77,9907,474,628
78,9171,952,-161
79,8397,594,-783
80,7917,-121,-1712
81,8085,-837,-2366
82,8943,-1074,-2461
83,9843,-721,-2375
84,10955,-850,-1500
85,11657,-432,-1251
86,11911,418,-205
87,11029,1352,799
88,10251,1514,1556
89,9277,1616,1208
90,8851,1190,634
91,8419,-25,93
92,8983,-1164,-1082
93,9715,-1794,-1898
94,9973,-1806,-2016
95,10067,-1177,-1977
96,10121,-1133,-1969
97,10315,-707,-1639
98,10013,-757,-1202
99,10233,-369,-720
100,10285,47,-601
101,10267,819,-27
102,9983,1008,-337
103,9099,1251,-720
104,8421,1193,-746
105,7721,1219,-535
106,6081,412,-785
107,4439,-149,-585
108,3399,-705,-513
109,2589,-937,-581
110,1357,-943,-578
111,871,-528,-888
112,359,-72,-968
113,33,431,-1260
114,-739,931,-870
115,-1347,1464,-648
116,-3505,2239,-602
117,-6059,2493,-23
118,-8575,2116,35
119,-11411,1277,-175
120,-12651,-132,-466
121,-13933,-738,-465
122,-14251,-989,-50
123,-14101,-2,462
124,-13599,1754,896
125,-13429,3138,795
126,-14103,4029,697
127,-14677,4137,208
128,-15741,5265,-415
129,-17095,5583,-1066
130,-17663,4734,-1293
131,-17767,2300,-261
132,-17871,388,822
133,-18333,337,1233
134,-17897,558,2019
135,-17061,788,1930
136,-14793,1176,1822
137,-12973,1428,2005
138,-11693,2347,521
139,-11613,1937,-1249
140,-12117,-1030,-2319
141,-13357,-3572,-2388
142,-14639,-3172,-2271
143,-14885,-1625,-1298
144,-14205,889,55
145,-12889,1448,1189
146,-11415,1589,2013
147,-9865,1638,2722
148,-9467,2594,1408
149,-10027,3186,-223
150,-11101,1677,-545
151,-12123,-710,-363
152,-13351,-1951,-663
153,-13517,-1234,-737
154,-13125,-957,-706
155,-13107,-201,-53
156,-12703,-695,517
157,-12501,-1184,598
158,-11721,-135,-195
159,-10679,1275,-809
160,-10011,1399,-1238
161,-8605,573,-917
162,-7173,-434,243
163,-8265,-975,1564
164,-9185,-497,1804
165,-9731,-11,2602
166,-9209,598,2230
167,-8909,1575,1840
168,-7615,2796,2205
169,-7025,2583,1364
170,-5689,2604,824
171,-4749,2145,650
172,-3189,1331,-167
173,-1549,-382,-303
174,-1371,-879,-149
175,-1331,-1290,-240
176,-1041,-1557,-158
177,-185,-1506,-108
178,1279,-1076,145
179,3013,-628,-245
180,4207,181,-679
181,5843,174,-1286
182,7637,-191,-1540
183,9707,-1040,-1691
184,11059,-1724,-1720
185,11617,-1951,-1304
186,11483,-1655,-832
187,11269,-1701,-115
188,11333,-2266,461
189,11345,-3305,-209
190,12045,-4539,-643
191,13975,-5088,-1595
192,15183,-4877,-2381
193,17065,-3873,-2479
194,17283,-2285,-1614
195,16263,-355,-156
196,14943,1112,1464
197,12631,2927,1845
198,11579,3172,1638
199,11451,2650,686
200,11737,1331,-837
201,13311,-1098,-1738
202,14169,-1317,-2717
