Index,Gx,Gy,Gz
0,202,100,149
1,-60,-168,-122
2,-60,80,-122
3,-322,91,-124
4,-52,-174,-98
5,-56,-176,-102
6,200,358,147
7,-62,90,150
8,-54,-166,136
9,-44,-178,-116
10,-50,82,-118
11,-56,94,-116
12,-42,-172,138
13,202,-190,138
14,-54,360,159
15,194,96,152
16,-48,-168,-120
17,206,96,-114
18,206,-166,-104
19,192,-162,146
20,192,358,-101
21,-58,-170,-100
22,-326,-165,-114
23,-60,78,156
24,-324,95,-110
25,-46,98,-131
26,212,-162,-112
27,192,90,-114
28,-70,-159,-102
29,194,90,-108
30,192,-168,-124
31,-64,-168,-116
32,196,-176,150
33,-332,71,144
34,-56,-174,-128
35,198,-172,138
36,-324,361,-103
37,-54,100,-113
38,-54,92,-118
39,204,90,122
40,-52,90,-118
41,194,-174,136
42,-322,87,-122
43,-54,354,-91
44,210,-166,154
45,-54,-164,134
46,-56,354,127
47,-74,89,130
48,-330,-167,-128
49,194,-160,148
50,-328,-169,150
51,192,70,158
52,-56,-174,138
53,196,98,-125
54,-60,94,136
55,200,78,136
56,-58,-174,132
57,-40,84,-118
58,-62,-164,148
59,-64,80,146
60,-46,78,-116
61,200,358,141
62,-54,94,-122
63,-340,-177,132
64,-64,-174,-116
65,-56,354,149
66,-62,94,158
67,-64,80,138
68,198,90,136
69,198,-172,142
70,-54,-174,126
71,-64,84,152
72,-330,75,-110
73,-70,-171,-128
74,-64,-168,-128
75,-60,354,163
76,214,-174,128
77,208,80,-130
78,-58,-170,116
79,194,356,143
80,-50,94,-124
81,-56,88,-112
82,-70,83,-126
83,198,354,131
84,-56,80,-118
85,-30,82,130
86,222,86,150
87,194,-170,142
88,-74,77,-130
89,-70,-159,-110
90,214,88,-122
91,200,-182,144
92,-328,-173,154
93,-66,75,-110
94,198,78,134
95,-326,85,126
96,194,90,-114
97,-70,99,-123
98,192,-174,134
99,-322,-165,-130
100,198,98,123
101,196,102,129
102,-66,-161,134
103,-60,-168,128
104,-54,86,148
105,-64,92,-128
106,-324,97,-130
107,194,90,-138
108,206,-172,-128
109,-72,77,-134
110,-74,77,-134
111,-54,-170,-116
112,208,-174,-144
113,-322,-179,-128
114,198,80,138
115,216,94,148
116,-42,92,136
117,208,94,132
118,-60,86,-108
119,-52,-176,142
120,202,80,-126
121,194,-168,130
122,-66,87,166
123,-54,-172,140
124,198,74,136
125,-56,78,-118
126,202,-172,138
127,-62,76,148
128,-58,-170,-104
129,-58,-164,156
130,200,-164,-122
131,-58,98,-99
132,194,96,170
133,-52,364,147
134,-62,-160,-104
135,-76,95,-110
136,-82,87,-108
137,-324,355,137
138,-64,78,138
139,-324,91,152
140,-328,-175,144
141,-336,73,132
142,192,80,144
143,-56,86,134
144,218,362,-113
145,194,358,-105
146,194,-178,-128
147,-70,-177,-124
148,-56,-188,-134
149,194,-176,-116
150,-58,88,130
151,-72,85,130
152,-86,-175,140
153,-342,-171,-112
154,-322,-179,-132
155,194,96,-136
156,194,-162,-120
157,210,-168,-122
158,-46,-172,134
159,-330,-175,130
160,-62,84,-106
161,-330,83,-124
162,-72,-161,-112
163,-66,-173,-112
164,-78,79,-106
165,-80,-163,172
166,204,354,-113
167,-46,90,-108
168,202,80,112
169,204,366,131
170,208,358,149
171,-324,77,154
172,206,80,-110
173,-36,-162,-114
174,202,84,-128
175,196,74,-136
176,-56,80,138
177,-52,-170,-116
178,-58,92,142
179,-70,355,-97
180,196,96,-102
181,192,-172,152
182,-80,-175,128
183,-322,83,160
184,208,92,148
185,-56,-162,138
186,200,98,-115
187,-52,94,134
188,-52,110,145
189,206,-162,160
190,206,82,-110
191,-60,80,128
192,-44,90,124
193,-48,-174,132
194,198,84,-122
195,192,-174,122
196,198,-172,154
197,-52,-168,136
198,198,-170,-118
199,-322,93,140
200,-62,86,132
201,-66,83,-122
202,202,88,-132
