Index,Gx,Gy,Gz
0,1702,-26736,1406
1,1138,-27320,1111
2,1096,-28716,1170
3,1440,-28671,990
4,1408,-27580,553
5,2042,-26575,908
6,2686,-25272,674
7,3260,-24068,902
8,3650,-21393,1220
9,4104,-18247,2155
10,4576,-15673,3373
11,4822,-14236,3233
12,4878,-13625,2749
13,4010,-13123,2542
14,3036,-11790,2886
15,2660,-9535,2495
16,2374,-9169,2152
17,1870,-8825,1656
18,1388,-8197,1245
19,446,-7368,667
20,348,-6682,607
21,48,-5601,297
22,-462,-4836,318
23,-388,-4674,232
24,-562,-4229,-328
25,-986,-3212,-361
26,-670,-2059,-41
27,-874,-467,55
28,-1294,1408,312
29,-1478,4243,-146
30,-1996,7380,-823
31,-1830,10417,-1219
32,-2366,13986,-2165
33,-2362,17694,-3501
34,-1684,20295,-4501
35,-1190,21596,-5047
36,-446,21703,-5608
37,-28,21835,-6145
38,10,21289,-7130
39,276,21535,-7563
40,296,22162,-8126
41,672,21982,-7860
42,776,21042,-7401
43,58,18972,-7069
44,-502,16991,-5721
45,-1466,15056,-4998
46,-1370,14681,-3329
47,-2086,15218,-2181
48,-1932,15239,-1267
49,-2356,14641,-503
50,-2706,13212,879
51,-2218,11951,1519
52,-2258,10004,2500
53,-2106,8485,2938
54,-1906,6526,2854
55,-1680,4496,2036
56,-1286,3476,1183
57,-778,3443,625
58,-916,3453,143
59,-1074,2476,-430
60,-532,1629,-916
61,-48,1065,-789
62,260,310,-1048
63,-18,-1170,-962
64,-500,-1722,-463
65,-1024,-3423,-234
66,-2096,-5768,-118
67,-2392,-7237,-117
68,-3044,-7793,-483
69,-2818,-8280,-72
70,-1816,-8859,-151
71,-810,-10087,-66
72,168,-10957,-406
73,376,-11680,-313
74,1238,-13496,241
75,1496,-16234,390
76,2038,-19041,395
77,2136,-21967,972
78,2000,-24221,1382
79,1626,-25695,1523
80,1104,-26879,1815
81,868,-27939,1953
82,-14,-28692,2001
83,-16,-28815,1964
84,-74,-28209,1704
85,102,-27529,2144
86,658,-27878,2094
87,1712,-28700,2474
88,2858,-28584,2572
89,3418,-28711,2498
90,2052,-28846,2334
91,956,-29415,2198
92,-622,-30490,2519
93,-1542,-32138,2449
94,-1988,-33948,2015
95,-1342,-34717,1663
96,-1040,-35785,1154
97,222,-35633,584
98,1162,-35296,348
99,2124,-33593,67
100,2736,-32237,385
101,2254,-31390,68
102,1454,-31598,-18
103,1348,-32897,-32
104,528,-33605,-390
105,-64,-33829,-25
106,-606,-32616,273
107,-260,-30944,819
108,78,-28539,979
109,704,-25258,1759
110,1608,-20388,2613
111,3370,-17908,2836
112,4096,-16350,2297
113,4972,-15353,2074
114,4672,-13373,2115
115,4102,-11048,2031
116,3884,-9084,1611
117,3084,-8206,1100
118,2490,-7606,746
119,2382,-6849,691
120,1458,-6333,957
121,584,-5482,813
122,402,-4945,637
123,204,-5116,586
124,334,-4091,767
125,254,-3027,703
126,-170,-2052,730
127,-614,180,201
128,-264,2211,-86
129,-928,4450,-446
130,-938,7088,-865
131,-256,9097,-1507
132,-284,10684,-2042
133,124,13525,-2475
134,280,16187,-2211
135,44,18014,-2656
136,820,18786,-3957
137,1692,18517,-4572
138,2204,17801,-4541
139,2042,17171,-4642
140,1644,17251,-4946
141,1302,17937,-4708
142,376,18237,-5019
143,-536,17598,-4917
144,-828,17134,-5198
145,-1494,17400,-5323
146,-1288,18227,-6173
147,-1860,18116,-5842
148,-1950,17719,-6073
149,-1692,16286,-6001
150,-1194,13810,-5223
151,-1074,11564,-5305
152,-586,10061,-5654
153,-316,11360,-5945
154,154,13419,-5249
155,-164,15964,-5539
156,-214,18023,-4838
157,-792,18917,-3926
158,-1830,18460,-2581
159,-2664,16652,-787
160,-3026,12952,776
161,-3042,7669,1531
162,-3086,1423,2484
163,-3490,-2546,2967
164,-3376,-4232,2253
165,-3104,-4253,1201
166,-1918,-3351,94
167,-674,-1918,-669
168,942,-1007,-1045
169,2026,-513,-1391
170,2312,-939,-946
171,1230,-2140,-282
172,354,-3826,-302
173,-396,-6448,744
174,-1200,-8532,883
175,-1794,-10062,974
176,-2158,-10644,584
177,-1582,-10605,810
178,-890,-10368,245
179,18,-10637,60
180,466,-10994,69
181,1072,-12199,-36
182,1268,-13556,482
183,1088,-15136,783
184,1064,-17230,1405
185,1154,-19752,1454
186,996,-21687,1631
187,1168,-23797,2000
188,558,-24918,1815
189,590,-25877,2280
190,660,-26089,2053
191,304,-26280,2623
192,76,-26670,2973
193,276,-27016,3323
194,370,-27967,3253
195,-84,-29657,3540
196,-396,-30500,3215
197,-1040,-31786,3471
198,-1122,-32185,3527
199,-1246,-32392,3270
200,-948,-31579,2677
201,-310,-31280,1728
202,382,-29088,1104
