Index,Gx,Gy,Gz
0,-421,136,500
1,-103,144,556
2,-51,-52,323
3,-33,29,349
4,-307,328,355
5,-303,380,141
6,-303,886,114
7,243,1331,523
8,125,2333,373
9,351,2726,-337
10,549,2873,-407
11,665,2887,-423
12,957,2859,15
13,925,2951,-319
14,903,3231,-394
15,857,3905,-770
16,777,4981,-928
17,499,6433,-652
18,817,7447,-1382
19,971,7653,-1341
20,917,8874,-1547
21,1125,9667,-1601
22,1473,10721,-2349
23,1203,11985,-2124
24,1105,11765,-1940
25,967,11476,-1655
26,811,12046,-1798
27,733,13215,-1639
28,683,15225,-1648
29,621,15849,-2095
30,481,16247,-2353
31,249,15808,-1620
32,-385,14774,-1581
33,-269,14047,-975
34,-951,13668,-922
35,-717,13302,-522
36,-649,13544,-930
37,-475,13151,-559
38,-535,13560,-182
39,27,14101,-302
40,207,13406,-405
41,631,13052,316
42,1057,11953,102
43,1315,10523,631
44,633,9358,1026
45,619,8455,803
46,353,7948,972
47,-27,6760,288
48,439,5701,80
49,455,4817,445
50,7,3984,93
51,115,2982,375
52,487,2141,203
53,789,1109,556
54,489,-451,96
55,383,-1956,560
56,469,-3505,497
57,93,-4621,199
58,-73,-5428,396
59,-515,-7598,124
60,-131,-9827,234
61,-203,-12697,154
62,-289,-15071,693
63,-723,-17240,1031
64,-783,-19501,1144
65,-1195,-22106,1965
66,-1157,-23224,1938
67,-1117,-23974,1991
68,-1271,-22702,1964
69,-1577,-21852,1664
70,-2023,-20554,1610
71,-2027,-19240,1639
72,-1657,-18172,2111
73,-1877,-17872,2171
74,-1569,-17547,2714
75,-1395,-18039,3070
76,-1037,-18841,2766
77,-801,-19322,2350
78,-739,-19674,1694
79,-605,-20495,943
80,-765,-19161,-68
81,-1029,-18389,-407
82,-891,-16729,-145
83,-277,-15869,182
84,385,-15627,858
85,679,-16750,1151
86,1811,-17695,2102
87,1663,-20405,2214
88,1219,-22881,2533
89,761,-22819,2071
90,25,-21319,1891
91,-519,-19865,1525
92,-663,-17739,1216
93,-663,-16031,1372
94,-671,-15028,1317
95,-237,-14614,1961
96,337,-15415,1987
97,233,-15788,1680
98,247,-16290,1827
99,307,-15680,2078
100,477,-14928,2047
101,635,-12275,1924
102,643,-9382,1659
103,1413,-7077,1574
104,1187,-5419,1373
105,1287,-3231,279
106,881,-798,109
107,759,770,-103
108,585,1557,-630
109,355,2342,-1032
110,423,2485,-1791
111,7,3151,-1881
112,-315,4054,-1872
113,-121,4564,-1481
114,-77,5557,-1048
115,-671,6324,-1385
116,-693,7111,-1230
117,-1379,7994,-933
118,-1251,9150,-1002
119,-1181,10289,-1443
120,-1473,12221,-1418
121,-1303,14136,-1956
122,-785,15011,-2271
123,-919,16602,-2336
124,-333,17285,-2628
125,-159,17276,-2669
126,-295,17676,-3270
127,361,17521,-3219
128,469,18849,-3596
129,39,19454,-3643
130,159,20796,-3637
131,487,21216,-3235
132,1115,20967,-3094
133,1409,20666,-3295
134,1091,20186,-3116
135,651,18828,-3831
136,123,18200,-4018
137,-43,16858,-3798
138,-441,15709,-3554
139,-715,14323,-3298
140,-1495,13719,-2529
141,-1781,13656,-2417
142,-2007,13758,-2369
143,-1195,14679,-2432
144,-1073,14752,-2174
145,-861,14637,-1991
146,-1041,14820,-1558
147,-805,15089,-1747
148,-949,15443,-1635
149,-1037,15959,-1856
150,-1097,16220,-1938
151,-1331,16026,-1909
152,-897,16327,-1384
153,-585,15326,-1276
154,-47,13915,-966
155,-445,13156,-789
156,-45,12634,-606
157,427,11373,-890
158,221,10462,-807
159,635,9704,-191
160,1099,9621,-33
161,1017,8775,-454
162,787,8024,-313
163,479,7377,141
164,357,5749,541
165,-249,4332,104
166,-101,2733,84
167,-153,1250,211
168,477,-295,-263
169,815,-2081,-208
170,489,-4092,-93
171,805,-5440,-361
172,963,-7207,-21
173,221,-8580,-129
174,261,-9608,-206
175,99,-11665,231
176,-57,-13566,407
177,-193,-15662,941
178,-125,-17727,1037
179,-643,-19670,1465
180,-689,-20703,2028
181,-1373,-21245,2983
182,-1643,-20871,3588
183,-2145,-20401,3788
184,-2931,-20196,3985
185,-2955,-19752,4153
186,-2553,-18685,3575
187,-2111,-17665,3397
188,-2135,-17124,2998
189,-1885,-17051,2228
190,-1597,-17378,2355
191,-1519,-16793,2288
192,-1429,-16459,2226
193,-1319,-16417,2479
194,-1149,-15864,2430
195,-727,-15753,2931
196,-639,-15267,2969
197,-715,-14637,2554
198,-1091,-16396,2543
199,-1147,-17778,1685
200,-1139,-18506,1681
201,-1035,-17725,1866
202,-805,-17427,1619
