Index,Gx,Gy,Gz
0,871,-10202,-175
1,1661,-12057,-303
2,1445,-13011,508
3,1275,-14012,962
4,1047,-14663,1114
5,1183,-14429,1426
6,1209,-14855,1943
7,1293,-15637,1842
8,1077,-16729,1696
9,1301,-18273,1899
10,1171,-19548,1689
11,1751,-21261,1095
12,2185,-21539,1096
13,2273,-21880,1216
14,2353,-21784,1398
15,2193,-21374,1582
16,2305,-20737,1589
17,1869,-19416,2477
18,1663,-18244,2474
19,1295,-18052,2152
20,1055,-18252,1885
21,1433,-17395,2065
22,1495,-16033,1575
23,1443,-14382,1890
24,2071,-13031,1679
25,2281,-10750,2059
26,2199,-7696,1465
27,2015,-4553,907
28,2169,-1675,284
29,1697,-650,-218
30,1455,-509,-17
31,1227,-86,-301
32,1275,325,385
33,837,726,200
34,397,1320,299
35,643,2507,80
36,289,3873,254
37,-339,5338,26
38,-729,7388,-266
39,-1041,9999,-571
40,-1331,12818,-822
41,-1255,14999,-1351
42,-1283,17385,-1364
43,-1689,18776,-1610
44,-1485,19232,-1653
45,-741,19365,-2396
46,-705,18673,-2859
47,-847,19643,-3117
48,-1099,21865,-3241
49,-769,23794,-3194
50,-585,24752,-2667
51,245,25183,-2924
52,55,24211,-2921
53,129,23507,-3007
54,-207,22555,-2877
55,-1045,22656,-3095
56,-847,23536,-3158
57,-633,23159,-3929
58,-621,23386,-4035
59,-281,22790,-4015
60,-309,22255,-3564
61,-873,21299,-3793
62,-1683,20977,-4495
63,-1819,21498,-4584
64,-1323,21621,-4878
65,-1229,22528,-4900
66,-1141,23889,-4352
67,-1277,24868,-3409
68,-1713,25438,-2566
69,-2401,25530,-1700
70,-2805,25004,-1040
71,-2385,23479,-717
72,-2119,22055,-761
73,-2093,21710,-260
74,-1851,21338,-64
75,-1857,19697,-35
76,-2211,18736,-120
77,-2113,16426,-161
78,-1225,13996,-453
79,-209,11541,-699
80,11,9866,-1064
81,509,9430,-1818
82,1131,8965,-1637
83,703,8468,-1823
84,665,6961,-1359
85,1,4861,-1347
86,-279,3289,-565
87,-1167,2069,-564
88,-1685,61,-53
89,-2167,-1796,-174
90,-2151,-3910,-390
91,-1571,-5497,-155
92,-1001,-6453,-390
93,-475,-8342,-489
94,541,-10448,-939
95,1489,-12408,-571
96,2283,-14730,-619
97,2479,-16675,-91
98,2423,-18011,95
99,1953,-19768,580
100,1801,-21618,965
101,1281,-22045,1430
102,349,-21789,1805
103,-637,-20075,1738
104,-1137,-19985,1774
105,-1379,-20708,1522
106,-1479,-21526,1530
107,-493,-22117,895
108,643,-21756,328
109,1429,-20734,12
110,2121,-19619,-867
111,1821,-19089,-924
112,671,-20759,-461
113,-209,-22777,-482
114,-653,-25417,-375
115,-575,-26244,-21
116,627,-26479,438
117,1221,-26994,347
118,2041,-27037,481
119,2705,-25782,699
120,3407,-23189,1495
121,3743,-19837,1715
122,3633,-15434,2962
123,4355,-13194,3430
124,4759,-13260,4118
125,5111,-14249,4515
126,5431,-13935,4221
127,5013,-13281,4337
128,4465,-11704,3855
129,4179,-9447,3849
130,3211,-7264,3597
131,1897,-4839,3080
132,561,-3347,2326
133,-365,-2066,1862
134,-1023,-2252,1035
135,-821,-2260,979
136,-931,-1674,941
137,-183,-879,719
138,-213,582,643
139,-65,2897,231
140,313,5331,494
141,309,7647,-269
142,-73,9519,-211
143,-205,10320,-345
144,-421,10769,-443
145,-1019,11582,-223
146,-1099,12323,-453
147,-1303,14206,-190
148,-1187,15871,-453
149,-1253,18387,-787
150,-1437,21211,-834
151,-1187,23726,-1524
152,-1081,25298,-2488
153,-215,25837,-3425
154,-125,26339,-4035
155,139,26794,-4417
156,329,27378,-4938
157,703,27271,-4629
158,421,27315,-4769
159,3,27176,-5479
160,-197,27254,-5270
161,-1139,27306,-5778
162,-1587,27557,-5616
163,-2047,26607,-6071
164,-1829,25605,-5945
165,-2017,25290,-5117
166,-1543,25938,-4809
167,-1163,25702,-4550
168,-695,24779,-3919
169,-1381,23732,-2677
170,-1709,23017,-2099
171,-2423,22782,-1093
172,-2561,23499,-664
173,-2375,22722,-49
174,-2185,22101,115
175,-2511,22498,876
176,-2343,22294,638
177,-2079,20147,1493
178,-1479,17331,1431
179,-405,13569,1210
180,-141,10732,1362
181,23,8438,1318
182,-615,6904,462
183,-1471,5724,-201
184,-1375,5957,-959
185,-1277,6493,-1267
186,-1285,6386,-1406
187,-889,5195,-1388
188,-1257,3686,-726
189,-1295,2653,-532
190,-1939,1698,-552
191,-1861,265,-155
192,-1985,-1423,-352
193,-1581,-3297,-349
194,-969,-5417,-190
195,-297,-7364,-596
196,679,-9869,-494
197,1359,-12493,-794
198,1851,-14935,-603
199,1857,-16575,-7
200,929,-18240,-19
201,711,-19392,161
202,77,-20298,396
