Index,Gx,Gy,Gz
0,195,347,143
1,-77,-180,114
2,-73,-171,-134
3,-73,-173,-116
4,-91,-172,158
5,201,349,-123
6,-61,79,134
7,-65,-175,148
8,-345,-174,146
9,-333,82,136
10,-341,-174,-106
11,-73,-169,-108
12,-73,75,-122
13,-47,71,-122
14,197,-175,140
15,-79,-174,132
16,-75,75,-112
17,181,-187,122
18,-77,94,-125
19,-99,80,154
20,-353,-192,146
21,189,77,-118
22,-67,-175,128
23,-53,71,122
24,187,345,-127
25,-77,-174,142
26,-77,-178,-102
27,-77,-176,148
28,181,77,156
29,185,-181,-112
30,195,75,128
31,187,71,144
32,-335,-170,144
33,-73,349,159
34,201,89,-125
35,-83,80,142
36,-339,82,-128
37,-87,-172,-122
38,189,-175,-122
39,197,81,128
40,183,81,114
41,-63,-173,122
42,201,71,-120
43,-75,-181,-114
44,191,79,-124
45,187,79,-126
46,-71,-173,100
47,185,89,-133
48,-69,93,-115
49,-69,-175,-108
50,-77,90,-111
51,-343,94,-121
52,-71,-179,138
53,-79,60,-112
54,-67,61,-102
55,-79,-178,142
56,-343,88,-132
57,-87,-168,-114
58,-79,-188,140
59,-335,72,128
60,185,-179,116
61,-61,345,-131
62,-63,83,-120
63,-61,-175,-116
64,-335,70,124
65,-81,-172,-128
66,185,-169,-126
67,-339,78,140
68,181,347,143
69,-65,99,137
70,183,95,149
71,-63,-171,140
72,-339,74,-102
73,-83,-176,-126
74,185,91,-129
75,-69,-173,-134
76,181,-179,138
77,185,-175,136
78,195,75,-114
79,185,-183,144
80,183,81,-134
81,-69,89,-111
82,-73,353,147
83,-51,351,-125
84,211,87,-116
85,-51,-171,-134
86,189,-173,-100
87,-333,-176,134
88,-77,80,130
89,-59,-171,-120
90,-335,-176,-114
91,195,-179,-118
92,-67,91,-133
93,-71,-183,-114
94,181,77,142
95,-63,77,-100
96,183,61,-110
97,-79,82,116
98,-77,78,132
99,187,-177,-120
100,-67,347,121
101,-65,83,152
102,-79,-174,-138
103,197,347,-113
104,-57,-169,146
105,-333,88,128
106,-87,68,154
107,-59,67,-126
108,189,75,-110
109,-63,97,-111
110,185,83,136
111,-65,-175,126
112,187,87,116
113,-75,79,-114
114,-85,-174,-122
115,-333,72,130
116,-335,-182,-130
117,-75,67,-120
118,181,77,146
119,189,83,150
120,-75,87,158
121,193,-171,-116
122,183,85,-112
123,-79,84,144
124,-77,-190,-118
125,-347,-174,-136
126,-73,83,140
127,-63,73,140
128,-67,-179,-102
129,187,-185,-112
130,195,-185,-126
131,-67,-177,144
132,-333,-178,126
133,181,89,-137
134,-73,91,145
135,-73,-173,128
136,-61,-189,136
137,197,-185,-124
138,-333,78,-110
139,-59,77,146
140,191,-187,134
141,-345,72,132
142,-335,82,148
143,-355,-190,144
144,-337,76,130
145,205,83,-122
146,-69,-181,130
147,195,-189,-138
148,-333,-168,-112
149,-83,84,-102
150,-79,100,-101
151,185,83,-112
152,187,73,-120
153,-83,-172,142
154,-335,-174,128
155,185,-175,-92
156,195,-183,-128
157,-333,-194,128
158,-335,64,-124
159,-59,-169,126
160,-71,-171,120
161,183,77,124
162,-75,81,-100
163,-57,-179,-114
164,-61,-175,-104
165,-73,73,130
166,185,69,-142
167,-333,70,134
168,-87,-174,142
169,-87,-172,-110
170,-71,93,151
171,187,81,122
172,183,-177,132
173,183,79,-116
174,-59,-169,-124
175,-67,85,152
176,-83,82,-110
177,-85,84,-116
178,-339,80,-104
179,-353,-188,128
180,-73,-185,-112
181,185,81,132
182,-81,90,149
183,189,71,-128
184,187,81,-120
185,-87,72,140
186,-83,76,140
187,-335,-178,-106
188,-81,-194,132
189,-333,-182,-114
190,-85,72,140
191,-83,-182,140
192,-83,74,150
193,187,79,-96
194,185,81,-120
195,-51,93,-135
196,193,-179,122
197,-81,72,120
198,-87,88,-112
199,197,97,-127
200,187,73,-130
201,-61,-175,132
202,193,-173,156
