Index,Gx,Gy,Gz
0,4676,-343,360
1,4836,-573,12
2,5010,-1168,41
3,5706,-1338,117
4,5902,-528,169
5,6722,133,300
6,6784,199,383
7,6400,361,313
8,6286,-90,187
9,6220,-700,335
10,6306,-1494,253
11,6632,-1181,-10
12,6610,-993,-25
13,5958,884,219
14,4978,2722,478
15,4230,3947,1264
16,2636,3639,810
17,612,2742,253
18,-1220,2465,-320
19,-3142,1199,-731
20,-5384,562,-693
21,-6896,131,-1571
22,-8206,-350,-1943
23,-9312,-200,-1750
24,-9592,-183,-2535
25,-10736,646,-2592
26,-11808,1484,-2187
27,-12444,2098,-2410
28,-12970,2852,-2532
29,-13520,2588,-2365
30,-13994,2883,-2460
31,-14824,2400,-2238
32,-15478,1887,-2328
33,-15708,1025,-2385
34,-16270,722,-1715
35,-16172,79,-1865
36,-16256,-547,-1633
37,-16248,-1329,-1691
38,-16350,-622,-1490
39,-16014,-809,-859
40,-15158,-941,-591
41,-15030,-1136,-737
42,-14310,-1224,-782
43,-14314,-1432,-713
44,-14642,-776,-651
45,-15030,-281,-687
46,-15442,399,-806
47,-15164,189,-807
48,-15416,932,-971
49,-14886,1284,-897
50,-13872,1166,-946
51,-12284,747,-1400
52,-11494,274,-779
53,-10062,155,-877
54,-10016,1606,-658
55,-9690,3387,-1112
56,-9736,3951,-1048
57,-10318,3192,-809
58,-10006,2750,-748
59,-8504,1883,-698
60,-7450,563,-1169
61,-6222,731,-1090
62,-5326,1093,-1280
63,-5018,1552,-1416
64,-4932,1954,-1576
65,-4774,2033,-1322
66,-4550,1818,-1915
67,-3976,1209,-1157
68,-3734,1010,-1357
69,-1866,689,-1024
70,-556,189,-150
71,1212,-473,-110
72,2716,-1393,185
73,4074,-1533,467
74,4690,-919,487
75,4324,53,1026
76,4290,323,1000
77,3970,-311,1298
78,3990,-882,1027
79,4878,-1234,185
80,6568,-2199,-460
81,8234,-3878,-574
82,9632,-5480,-1409
83,11526,-6505,-2014
84,13108,-7111,-2902
85,14528,-6624,-3015
86,15486,-4252,-2799
87,15128,-1270,-1949
88,13878,1923,-542
89,10920,3268,894
90,8656,2774,994
91,8764,581,887
92,9240,-1278,-112
93,10590,-3969,-618
94,12430,-6091,-1481
95,13262,-6330,-1545
96,14174,-4807,-772
97,13704,-2196,29
98,13330,1049,1202
99,12172,3467,1808
100,11806,3914,1512
101,12016,2635,642
102,12770,545,-377
103,13572,-594,-978
104,14172,-1112,-792
105,14180,-963,-355
106,13984,841,934
107,13406,1795,1928
108,12606,1251,1861
109,12070,579,1832
110,11710,-953,690
111,11492,-2179,454
112,11508,-2651,-534
113,11866,-1723,-495
114,11174,500,380
115,10698,1554,1127
116,10464,2127,1200
117,9070,1524,1152
118,8578,-375,546
119,8284,-2559,-99
120,7538,-3898,-832
121,7646,-4446,-574
122,8282,-3557,-260
123,7636,-1116,-14
124,7442,1279,1282
125,6746,2376,1744
126,5974,1659,1176
127,5604,-365,993
128,5312,-1779,454
129,5122,-3187,177
130,5096,-3274,224
131,5302,-3442,-439
132,5620,-2212,-105
133,6324,-1429,331
134,6754,-335,372
135,6630,488,138
136,6534,167,445
137,6388,471,363
138,6174,689,259
139,4850,1966,87
140,4142,3359,276
141,1780,4404,448
142,-582,4244,-53
143,-2568,3241,-571
144,-5228,1446,-1220
145,-6352,-1143,-1774
146,-7000,-2631,-2192
147,-7800,-3189,-2119
148,-7996,-2128,-1960
149,-8352,-616,-1303
150,-8330,1221,-1381
151,-8726,2736,-1101
152,-9242,3560,-2083
153,-10078,3625,-2320
154,-11918,3160,-3601
155,-13022,3009,-3250
156,-14112,1814,-2873
157,-14906,1216,-1655
158,-14972,1672,-665
159,-14246,2612,-465
160,-13504,4092,296
161,-12200,4156,239
162,-11944,4466,-356
163,-12374,3410,-1367
164,-13128,1728,-2497
165,-13796,53,-3177
166,-15012,-1120,-4078
167,-15130,-2825,-2977
168,-15118,-2553,-1592
169,-14876,-1518,-540
170,-14296,-306,146
171,-13146,53,799
172,-12272,182,112
173,-11196,-358,-153
174,-11312,-273,-1347
175,-12348,81,-2116
176,-13622,-410,-2836
177,-14294,-1237,-2773
178,-14344,-1113,-2000
179,-13828,-706,-1028
180,-12934,-396,-356
181,-11376,110,598
182,-9918,884,980
183,-8778,1156,628
184,-8180,1708,561
185,-8474,2739,428
186,-9016,3196,-280
187,-9120,2681,-500
188,-9096,1533,-152
189,-9174,340,-521
190,-8972,-403,-460
191,-8594,-540,-319
192,-8034,-434,-456
193,-7500,-978,-133
194,-7216,-1510,-187
195,-6494,-804,-792
196,-6152,754,-1130
197,-5610,1783,-1102
198,-5796,1417,-859
199,-5742,899,-452
200,-4968,290,-56
201,-3732,-282,386
202,-1832,-578,409
