Index,Gx,Gy,Gz
0,162,-170,119
1,-368,-171,147
2,156,-164,141
3,-86,-174,-137
4,154,-182,113
5,-100,84,-133
6,166,352,-128
7,-88,92,-129
8,160,356,-132
9,-106,-164,125
10,-108,-179,131
11,-94,90,-127
12,-92,78,131
13,-110,-175,149
14,-370,-161,137
15,150,-164,137
16,-366,-163,-107
17,-368,353,150
18,154,-164,155
19,-364,-177,-99
20,-108,-165,145
21,-100,-176,133
22,172,-164,-109
23,158,94,137
24,160,-166,137
25,-100,84,139
26,162,84,123
27,-364,-173,-117
28,-76,88,137
29,176,-164,95
30,-102,-176,-119
31,-100,-180,129
32,-72,-170,-117
33,-94,-174,-131
34,-106,-174,-131
35,-104,70,141
36,162,-174,-125
37,-94,82,143
38,164,-176,137
39,-90,356,-114
40,152,80,-115
41,154,78,131
42,-364,-175,131
43,166,-188,123
44,-92,86,127
45,-98,92,133
46,-98,-176,-141
47,166,-180,-135
48,-84,88,131
49,156,-162,-129
50,-102,-178,119
51,-104,78,-139
52,-96,84,111
53,-100,-178,-113
54,152,72,145
55,-96,72,-123
56,160,82,125
57,-364,83,-133
58,-110,85,129
59,-110,-163,139
60,-102,84,141
61,-366,-169,151
62,152,66,-119
63,-98,86,139
64,164,80,-101
65,-370,-183,-111
66,-374,-169,151
67,-366,79,147
68,152,76,119
69,-98,88,131
70,168,-162,-117
71,164,-166,-93
72,-108,-169,133
73,-108,63,131
74,-372,-165,-115
75,-92,92,-125
76,152,-166,-133
77,-116,-173,-129
78,160,-170,157
79,156,84,135
80,154,78,133
81,-366,-175,137
82,-370,-173,-127
83,-90,-178,-119
84,172,-166,157
85,-364,83,161
86,-376,-171,137
87,-98,78,-117
88,-102,86,-129
89,162,-178,127
90,158,94,139
91,-372,91,139
92,162,96,-108
93,-80,-162,153
94,-366,71,149
95,-374,-187,121
96,-92,356,144
97,-92,98,134
98,-82,98,126
99,-86,88,-117
100,-366,79,-125
101,158,84,-115
102,-100,82,123
103,166,-164,117
104,-108,-169,129
105,-114,-167,133
106,-106,80,141
107,-82,90,-113
108,-74,-166,-109
109,158,72,-109
110,-90,82,-103
111,-88,-162,-117
112,166,352,-152
113,154,94,137
114,162,-164,-109
115,160,62,-133
116,-90,72,123
117,-364,79,115
118,-96,92,131
119,-104,74,-117
120,-106,-172,121
121,-124,357,134
122,-364,-163,137
123,-374,79,-123
124,-368,87,-117
125,156,-172,151
126,156,82,121
127,150,84,127
128,-116,71,137
129,-100,-168,-123
130,-112,-179,-121
131,152,82,-97
132,162,88,159
133,-88,100,160
134,170,90,147
135,-104,88,-107
136,-108,75,139
137,-104,86,-121
138,162,100,-112
139,152,86,-123
140,160,88,153
141,-120,85,133
142,154,-168,149
143,160,-174,133
144,150,354,132
145,-104,96,-118
146,166,88,-121
147,154,78,-109
148,-364,-163,133
149,-368,87,131
150,-104,-166,-123
151,-80,98,-100
152,164,-172,-101
153,-102,-168,171
154,-104,-162,131
155,-122,-167,-127
156,150,-170,-105
157,-114,81,139
158,-112,-183,147
159,-102,-182,151
160,150,356,156
161,-364,81,139
162,-366,-171,137
163,-94,-170,-117
164,-110,-183,133
165,150,86,137
166,-366,97,-110
167,-80,-176,-133
168,-88,-166,145
169,176,88,133
170,166,-166,-119
171,-88,-164,-117
172,-106,-162,-125
173,154,64,-113
174,-104,-172,-129
175,-98,86,117
176,162,-188,147
177,-114,89,145
178,158,104,150
179,158,-174,-117
180,164,-174,129
181,152,-180,-113
182,-114,83,-113
183,170,86,-93
184,-106,94,137
185,-112,97,-114
186,-366,-161,143
187,-118,85,145
188,-92,-168,-115
189,168,-178,-115
190,160,92,145
191,156,80,143
192,-376,71,-119
193,160,-164,137
194,174,90,129
195,174,-170,123
196,162,96,120
197,-88,352,128
198,-104,84,-115
199,-108,-165,-147
200,156,76,131
201,160,86,-131
202,160,88,121
203,-110,357,136
