Index,Gx,Gy,Gz
0,-402,-306,-17
1,-152,-6,-241
2,-436,148,58
3,-196,90,295
4,-220,894,-50
5,-178,1028,-407
6,-324,1328,-434
7,304,1419,-203
8,362,1183,-431
9,170,1721,-350
10,452,2455,-325
11,252,2818,-379
12,486,3383,-388
13,320,3473,-323
14,-84,3506,-289
15,-180,3624,367
16,-288,4061,247
17,-166,5133,336
18,-442,6003,146
19,-468,6633,324
20,-250,6927,171
21,-490,8297,-315
22,-178,9969,-223
23,-474,12032,-988
24,448,13591,-1159
25,538,14540,-1674
26,1004,14388,-1608
27,1014,13798,-1120
28,608,12918,-226
29,158,12650,-269
30,90,12589,157
31,-52,13688,-35
32,14,15193,-354
33,0,16366,-770
34,568,16535,-117
35,668,15548,-45
36,1186,13783,186
37,1308,10952,785
38,1316,9582,704
39,1330,8128,773
40,1488,7479,1114
41,674,7354,1214
42,554,6865,1500
43,182,5523,1187
44,-440,4118,1217
45,-120,2919,1441
46,-178,2087,1349
47,-432,1147,943
48,-476,269,766
49,-502,-1235,645
50,-564,-2352,525
51,-802,-3034,78
52,-508,-4579,333
53,-412,-6393,-459
54,-294,-8431,-441
55,-358,-10392,-636
56,474,-13529,-530
57,878,-16587,-983
58,832,-18684,-161
59,656,-19975,-321
60,264,-21756,137
61,-510,-22572,731
62,-1098,-22534,1567
63,-1914,-21511,1937
64,-2220,-20681,2339
65,-2920,-20414,2131
66,-2482,-21257,2415
67,-1742,-22497,2358
68,-1476,-24583,2019
69,-1108,-25716,1822
70,-748,-26186,1420
71,-74,-26035,623
72,50,-24195,292
73,250,-22922,-297
74,118,-20626,-656
75,938,-19753,-552
76,1390,-19249,-982
77,1524,-19940,-893
78,2804,-21735,-694
79,3482,-23005,-1014
80,3962,-23971,-1086
81,3776,-23184,-972
82,4266,-21485,-252
83,4472,-19090,1212
84,4818,-16115,2205
85,5066,-12000,3893
86,5500,-9575,4239
87,5312,-9427,4095
88,5510,-9993,3898
89,5012,-9800,3250
90,4874,-8811,2889
91,4344,-6783,2600
92,3420,-5480,2367
93,2536,-3924,2061
94,1158,-2646,1521
95,262,-2130,955
96,-814,-1600,462
97,-774,-1443,177
98,-1166,374,310
99,-1006,1621,-19
100,-746,3964,-68
101,-816,5184,-454
102,-946,6282,-469
103,-1146,8140,-525
104,-1990,9896,-1014
105,-2486,11520,-1243
106,-2694,13898,-1877
107,-3240,17432,-2118
108,-3676,20382,-2983
109,-3608,23525,-3090
110,-4076,25442,-3930
111,-3274,26587,-4094
112,-3044,27253,-4630
113,-2350,28129,-4808
114,-1660,27990,-5441
115,-1170,28548,-5675
116,-738,29446,-5624
117,-338,28947,-5763
118,-76,27683,-5844
119,-1042,25276,-5726
120,-1388,23019,-5359
121,-1898,21297,-4440
122,-2446,20568,-4042
123,-2286,20414,-3513
124,-2516,20380,-2567
125,-2108,20176,-2162
126,-2342,20358,-1123
127,-2160,21494,-749
128,-2444,22576,-53
129,-2232,21930,679
130,-2160,19634,1324
131,-1932,16877,1829
132,-1574,14354,1618
133,-1024,11109,1295
134,-88,8413,201
135,172,7599,-354
136,328,7614,-362
137,314,8360,-460
138,200,9301,-72
139,338,9761,-366
140,-168,8316,439
141,-282,6291,100
142,-52,3331,247
143,-516,1645,548
144,-952,1039,86
145,-1166,127,-106
146,-1160,-701,-189
147,-780,-2077,-849
148,-974,-3920,-551
149,-478,-4799,-84
150,-174,-7014,-372
151,282,-9666,116
152,952,-12369,368
153,974,-15446,590
154,1344,-18063,628
155,680,-20368,1463
156,818,-21457,1843
157,-52,-22522,2347
158,-1084,-22632,2269
159,-1704,-21643,2609
160,-2394,-20638,2193
161,-1514,-20421,2426
162,-80,-22287,1729
163,886,-23954,642
164,1902,-24859,-246
165,1802,-24940,-551
166,1546,-24637,-781
167,942,-24710,-692
168,24,-25244,-990
169,-62,-25772,-858
170,316,-25805,-858
171,638,-25265,-298
172,1458,-25832,-480
173,2288,-26100,-176
174,2696,-26380,-776
175,3344,-26042,-879
176,3710,-24781,-847
177,4078,-22331,92
178,4494,-18684,1134
179,4726,-14831,2289
180,4954,-13105,4084
181,4532,-13663,4469
182,3664,-13505,4632
183,3300,-14087,5219
184,3102,-13847,5099
185,2920,-13628,3689
186,2792,-11743,2822
187,2310,-9600,2360
188,1932,-6949,1731
189,1378,-4077,1444
190,850,-3004,713
191,916,-1071,582
192,168,-144,889
193,448,329,453
194,-296,668,468
195,-226,1494,73
196,-318,3043,-372
197,-346,4177,-345
198,-328,6497,-790
199,-98,7709,-691
200,-882,8822,-584
201,-1410,10152,-1262
202,-1594,11531,-1256
