Index,Gx,Gy,Gz
0,198,-165,122
1,182,-181,96
2,176,-169,114
3,178,-157,110
4,-46,-153,-162
5,188,-165,-180
6,176,93,-166
7,-78,-157,-152
8,-350,84,-156
9,-78,95,-156
10,-68,95,-152
11,190,91,-146
12,-342,-154,118
13,-80,101,-128
14,-58,-161,-136
15,-82,101,106
16,180,-163,-128
17,184,-153,116
18,176,-157,106
19,174,93,112
20,184,101,106
21,-74,97,-146
22,-344,112,-161
23,178,361,-179
24,174,87,100
25,-342,-158,-146
26,176,83,-150
27,-74,103,126
28,-68,95,132
29,196,93,-120
30,190,-181,96
31,-346,-162,-144
32,-342,362,119
33,-86,-156,110
34,192,-161,-160
35,-66,-161,106
36,178,91,-160
37,184,-159,106
38,176,363,95
39,186,-161,-148
40,-58,87,-154
41,-66,89,108
42,180,79,-146
43,188,91,116
44,-348,82,-166
45,176,97,-148
46,-86,-168,-136
47,-70,91,108
48,190,93,116
49,180,-169,-140
50,194,101,108
51,-76,91,-154
52,-86,90,-158
53,-70,-155,96
54,-76,97,-156
55,-346,106,125
56,-70,99,-144
57,194,109,105
58,-66,103,-138
59,-70,361,117
60,-340,96,-158
61,-72,97,-150
62,186,91,116
63,184,103,80
64,-342,-158,-142
65,186,-157,112
66,-68,-165,92
67,-70,-155,-142
68,-72,105,119
69,-68,103,116
70,188,-161,-158
71,-84,-174,-158
72,178,79,124
73,-82,87,-138
74,-352,108,121
75,-96,-160,-140
76,-84,-152,140
77,-62,99,-132
78,184,-157,122
79,176,-155,100
80,-84,98,116
81,-90,-164,128
82,174,-161,-148
83,188,-161,-154
84,180,-159,-146
85,-80,103,106
86,190,103,132
87,182,85,-142
88,180,361,99
89,182,365,111
90,178,369,103
91,-78,105,111
92,-56,361,119
93,-72,371,115
94,-68,-155,110
95,-76,-175,122
96,176,-161,-128
97,-64,83,-156
98,-56,87,102
99,186,-161,126
100,-348,-176,-142
101,-70,89,-140
102,-340,-164,-152
103,-346,94,-166
104,178,87,-138
105,188,-167,-170
106,176,-167,-166
107,190,361,-131
108,198,105,-141
109,-74,91,-140
110,184,363,-123
111,178,-163,-148
112,180,-161,84
113,-90,-160,96
114,-88,94,-160
115,-76,-171,96
116,178,-163,114
117,188,361,-131
118,190,363,113
119,190,91,-168
120,186,-155,-146
121,184,111,393
122,184,111,-139
123,-340,362,113
124,-68,-159,110
125,180,97,130
126,184,-175,-152
127,-64,77,102
128,182,-165,96
129,-64,91,-144
130,186,89,-144
131,-62,99,-150
132,174,-155,112
133,178,91,-122
134,-350,96,132
135,-88,370,-145
136,-88,116,-151
137,176,361,-153
138,188,107,-129
139,182,-157,102
140,178,-161,116
141,174,-169,-144
142,-76,93,-138
143,188,87,-142
144,190,363,-143
145,196,99,-140
146,174,99,108
147,-82,-171,-142
148,178,87,116
149,-82,75,126
150,-90,-168,138
151,174,365,131
152,-78,93,124
153,-348,94,-146
154,-86,100,114
155,-80,-165,104
156,-82,97,-158
157,-76,95,-136
158,-78,-159,122
159,-68,-161,106
160,184,87,124
161,-78,89,-140
162,174,-161,130
163,-48,101,122
164,-68,369,-133
165,186,93,-150
166,-62,361,-157
167,188,109,-145
168,-84,-154,106
169,176,95,-152
170,188,-155,-148
171,-84,94,102
172,-342,94,-138
173,-66,-153,-128
174,-82,365,395
175,-88,88,128
176,184,-159,134
177,198,-157,-140
178,-64,109,-137
179,-76,101,-166
180,190,-155,104
181,192,105,-151
182,-70,-163,110
183,-60,-163,114
184,180,95,108
185,-76,97,-156
186,-88,94,-138
187,182,107,-159
188,-82,89,100
189,-74,87,106
190,190,107,-149
191,180,-169,-128
192,-78,87,106
193,186,-161,110
194,194,85,114
195,-86,70,-150
196,-84,86,-162
197,-68,101,80
198,-72,87,98
199,-348,96,116
200,-84,-158,-142
201,176,-157,-136
202,180,105,111
203,-56,99,-146
