Index,Gx,Gy,Gz
0,-94,311,-91
1,-354,-209,166
2,-88,-220,160
3,172,-216,166
4,182,48,170
5,192,46,178
6,-352,-219,-82
7,180,44,174
8,176,28,170
9,-350,-219,-86
10,-90,310,-73
11,-100,-205,-92
12,-88,-210,-76
13,-96,-217,-88
14,176,-216,162
15,-82,-208,-90
16,180,48,160
17,-76,44,170
18,-82,50,-94
19,166,42,-92
20,-70,30,166
21,-76,36,-110
22,-86,38,-100
23,170,40,156
24,-74,-214,-100
25,-354,-219,160
26,-80,-206,154
27,-76,54,-113
28,-84,48,-108
29,172,-216,160
30,182,-206,176
31,-76,-214,-86
32,-86,28,160
33,-358,-221,-102
34,178,-224,-104
35,176,-218,160
36,-88,40,150
37,178,48,174
38,184,-218,-88
39,182,44,152
40,-82,-216,158
41,180,50,-78
42,-76,308,155
43,-78,320,173
44,-94,-213,-84
45,168,-210,152
46,-352,311,165
47,182,56,-85
48,-76,310,-83
49,-348,47,-88
50,178,-206,-90
51,168,34,-98
52,-102,39,156
53,182,40,-72
54,-90,-208,174
55,-84,40,156
56,-78,-224,164
57,-82,-226,-80
58,-102,-223,-86
59,-88,44,-84
60,174,42,178
61,-98,313,-63
62,166,-210,-90
63,-86,-218,-68
64,-82,-206,172
65,-92,47,164
66,188,-220,-94
67,-84,34,154
68,-62,316,-101
69,-72,310,-85
70,166,-210,454
71,-362,37,166
72,166,38,-100
73,176,-206,176
74,-88,32,-96
75,-88,-232,166
76,172,-222,172
77,-92,-205,-94
78,178,-208,170
79,190,-216,162
80,-82,-222,-86
81,174,30,-86
82,-90,36,164
83,172,-216,-86
84,-84,32,-78
85,-354,43,-84
86,-348,311,-93
87,168,-220,146
88,-352,-207,184
89,-84,310,153
90,182,44,-78
91,-76,-226,-96
92,176,-206,-102
93,-84,-206,-94
94,-76,-216,144
95,176,50,172
96,182,-212,166
97,-70,-214,170
98,178,42,-82
99,168,60,189
100,-354,55,191
101,-90,50,-100
102,174,46,-76
103,-92,-209,168
104,-76,38,176
105,174,42,-72
106,182,42,164
107,-58,38,158
108,190,-220,166
109,168,-218,-104
110,-92,-215,-92
111,182,-208,-116
112,168,-216,-92
113,186,-216,174
114,-80,50,174
115,-92,47,168
116,178,-214,-96
117,-102,-219,-90
118,-98,41,158
119,-94,31,176
120,178,34,-86
121,-84,38,-90
122,-358,-213,180
123,166,48,-74
124,-354,39,170
125,-92,-207,-84
126,-354,45,-102
127,168,42,168
128,-82,40,-102
129,-94,309,153
130,-80,-214,152
131,168,-208,158
132,-104,-209,-86
133,-82,-222,172
134,-88,28,-78
135,-78,46,-84
136,-70,38,-86
137,176,-208,174
138,174,66,153
139,-78,58,-91
140,184,-208,-62
141,-92,59,-89
142,-68,310,157
143,-78,40,-80
144,172,30,-86
145,-356,57,161
146,-86,50,160
147,-82,-206,180
148,-92,309,-93
149,180,312,161
150,-90,-208,-86
151,-98,47,170
152,-352,-209,-80
153,-94,-207,-92
154,-88,314,171
155,166,46,168
156,-82,32,176
157,190,40,160
158,-66,308,-79
159,178,308,-91
160,-90,-224,150
161,-76,66,-95
162,-80,56,163
163,-356,39,-96
164,-84,40,174
165,180,-210,180
166,-94,309,187
167,-92,43,-74
168,-90,-220,174
169,-94,49,-64
170,174,52,-97
171,-74,-214,-100
172,172,-218,-74
173,182,48,-86
174,-78,38,-98
175,166,314,183
176,170,40,172
177,186,-224,-104
178,170,-206,-98
179,-84,52,145
180,-72,-222,-78
181,168,50,-88
182,-90,48,-92
183,-90,-220,164
184,-362,-219,-80
185,-100,-209,-92
186,-82,58,-83
187,-90,-220,156
188,-86,44,162
189,-92,41,174
190,170,36,-80
191,-106,-205,166
192,-86,-210,160
193,-94,-207,170
194,168,-208,178
195,-90,-222,166
196,-86,46,-106
197,166,42,178
198,-86,-218,-72
199,186,42,-84
200,-94,-217,-110
201,188,24,156
202,182,40,154
