Index,Gx,Gy,Gz
0,-45,377,-127
1,203,-147,-100
2,201,99,154
3,-79,106,-118
4,-63,93,-124
5,-57,97,-138
6,-69,-168,116
7,-51,-161,128
8,197,97,142
9,-69,104,130
10,-73,116,143
11,195,113,-128
12,-323,104,-148
13,-45,123,119
14,221,117,-161
15,217,-149,-138
16,-69,-144,136
17,-81,108,-128
18,-323,112,140
19,-59,111,-114
20,-65,-161,-134
21,207,111,136
22,-37,119,-121
23,-51,371,-119
24,203,117,121
25,201,105,-142
26,-73,100,-118
27,-329,-152,-122
28,-69,114,-128
29,-53,111,154
30,-51,-151,-138
31,-65,-143,-160
32,191,115,133
33,-331,110,-112
34,-331,380,135
35,197,-153,122
36,-67,-154,-126
37,-75,-154,-122
38,-45,-147,-100
39,-57,-159,130
40,-49,97,-116
41,-65,-161,142
42,-325,-160,142
43,193,117,-133
44,-323,-146,-130
45,-55,-153,-126
46,-65,109,118
47,-71,-148,144
48,-55,-153,132
49,193,-147,-116
50,-59,99,128
51,209,-149,134
52,191,99,132
53,205,-151,-122
54,207,101,-118
55,199,93,-116
56,191,-149,134
57,199,109,118
58,-45,-159,-134
59,193,87,-122
60,-327,-150,-116
61,193,109,-120
62,-61,103,-120
63,203,-155,-146
64,-43,103,136
65,213,-143,128
66,-55,377,137
67,-61,-155,136
68,-67,-152,120
69,193,-147,126
70,197,381,159
71,-53,379,133
72,-61,-151,126
73,-69,108,-118
74,-337,104,-126
75,-65,-161,-120
76,-55,-159,130
77,-49,101,126
78,201,111,140
79,-65,113,-116
80,197,99,-114
81,203,-153,-132
82,-49,109,144
83,191,-155,-128
84,-69,102,-110
85,193,373,141
86,193,125,-119
87,203,107,144
88,-59,111,144
89,207,-151,-106
90,197,117,-135
91,191,371,127
92,195,105,126
93,-55,-149,120
94,-53,95,-148
95,-55,97,122
96,-49,97,146
97,-61,107,132
98,-323,98,-126
99,-79,92,-118
100,-61,-157,-130
101,-69,-156,116
102,195,107,-136
103,-55,101,-118
104,193,-153,-126
105,-73,102,112
106,203,-157,-140
107,-41,-149,-120
108,199,117,145
109,203,109,-124
110,-73,90,-120
111,-75,104,-130
112,191,105,116
113,191,97,120
114,201,-149,150
115,195,-161,416
116,-329,372,153
117,-69,98,160
118,-63,81,136
119,-61,103,-130
120,199,111,142
121,-323,100,126
122,199,-143,-118
123,209,113,-120
124,-43,111,-112
125,191,113,-120
126,-73,102,-138
127,211,-165,-166
128,-59,85,-128
129,-61,107,136
130,-69,92,116
131,-323,92,130
132,199,-155,140
133,201,113,128
134,-49,-159,126
135,197,-161,-132
136,-67,96,110
137,203,109,-130
138,-61,103,-126
139,-43,-171,-126
140,201,-165,424
141,-335,110,134
142,-327,118,-119
143,-57,105,150
144,211,-149,-126
145,-55,-149,-128
146,199,-151,136
147,191,-153,120
148,215,-143,128
149,-39,-145,114
150,-53,-165,-150
151,-49,99,-134
152,-57,-151,128
153,-323,110,136
154,-59,105,174
155,-73,-146,-102
156,-73,108,-122
157,-323,112,-118
158,-77,-148,126
159,197,101,-116
160,-61,89,-126
161,195,-165,130
162,-67,-144,-118
163,-63,-167,128
164,205,-155,-124
165,-63,-149,136
166,193,105,-108
167,-69,-148,-116
168,-67,110,-126
169,-53,375,-129
170,-61,-149,148
171,-71,90,-114
172,-81,-152,-122
173,195,-161,-136
174,-51,89,128
175,-57,-163,-118
176,199,-163,-140
177,195,-163,-126
178,219,99,-118
179,201,101,140
180,-59,-157,124
181,207,107,144
182,201,105,124
183,-53,373,-135
184,-331,-150,-114
185,-71,-146,-130
186,203,87,142
187,-61,95,-100
188,193,-143,160
189,-47,-147,-102
190,195,-143,146
191,-61,-145,416
192,209,107,124
193,197,-153,124
194,-51,91,-106
195,191,101,150
196,-75,-156,122
197,191,-159,-128
198,191,105,144
199,-57,113,120
200,-57,-149,-110
201,-329,-152,-112
202,-69,-154,-114
203,203,-155,-116
