Index,Gx,Gy,Gz
0,69,1813,294
1,-339,2050,498
2,-233,2906,98
3,-97,3281,-114
4,-121,4507,-67
5,-71,4977,-530
6,-251,5676,-741
7,-283,7035,-632
8,-415,9573,-1093
9,-451,12149,-1198
10,-377,14763,-1485
11,-33,15695,-1480
12,-169,16322,-1473
13,53,15955,-988
14,219,16803,-1086
15,21,17896,-1368
16,45,19742,-1235
17,425,19788,-907
18,669,18553,-191
19,799,17888,440
20,507,17052,558
21,919,16597,1319
22,993,15589,1667
23,1275,14225,1829
24,1491,11956,1853
25,1521,9656,2074
26,1419,8100,1865
27,501,7501,1537
28,-235,7539,667
29,-1429,7528,891
30,-1363,6965,212
31,-1259,6600,369
32,-1025,5399,77
33,-601,3137,163
34,-611,345,554
35,-1065,-2208,513
36,-1255,-4578,258
37,-1117,-5355,-87
38,-1267,-7144,-777
39,-651,-9057,-949
40,-147,-10459,-1231
41,103,-11429,-1287
42,511,-12455,-1124
43,525,-13244,-513
44,935,-14316,-410
45,693,-15116,300
46,505,-16700,556
47,141,-17890,1037
48,-393,-19048,1162
49,-701,-19082,1551
50,-1381,-19064,1864
51,-1137,-19291,1717
52,-1639,-20862,1582
53,-1713,-22485,2004
54,-2273,-23188,2265
55,-2069,-24125,2381
56,-1375,-24840,2514
57,105,-24952,1766
58,1803,-24879,1859
59,1703,-25491,1948
60,1271,-25501,2255
61,245,-25460,2495
62,-179,-25414,2490
63,-293,-25419,2412
64,-359,-25750,1615
65,323,-27560,1049
66,959,-28821,101
67,617,-29322,-79
68,1405,-28215,-850
69,1829,-25247,-70
70,2411,-20542,559
71,3329,-15786,2352
72,3769,-11380,3295
73,4517,-10252,3994
74,4785,-9743,4041
75,4707,-10125,3492
76,4499,-9511,3096
77,3633,-7819,2646
78,3175,-6071,2200
79,2649,-3505,1391
80,2053,-1489,613
81,1829,-407,477
82,1015,-828,306
83,677,-1494,130
84,843,-1435,182
85,379,-502,703
86,11,416,935
87,273,1421,147
88,-471,3177,-167
89,-1319,6488,-827
90,-1825,9824,-1148
91,-1649,14317,-1713
92,-2123,18382,-2594
93,-2275,21822,-3486
94,-2507,25369,-3851
95,-2757,27156,-3502
96,-3011,28428,-3078
97,-2463,28849,-3259
98,-1977,29153,-3527
99,-1435,28211,-4392
100,-1011,28055,-5168
101,-563,28088,-6364
102,-87,28531,-6286
103,-133,28723,-6782
104,-899,28536,-7031
105,-1317,26298,-7308
106,-1441,24719,-7636
107,-1527,24397,-7976
108,-1147,25035,-8125
109,-1205,25777,-7957
110,-1593,27311,-7413
111,-2401,28706,-6263
112,-2211,29116,-5498
113,-2367,28116,-4438
114,-2081,25604,-3098
115,-2551,23396,-2122
116,-2787,20570,-1290
117,-3369,17598,-458
118,-3413,14197,182
119,-3619,10472,825
120,-3685,7646,1030
121,-3617,6952,1109
122,-3433,6223,943
123,-3373,5910,592
124,-2517,6403,528
125,-1963,7276,-267
126,-625,7081,-78
127,-261,5556,-166
128,-141,3346,-280
129,-919,1196,-65
130,-1473,-257,346
131,-1841,-1141,132
132,-1493,-2445,20
133,-1035,-3494,-120
134,-377,-3858,-316
135,373,-4692,-490
136,849,-6584,-701
137,1441,-9138,-953
138,1681,-12058,-148
139,2137,-14385,303
140,2165,-17451,896
141,2367,-19613,1127
142,1855,-21612,1657
143,1219,-22727,2105
144,349,-23137,2802
145,-1001,-22623,2963
146,-1491,-22567,3064
147,-1329,-22815,2530
148,-1017,-23492,2418
149,333,-24177,1819
150,1335,-26303,1504
151,2373,-28619,1117
152,3343,-31015,592
153,4057,-31551,-331
154,4145,-30477,-546
155,4527,-28497,-557
156,3721,-26642,-459
157,3397,-25454,-63
158,2953,-26006,-214
159,2857,-26713,-66
160,2415,-26808,-148
161,2825,-25305,-181
162,2703,-22676,37
163,3173,-18162,228
164,3587,-12855,1168
165,3259,-9752,2166
166,3217,-8856,3606
167,3849,-9683,4067
168,3711,-10502,3662
169,4131,-10419,4102
170,4041,-9580,3215
171,3491,-8262,3063
172,2265,-7414,2154
173,1791,-6561,1785
174,513,-5384,1593
175,47,-4304,1277
176,257,-3175,1395
177,-155,-2554,1389
178,-395,-2026,785
179,365,-1241,461
180,407,-266,187
181,753,1115,47
182,461,2744,-28
183,321,4202,-343
184,151,4733,-68
185,-101,5968,-3
186,-411,6735,99
187,-719,8262,155
188,-1029,10327,-221
189,-1461,12896,-241
190,-1167,15428,-899
191,-1103,16970,-1156
192,-1417,18072,-2006
193,-1325,19387,-2118
194,-1293,20579,-2724
195,-1639,22676,-3975
196,-1383,24909,-4135
197,-973,26687,-4837
198,-777,28710,-5492
199,-579,31081,-5682
200,-753,31751,-5824
201,-1529,31488,-6212
202,-1571,30106,-6210
