Index,Gx,Gy,Gz
0,339,-1650,-80
1,113,-1498,-477
2,383,-1216,-337
3,145,-1588,-395
4,149,-1828,-598
5,177,-2722,-406
6,213,-4547,172
7,-5,-5797,925
8,233,-8333,994
9,347,-10014,1749
10,59,-12180,2286
11,-63,-13311,2147
12,177,-13611,2027
13,459,-14463,1930
14,1099,-14918,1348
15,1743,-15206,1235
16,1963,-16426,681
17,1643,-17592,485
18,1755,-19130,42
19,1455,-19839,-53
20,1863,-20534,265
21,1661,-20315,602
22,2481,-19970,946
23,2857,-19056,1616
24,3423,-17496,2566
25,3575,-15807,3154
26,4233,-14605,4372
27,4961,-14155,4815
28,5251,-14002,4529
29,5073,-13603,4994
30,5287,-12470,4824
31,5315,-11204,4069
32,4581,-10262,3744
33,3737,-8949,3719
34,3107,-8480,3074
35,1909,-7611,2810
36,685,-6182,2357
37,-453,-5757,2075
38,-851,-5859,1760
39,-985,-5609,1395
40,-967,-4485,1113
41,-547,-3292,638
42,-339,-1994,676
43,-131,-973,346
44,3,280,-429
45,127,836,-916
46,-23,1803,-922
47,281,2641,-992
48,-59,4051,-1083
49,261,5470,-1226
50,-317,7247,-1329
51,-947,9231,-1135
52,-1401,11147,-1280
53,-1345,14082,-2079
54,-1931,16434,-2541
55,-2117,18597,-2728
56,-2053,19314,-4040
57,-1905,19969,-4613
58,-1093,20039,-4683
59,-569,19940,-4815
60,-255,19833,-5094
61,-45,20916,-5013
62,1,21935,-4317
63,797,22660,-4312
64,607,22530,-3804
65,293,22171,-4124
66,-521,21057,-4075
67,-1025,19887,-3732
68,-877,19474,-4224
69,-979,19771,-4313
70,-341,19270,-4862
71,19,18468,-4970
72,205,18111,-5172
73,173,17858,-4411
74,-105,18213,-4440
75,-617,18719,-4332
76,-1431,18825,-4561
77,-1931,18491,-4155
78,-2157,18087,-4117
79,-2391,16766,-3332
80,-2485,16511,-3024
81,-2085,16369,-2446
82,-1201,16298,-2476
83,-1465,15673,-1718
84,-1023,14598,-1784
85,-651,14208,-1859
86,-1019,14459,-1716
87,-659,14759,-2414
88,-287,16110,-2375
89,-135,16422,-2609
90,-459,16263,-2605
91,-339,14881,-2529
92,-449,12195,-1688
93,-223,10364,-756
94,-893,8976,-458
95,-1461,7763,-214
96,-1409,7274,-464
97,-1603,6821,-524
98,-695,6782,-257
99,-355,5004,-974
100,171,3404,-739
101,533,984,-569
102,805,-1128,-349
103,247,-3275,-325
104,-59,-5846,-162
105,-101,-8151,-558
106,49,-10232,-594
107,-23,-12375,-225
108,1,-14827,-443
109,145,-16936,95
110,-115,-18581,1016
111,-505,-18612,1796
112,-1091,-18199,1611
113,-1063,-18108,2249
114,-1249,-18407,1949
115,-1289,-19047,1460
116,-831,-19944,1450
117,-1009,-20367,1317
118,-529,-21472,1455
119,-847,-22591,1914
120,-1001,-23047,1556
121,-839,-22431,1807
122,-23,-21276,1588
123,923,-19329,1221
124,2241,-17376,609
125,2963,-15218,523
126,2849,-15098,41
127,1971,-16539,345
128,1093,-18569,209
129,1225,-20206,468
130,903,-21930,1586
131,447,-23050,2416
132,563,-22946,2941
133,1323,-21750,3149
134,1517,-20275,3029
135,2359,-20009,2994
136,2553,-19762,2600
137,2197,-19003,1965
138,2445,-16189,1685
139,2645,-13174,2014
140,2975,-11193,3066
141,3035,-10905,4290
142,3815,-11678,4567
143,3601,-12312,4675
144,3199,-12289,4556
145,3225,-11194,4482
146,2929,-9685,3498
147,2807,-8346,3178
148,2315,-6940,2737
149,1515,-6160,1833
150,961,-5544,1550
151,543,-5084,1881
152,415,-5771,2304
153,807,-6164,2733
154,731,-6121,2699
155,779,-4913,2826
156,947,-3582,2396
157,521,-2054,1086
158,443,2,284
159,-227,2637,-842
160,-931,5417,-1801
161,-1085,6614,-2194
162,-1601,8431,-2743
163,-1211,8770,-2995
164,-1373,9260,-2503
165,-1543,10531,-2501
166,-1567,11889,-2140
167,-1103,14128,-2207
168,-1305,15731,-2144
169,-1217,17819,-2764
170,-1121,19319,-3552
171,-1001,20488,-4107
172,-895,20860,-4188
173,-1045,21363,-4452
174,-869,21993,-4428
175,-317,23207,-5007
176,-11,23828,-4762
177,297,24538,-5556
178,1,25852,-6051
179,-355,25563,-6340
180,-427,24961,-6607
181,245,23246,-5810
182,15,21615,-5647
183,453,19670,-5212
184,83,17897,-4678
185,-3,16452,-4458
186,-353,15536,-4082
187,-569,14818,-3310
188,-909,15713,-3527
189,-877,15351,-3182
190,-887,15503,-2879
191,-905,15130,-2939
192,-1299,14603,-2192
193,-1267,13732,-1371
194,-1495,11770,-1190
195,-1593,10609,-669
196,-1103,10327,-925
197,-819,11135,-1493
198,-243,12990,-2056
199,-95,14742,-2439
200,-441,15663,-3115
201,149,15702,-3027
202,809,15252,-3095
