Index,Gx,Gy,Gz
0,-3230,1032,-143
1,-3692,280,-208
2,-4132,404,-21
3,-4784,-249,-27
4,-4910,-475,-192
5,-5082,-722,-276
6,-5792,-320,179
7,-6006,-112,116
8,-6726,88,837
9,-7178,380,544
10,-7766,802,557
11,-8530,851,598
12,-9456,175,177
13,-9218,-1246,92
14,-9374,-1870,345
15,-8650,-2102,565
16,-8910,-2431,979
17,-8712,-2374,1080
18,-9850,-1553,1364
19,-10226,-1116,1068
20,-11304,-786,747
21,-12330,-741,748
22,-12956,23,175
23,-13320,-89,-441
24,-13888,-1046,-513
25,-13946,-2940,-229
26,-13138,-4901,-18
27,-11890,-4647,-269
28,-10362,-2673,-95
29,-9462,-21,-58
30,-9192,2409,34
31,-10374,4095,-226
32,-11224,4749,-863
33,-11886,4330,-1748
34,-11544,3718,-2746
35,-10636,2646,-3358
36,-9246,1554,-3117
37,-7368,-51,-2992
38,-4966,541,-1637
39,-3172,1450,-1378
40,-1806,2103,-540
41,-1184,2295,-8
42,-298,2633,397
43,336,2461,889
44,1614,2117,655
45,2574,2537,1220
46,3342,2735,1452
47,4894,2970,1214
48,6504,2490,1232
49,8176,1924,895
50,9894,728,629
51,10732,14,882
52,11080,-341,531
53,11658,-328,821
54,11900,-51,638
55,12182,28,496
56,12584,-348,192
57,13352,-258,507
58,13968,-471,465
59,14822,-1469,429
60,16566,-2354,-43
61,17298,-3014,-866
62,18066,-3502,-644
63,17690,-2963,-209
64,17750,-1703,-33
65,17254,-491,182
66,16708,600,326
67,16276,1774,497
68,16052,2387,411
69,15834,1881,-122
70,16204,745,-522
71,16798,-117,-764
72,17242,-458,-588
73,16732,-348,347
74,15746,-454,1106
75,14324,-587,1103
76,13610,-1440,1298
77,12956,-1443,799
78,12516,-1463,469
79,12126,-1303,7
80,12522,-673,-64
81,12270,179,216
82,12470,1087,666
83,12514,767,774
84,12918,636,899
85,12874,481,635
86,13318,-146,954
87,13058,-102,591
88,12812,-527,1280
89,12242,-661,1078
90,12148,-571,1626
91,12376,228,1831
92,11292,1223,1815
93,9716,1669,1781
94,8350,1691,1915
95,6604,1092,1036
96,4474,927,532
97,3080,1022,448
98,790,1252,284
99,-1502,1343,-44
100,-3780,731,-479
101,-4890,-508,-1023
102,-6332,-1694,-1260
103,-6968,-1929,-1350
104,-7260,-902,-888
105,-7504,649,-601
106,-7958,1189,-942
107,-8584,1675,-1085
108,-9484,1659,-1479
109,-10492,1485,-1682
110,-10754,1038,-2146
111,-12304,371,-1847
112,-13174,-689,-920
113,-14078,-738,243
114,-14788,-101,1186
115,-15136,981,1610
116,-15386,2449,1894
117,-15064,3942,1388
118,-15288,5613,949
119,-16100,5984,-949
120,-17536,4423,-2962
121,-18190,1333,-4547
122,-18474,-3466,-5284
123,-17868,-6587,-4773
124,-16744,-7209,-3434
125,-15234,-5392,-1944
126,-14570,-2060,-644
127,-13960,172,287
128,-13454,870,868
129,-13466,633,350
130,-13842,1383,-535
131,-14858,729,-1640
132,-15762,307,-2435
133,-16198,-1304,-2406
134,-16426,-2166,-1712
135,-15384,-2420,-1092
136,-13114,-1518,62
137,-12670,-398,207
138,-13032,725,874
139,-13084,1831,817
140,-14538,2249,-54
141,-15908,3214,-725
142,-17372,3159,-1440
143,-17734,2792,-1328
144,-17532,1914,-932
145,-16402,493,10
146,-13426,18,607
147,-10092,633,1485
148,-7410,2192,1304
149,-6444,3133,1800
150,-6884,2268,1881
151,-7768,1495,1482
152,-7394,1481,800
153,-5880,1778,892
154,-3964,2130,896
155,-2462,2285,1015
156,-1186,2225,725
157,-24,2459,1167
158,1078,1737,1364
159,1766,1445,682
160,2454,984,675
161,3618,62,390
162,4802,-142,363
163,6224,-816,-457
164,7612,-1240,-837
165,9022,-1481,-1022
166,11284,-1098,-1401
167,13024,-682,-1885
168,14334,-153,-1877
169,15456,415,-1289
170,15796,84,-604
171,15306,-115,-520
172,15586,-874,-1067
173,15174,-1631,-1086
174,15964,-2107,-1814
175,16880,-1626,-1721
176,18126,-832,-1561
177,18586,675,-1087
178,19040,1964,-606
179,18230,2583,-118
180,17708,2292,-470
181,16956,1893,-439
182,15786,448,-703
183,15328,-1176,-1418
184,15344,-2139,-1138
185,16336,-1864,-607
186,16884,184,347
187,16984,2818,1405
188,15744,4566,2466
189,13596,4585,2928
190,11954,2538,2548
191,10358,-948,1246
192,9256,-3527,-434
193,9038,-4634,-979
194,9080,-4691,-1288
195,9500,-2847,-821
196,9548,5,322
197,9310,2217,740
198,8514,3406,1076
199,7880,3098,663
200,7076,1110,22
201,6604,-316,-255
202,6224,-1103,-1435
