Index,Gx,Gy,Gz
0,911,622,109
1,615,241,108
2,231,128,-62
3,47,160,-243
4,-419,-218,-84
5,-1233,482,-257
6,-1629,192,-340
7,-2759,542,432
8,-3895,366,195
9,-5231,-169,597
10,-5603,-1176,628
11,-6767,-1597,540
12,-6709,-2032,360
13,-7347,-2408,424
14,-7535,-2354,-308
15,-8505,-2273,-452
16,-8887,-1463,-395
17,-8985,-1408,-236
18,-9091,-392,-511
19,-9967,771,-825
20,-10017,2470,-771
21,-9693,2840,-976
22,-9697,2853,-712
23,-9835,2865,-813
24,-9883,2950,-1050
25,-10109,2595,-498
26,-10095,1787,-194
27,-10155,1639,387
28,-10381,1030,477
29,-10215,42,1467
30,-10213,-1291,2005
31,-9915,-1696,2221
32,-9811,-461,2301
33,-10083,987,1676
34,-10637,2171,1456
35,-11527,3507,1481
36,-11685,3333,1398
37,-11587,3498,795
38,-10761,2497,274
39,-9931,1193,158
40,-8811,372,982
41,-8061,-450,1202
42,-8395,-839,1976
43,-8261,-253,1684
44,-8313,1032,2386
45,-8427,1903,2284
46,-7535,2255,1522
47,-6727,2613,1135
48,-6085,2077,623
49,-5813,1531,371
50,-4619,218,-118
51,-3885,-902,-775
52,-2825,-2168,-1148
53,-2057,-2517,-1936
54,-1785,-2065,-1678
55,-1175,-1749,-1240
56,93,-1259,-1490
57,1311,-370,-1015
58,2493,355,-905
59,3597,662,-935
60,3865,591,-1046
61,4993,120,-1142
62,6093,506,-1093
63,7095,486,-1449
64,7975,289,-1609
65,9573,433,-2094
66,11025,691,-2543
67,12125,756,-3066
68,12213,1003,-2722
69,11887,785,-2133
70,11499,-176,-1812
71,11203,-675,-2009
72,10809,-787,-1729
73,10165,-817,-1939
74,9765,-950,-1491
75,9201,-2221,-786
76,9423,-2922,-1105
77,10233,-3815,-2035
78,11693,-4072,-1656
79,12427,-3141,-1685
80,12641,-2357,-1530
81,13045,-943,-894
82,13151,-52,-756
83,12619,427,-902
84,12697,187,-1280
85,13083,143,-1204
86,13531,596,-1228
87,13071,801,-625
88,12697,554,-1022
89,11781,-399,-867
90,10715,-1787,-1117
91,9811,-3235,-1164
92,9409,-3492,-1757
93,9809,-4132,-2406
94,10335,-3926,-2436
95,10615,-2037,-1955
96,11811,-814,-1004
97,12213,924,-421
98,12327,952,-215
99,12323,-698,-844
100,11949,-2084,-1080
101,11725,-3115,-1937
102,11481,-3864,-2464
103,11333,-2467,-2050
104,11083,-769,-1451
105,11063,189,-844
106,11865,762,-380
107,11497,636,-442
108,11143,-150,-374
109,11299,-574,-779
110,10759,-1857,-1200
111,9871,-1579,-1463
112,9267,-1456,-1508
113,8807,-516,-1105
114,8183,-115,-1268
115,7521,788,-1363
116,5977,2035,-708
117,4269,3084,-247
118,2139,2693,-115
119,199,1806,-148
120,-1679,1593,-122
121,-3175,1322,-581
122,-5555,1135,-971
123,-8111,456,-605
124,-10921,-239,-131
125,-11785,-252,-406
126,-12583,192,376
127,-12709,877,815
128,-12625,1165,1273
129,-12119,1523,2068
130,-11651,2073,2798
131,-11701,2962,2519
132,-12631,2929,2054
133,-13139,2730,1650
134,-13965,2708,1454
135,-14601,2763,1512
136,-14949,3337,2246
137,-14739,3588,2746
138,-14889,1895,2640
139,-13989,272,1649
140,-12595,-1022,676
141,-10837,-1570,-132
142,-10039,-1862,-980
143,-10013,-999,-2059
144,-10159,-118,-2251
145,-11837,473,-2772
146,-13575,192,-1848
147,-15561,569,640
148,-16417,1214,2312
149,-17483,1735,2868
150,-17319,2081,2447
151,-16597,881,1314
152,-14357,-74,459
153,-13239,-1219,-1010
154,-13125,-1425,-1558
155,-13051,-1442,-1427
156,-13803,-2243,209
157,-14303,-2610,1803
158,-14887,-2371,2594
159,-15033,-227,3613
160,-14135,1926,3911
161,-13007,2346,4081
162,-11875,1749,4394
163,-9615,1465,4155
164,-7241,555,3804
165,-5047,1449,2543
166,-4199,2637,2191
167,-3709,3190,2721
168,-3949,3327,3288
169,-4741,4079,2583
170,-5391,3759,2215
171,-5335,3440,1189
172,-4591,2636,555
173,-3549,1799,505
174,-1799,1326,-22
175,-247,1639,-402
176,1521,1295,-380
177,2701,1079,-992
178,4033,1088,-1297
179,4735,671,-1682
180,5301,758,-1891
181,5559,544,-1303
182,4809,430,-1087
183,4195,291,-1304
184,4095,975,-2053
185,5033,200,-2191
186,6011,-713,-2457
187,8231,-1535,-2987
188,10085,-2771,-2949
189,12397,-3518,-2637
190,13131,-4432,-2613
191,13023,-3906,-2451
192,11841,-2305,-1816
193,9627,579,-1283
194,7899,1938,-1402
195,6491,1973,-1070
196,6813,805,-818
197,8175,-303,-1209
198,10831,-1600,-1935
199,13241,-2631,-2035
200,15361,-2741,-1483
201,16289,-1503,-271
202,15729,-549,480
203,14025,619,667
