Index,Gx,Gy,Gz
0,212,-134,-129
1,-48,122,151
2,206,134,-130
3,-312,121,123
4,202,-152,-137
5,-54,104,127
6,-58,123,-137
7,-46,122,-121
8,-48,-132,149
9,-46,-142,417
10,214,134,140
11,202,388,-120
12,-54,124,-123
13,-34,136,-132
14,-42,116,143
15,212,120,-123
16,202,-144,-129
17,-36,110,-139
18,-42,126,141
19,212,122,127
20,-40,116,-117
21,-36,116,129
22,214,392,142
23,218,392,-142
24,208,120,-145
25,-40,118,-151
26,-320,-131,133
27,-74,-133,-109
28,-316,121,-127
29,-68,111,135
30,202,126,-123
31,-50,118,-139
32,-56,-129,129
33,-50,120,129
34,-62,-141,137
35,-52,388,138
36,204,-128,129
37,206,-128,135
38,-50,-140,-123
39,-42,-134,-135
40,-68,121,-147
41,-318,-131,139
42,204,386,138
43,202,-142,131
44,222,100,137
45,-30,-140,115
46,-28,112,121
47,210,-140,-121
48,208,114,111
49,-42,116,133
50,-32,388,-136
51,210,138,110
52,204,386,128
53,208,116,-123
54,212,-144,117
55,-36,130,-130
56,202,124,103
57,210,386,-144
58,-36,112,-127
59,-48,-138,-127
60,-46,96,119
61,224,110,119
62,-28,110,123
63,212,-146,109
64,-38,126,119
65,-42,-130,129
66,-62,131,-118
67,-316,119,-115
68,216,128,-121
69,-50,120,127
70,-46,114,-127
71,-44,122,-149
72,216,112,-141
73,220,-140,115
74,214,-138,119
75,-52,108,-147
76,206,-136,-131
77,214,-136,-109
78,210,-144,-125
79,204,118,133
80,208,106,103
81,-312,107,-133
82,206,-148,131
83,-20,118,115
84,224,-142,121
85,-314,-139,129
86,-58,-149,-131
87,-52,-136,137
88,202,386,-140
89,-62,103,137
90,-34,126,-143
91,-48,124,121
92,216,126,133
93,-52,114,-141
94,-38,-142,127
95,-32,128,-131
96,-38,-132,-113
97,-58,115,137
98,-64,-147,-121
99,-54,110,-111
100,-54,110,-139
101,-56,121,-127
102,-46,128,-129
103,-56,-139,-141
104,-44,-134,137
105,-56,115,-121
106,-62,-131,-137
107,-50,-138,125
108,-32,388,-114
109,-36,126,-119
110,-56,-137,127
111,-46,114,-113
112,-50,-140,-133
113,-56,-139,127
114,-48,-136,133
115,202,104,-127
116,-324,-143,115
117,-322,133,140
118,-312,135,-130
119,-314,-127,-127
120,-54,-134,133
121,-48,124,-107
122,-44,-142,-117
123,-30,132,136
124,-28,130,134
125,202,122,-145
126,-30,-132,-129
127,204,-140,-139
128,-50,126,-123
129,218,126,-123
130,-52,120,-115
131,206,116,121
132,-54,-130,131
133,-60,389,132
134,-48,128,145
135,224,-128,-115
136,208,124,121
137,216,128,-149
138,204,-132,-137
139,-54,-134,129
140,-312,129,117
141,-48,-128,-149
142,-44,124,-135
143,-312,127,-129
144,222,142,128
145,202,-136,105
146,-62,133,102
147,-30,138,-134
148,212,116,135
149,206,-140,121
150,212,-136,-135
151,214,126,125
152,-52,-142,121
153,206,-140,-117
154,-38,132,136
155,-46,-136,-113
156,-54,114,129
157,-42,-136,-121
158,-40,-140,111
159,-54,116,-133
160,-48,-136,113
161,-44,-152,-119
162,-68,-133,129
163,212,146,-128
164,214,122,107
165,-70,-149,119
166,-312,-139,111
167,-54,100,-135
168,-320,113,119
169,-48,-148,-121
170,-312,-149,-127
171,-44,-136,-111
172,-54,116,-131
173,-50,132,-132
174,-46,386,136
175,-44,390,-128
176,208,132,108
177,-52,-138,-139
178,208,118,133
179,-312,119,-113
180,-52,-130,149
181,-56,117,151
182,-56,119,131
183,204,-134,119
184,208,124,-131
185,-52,-130,123
186,-40,-136,139
187,-54,-134,-105
188,-320,121,127
189,-314,-143,-145
190,-60,131,132
191,-56,119,113
192,206,-146,-139
193,-52,-142,-121
194,-32,-134,135
195,-34,110,-137
196,-28,390,128
197,-40,128,147
198,-320,111,131
199,210,114,131
200,-52,126,-141
201,-38,134,100
202,226,388,-134
