Index,Gx,Gy,Gz
0,-457,-784,389
1,-163,-304,118
2,-87,-726,355
3,283,-539,-211
4,157,-131,-240
5,429,99,-209
6,171,149,-227
7,167,-191,35
8,91,-101,-208
9,285,11,-224
10,251,13,-248
11,13,-239,-283
12,297,441,-78
13,-267,1206,-132
14,-93,1538,1
15,-289,1938,-469
16,465,2841,-903
17,599,4265,-512
18,631,4352,-561
19,673,4922,-856
20,551,5158,-859
21,873,5671,-911
22,839,6629,-634
23,619,8255,-612
24,855,9426,-840
25,1275,9782,-39
26,1195,10090,214
27,1319,10176,521
28,1073,10603,115
29,649,11242,52
30,813,11452,-202
31,765,11816,-189
32,669,12249,-331
33,807,13523,-352
34,333,13956,435
35,345,13883,407
36,-355,13340,396
37,-401,12898,262
38,319,12927,436
39,205,12960,187
40,829,13462,319
41,1003,13798,860
42,935,13500,923
43,857,12697,1403
44,425,11577,1043
45,-373,10514,713
46,-51,10298,498
47,35,8858,-69
48,927,7629,-872
49,941,6856,-1087
50,921,6154,-995
51,519,5013,-561
52,-61,4478,-909
53,-623,4380,-590
54,-1319,3948,-510
55,-1213,3590,-988
56,-1375,2734,-1456
57,-773,1397,-1013
58,-1179,1104,-1461
59,-1511,1049,-1330
60,-1581,237,-1083
61,-1785,201,-1173
62,-1677,101,-1106
63,-1549,-846,-1461
64,-1319,-2122,-1119
65,-907,-2936,-1428
66,-297,-4801,-1296
67,-51,-6816,-1112
68,3,-9260,-1394
69,803,-11972,-1589
70,1513,-13847,-2433
71,1671,-15159,-2228
72,2421,-16579,-2308
73,2281,-17624,-1777
74,2589,-18111,-501
75,2533,-17877,-352
76,1561,-18328,341
77,1563,-18822,413
78,2413,-19201,128
79,2061,-19517,-203
80,1383,-17688,-152
81,291,-14850,-341
82,-505,-11561,-288
83,-579,-10463,-148
84,-977,-11291,205
85,-1433,-12192,1560
86,-1397,-14227,2898
87,-1443,-16891,3506
88,-1393,-19707,3367
89,-1511,-20332,3083
90,-1311,-19967,2287
91,-1129,-18725,1836
92,-1137,-17905,1559
93,-1363,-17735,717
94,-1101,-18161,908
95,-1195,-18319,243
96,-1441,-17941,351
97,-1187,-17520,386
98,-607,-17695,-405
99,-705,-19212,-1335
100,-713,-20386,-2515
101,-525,-21199,-3183
102,-655,-20868,-4017
103,-519,-20336,-3874
104,359,-20046,-3780
105,1337,-18955,-3207
106,1675,-18067,-3041
107,2277,-17445,-2685
108,2811,-16844,-2041
109,3099,-16457,-1547
110,3483,-14738,-1382
111,3799,-13384,-1266
112,4305,-10620,-1096
113,4661,-8336,-1285
114,5017,-5904,-124
115,4251,-4866,521
116,3301,-3942,671
117,2557,-3749,756
118,1879,-3681,890
119,615,-3690,364
120,299,-3358,186
121,-413,-2904,509
122,-139,-1469,259
123,-213,293,904
124,-643,2092,1385
125,-879,3695,2097
126,-773,4967,2084
127,-775,6163,2243
128,-643,7079,2413
129,-931,8148,2463
130,-365,9653,2238
131,-327,11086,2730
132,1,12777,3385
133,-33,14880,3213
134,-79,17122,3921
135,-45,19055,3627
136,-557,20540,3615
137,-463,22169,2616
138,327,23669,2202
139,675,24512,1343
140,1555,25800,54
141,2455,25676,-891
142,2691,25474,-2087
143,3081,25920,-2852
144,3555,25634,-3431
145,3599,24383,-3660
146,3509,22346,-4437
147,3241,21084,-4249
148,3439,20182,-3979
149,3403,19723,-3382
150,2903,18707,-2411
151,1903,17484,-1189
152,1369,16087,-273
153,139,14330,769
154,-85,11596,761
155,-493,9938,144
156,-51,8712,-713
157,141,9157,-1266
158,321,10583,-1100
159,-465,12312,-1042
160,-401,13363,-700
161,-339,13937,-693
162,-435,14880,-911
163,339,15335,-1167
164,471,14192,-1183
165,575,12974,-1862
166,1029,11364,-2462
167,1903,10224,-2283
168,2205,10358,-2227
169,2849,10765,-2304
170,2493,10311,-1743
171,1491,9460,-1401
172,627,8443,-1309
173,-15,7458,-826
174,-343,5955,-498
175,-409,4345,-597
176,-501,3830,-1018
177,-71,3338,-1114
178,-413,2758,-1129
179,-791,1950,-1021
180,-627,2041,-780
181,-1345,1460,-118
182,-1111,880,54
183,-871,-111,312
184,-581,-1406,333
185,-465,-3236,212
186,81,-5372,-18
187,685,-7324,-68
188,1399,-9244,-947
189,1921,-10193,-986
190,1669,-12039,-1331
191,1313,-12774,-935
192,555,-13601,-594
193,-329,-14677,-123
194,-1317,-15566,341
195,-1437,-15789,702
196,-1821,-16628,678
197,-1701,-17260,689
198,-1663,-18147,788
199,-2207,-19656,686
200,-2635,-20473,968
201,-3281,-20645,1531
202,-3587,-19115,1978
