Index,Gx,Gy,Gz
0,248,-202,-64
1,-38,-567,-26
2,-116,-135,-11
3,-436,-353,293
4,-430,-599,336
5,-386,-603,370
6,-288,-579,132
7,304,-262,82
8,104,-194,26
9,376,-36,-35
10,76,84,-101
11,-314,309,-161
12,-396,197,-155
13,-134,-397,-352
14,-332,-127,-38
15,-2,214,-23
16,52,110,257
17,330,146,-29
18,364,74,-349
19,106,40,-389
20,86,370,-139
21,8,28,-404
22,-94,477,-155
23,-134,1203,-137
24,-136,2151,-159
25,-6,3180,-542
26,214,4510,-483
27,88,5107,-597
28,148,6053,-1056
29,790,7696,-1108
30,904,9552,-1894
31,990,11452,-2309
32,654,12437,-2954
33,1112,14238,-3297
34,1408,15699,-4163
35,1958,17095,-4672
36,2918,18844,-4679
37,3082,20340,-4849
38,2718,21283,-4368
39,2234,21267,-3696
40,1734,20024,-2765
41,928,18717,-2284
42,72,18847,-2164
43,-274,20149,-2031
44,-288,19585,-1118
45,258,18188,-882
46,-16,15312,-364
47,-102,12417,101
48,-140,9582,454
49,-1336,7265,516
50,-1932,6108,1234
51,-2692,5721,977
52,-2764,4668,820
53,-2808,3687,918
54,-2148,2850,532
55,-2382,1527,115
56,-1734,60,416
57,-1710,-927,245
58,-1520,-2285,-212
59,-772,-3357,-101
60,-382,-5116,-482
61,-296,-6173,-869
62,310,-7573,-979
63,602,-9388,-760
64,990,-11624,-1027
65,1000,-13974,-718
66,592,-16370,-530
67,6,-17717,-165
68,-90,-19719,6
69,-88,-21354,615
70,-146,-22814,592
71,-102,-23584,1285
72,-502,-23368,1219
73,-946,-23729,1270
74,-632,-24514,1332
75,-1228,-24659,1793
76,-1594,-24307,1987
77,-1880,-24402,2531
78,-1644,-25444,2821
79,-1254,-26338,2572
80,-846,-26873,2922
81,570,-26368,2087
82,1498,-25507,1885
83,1938,-23718,1549
84,1250,-22668,1546
85,758,-22451,1589
86,802,-23052,2057
87,976,-24272,2312
88,1116,-25720,1583
89,1536,-27464,1915
90,1850,-28865,1611
91,1524,-30309,1356
92,1252,-30223,437
93,1094,-27617,-845
94,1408,-22117,-1031
95,1640,-15476,-330
96,2314,-9124,709
97,2868,-5206,1593
98,3316,-4130,1815
99,3528,-4706,1136
100,3152,-4956,800
101,2590,-4324,767
102,1572,-3693,154
103,1332,-2470,301
104,540,-1468,-18
105,398,-460,764
106,-88,552,385
107,-678,1736,-23
108,-1126,2734,-376
109,-1248,3684,-364
110,-1214,5206,-389
111,-1086,6620,186
112,-1312,8629,425
113,-838,9843,824
114,-128,11251,734
115,60,13494,77
116,-74,15285,-446
117,-360,17916,-1366
118,-482,20662,-1831
119,-18,22298,-2409
120,306,23764,-2636
121,130,26317,-2529
122,766,28323,-2563
123,1368,29330,-2243
124,1224,28420,-2315
125,1050,25656,-3323
126,518,23013,-4516
127,988,22086,-5055
128,798,22465,-5951
129,516,22951,-6074
130,764,22988,-5842
131,354,22200,-5808
132,-222,20536,-6118
133,-1118,20663,-6163
134,-1200,21026,-5633
135,-1234,22071,-4861
136,-526,22766,-4570
137,24,22817,-3198
138,532,22299,-2716
139,1274,20994,-2385
140,696,19705,-1719
141,942,18462,-1611
142,142,18488,-1853
143,-410,19148,-2211
144,-860,18091,-3408
145,-382,15466,-3905
146,-292,12877,-3635
147,472,11518,-3553
148,288,9707,-2826
149,-52,8181,-2280
150,-618,6777,-1574
151,-1114,5899,-1040
152,-1430,4594,-421
153,-1946,3281,43
154,-1928,1282,832
155,-2346,-667,582
156,-2194,-2409,26
157,-2084,-2473,-431
158,-1952,-1861,-601
159,-778,-1824,-637
160,-498,-2635,-971
161,328,-3325,-973
162,584,-4764,-331
163,748,-6886,404
164,630,-8875,661
165,986,-11439,1298
166,984,-13027,1259
167,620,-15133,1211
168,866,-17608,1246
169,426,-19040,1567
170,-130,-20394,1629
171,-534,-21032,2354
172,-790,-20828,2228
173,-418,-21420,2473
174,4,-22316,2024
175,6,-22839,2501
176,466,-23383,2905
177,1008,-23988,2858
178,1688,-22854,2453
179,1770,-21969,2327
180,2030,-20660,2255
181,1082,-20118,1989
182,396,-20453,1635
183,468,-21654,1218
184,818,-23388,770
185,1192,-24958,508
186,1988,-25513,27
187,2596,-25645,-115
188,3980,-25140,-192
189,4238,-23259,-608
190,4610,-21087,-303
191,5046,-19550,-490
192,4164,-17531,764
193,3998,-15307,1562
194,3938,-13354,2504
195,3626,-12826,2667
196,3656,-13014,2460
197,3560,-12089,2154
198,3142,-10641,2554
199,3208,-8502,2469
200,2666,-7735,1999
201,2518,-7216,2284
202,1122,-6379,1676
