Index,Gx,Gy,Gz
0,5136,317,196
1,5662,713,603
2,6312,-208,1046
3,7264,-440,780
4,8656,-955,364
5,10332,-1729,318
6,12432,-1847,-144
7,13696,-2180,212
8,16150,-1487,-660
9,18030,-625,-758
10,18928,1517,126
11,18816,3420,1100
12,18536,4988,1926
13,18066,6143,2641
14,16792,5824,2819
15,16484,5152,3593
16,15320,4260,4240
17,14004,2994,5128
18,12446,1357,5322
19,10320,-493,4431
20,8918,-3046,3605
21,8072,-5777,2394
22,7930,-7408,1752
23,8290,-8260,450
24,8664,-7598,139
25,9484,-5761,-18
26,7806,-1004,419
27,6704,1785,1392
28,6186,2439,2112
29,5290,992,1357
30,4274,-1473,635
31,3106,-3905,367
32,2696,-5833,-106
33,2660,-5659,483
34,2404,-5822,362
35,2998,-5281,312
36,3066,-4654,-150
37,3462,-3758,-98
38,4064,-1925,-155
39,3962,-366,-263
40,4168,1225,-152
41,3734,3368,584
42,2764,5810,587
43,948,6208,369
44,-690,5291,311
45,-3040,3575,62
46,-4866,1926,-762
47,-6580,1239,-1168
48,-8302,1075,-1675
49,-9980,432,-1793
50,-11286,-221,-2235
51,-12040,-522,-2611
52,-12244,-471,-1959
53,-12286,-105,-1870
54,-12408,1589,-1922
55,-12586,3292,-2643
56,-12602,3917,-2839
57,-13310,4563,-2943
58,-14292,4558,-3674
59,-14738,4056,-3873
60,-15476,1938,-2574
61,-15724,654,-1738
62,-15668,-62,-517
63,-15390,-226,-372
64,-14810,1054,-729
65,-14028,1875,-451
66,-14390,2373,-830
67,-14620,2961,-969
68,-15546,2986,-2235
69,-16536,2556,-2498
70,-17022,1522,-2831
71,-16710,-70,-2269
72,-16154,-246,-1213
73,-15190,463,-117
74,-14998,1194,188
75,-14482,1392,75
76,-13766,1167,-588
77,-13400,345,-1100
78,-13734,226,-1948
79,-14076,1257,-2737
80,-15644,1862,-3347
81,-16950,878,-3744
82,-16868,107,-3087
83,-15734,-435,-2386
84,-14842,-133,-2284
85,-13634,857,-2132
86,-12898,2259,-1245
87,-12126,2951,-815
88,-12632,4018,-1215
89,-13502,4908,-1339
90,-14136,5093,-1870
91,-14746,4262,-2830
92,-14588,2810,-2677
93,-14044,1644,-2653
94,-13048,-40,-1851
95,-12030,-550,-1927
96,-11206,167,-1534
97,-10414,1439,-1335
98,-10558,2692,-1338
99,-10584,3427,-1572
100,-10960,4203,-1636
101,-11788,3856,-2094
102,-11572,3362,-1971
103,-11246,2390,-2097
104,-10214,1712,-1537
105,-8804,736,-1636
106,-6844,637,-1218
107,-5508,1191,-431
108,-4338,737,-266
109,-3586,701,-108
110,-2474,573,-125
111,-858,-569,-134
112,248,-832,263
113,1400,-1555,239
114,2470,-2477,1036
115,3706,-3254,1233
116,5024,-4217,872
117,6486,-4305,1161
118,7308,-4216,827
119,8306,-3640,995
120,9392,-2375,593
121,9928,-1488,-167
122,10666,-923,-1111
123,11278,-1162,-1408
124,12628,-1068,-2379
125,14074,-1625,-2435
126,14332,-2444,-2312
127,14524,-3040,-1581
128,14016,-3607,-173
129,12850,-3589,461
130,12406,-3684,797
131,12872,-3727,803
132,13866,-3477,-181
133,15048,-3296,-471
134,16126,-1859,-1142
135,16128,541,-1122
136,15154,2286,6
137,14572,3063,-234
138,13788,2507,93
139,13866,1331,-449
140,14208,-149,-804
141,14504,-329,-791
142,14154,-491,-346
143,13716,155,-789
144,13514,560,25
145,12588,1119,505
146,10220,874,618
147,8792,471,856
148,7714,-647,402
149,7370,-1833,482
150,6594,-2818,-97
151,6956,-2794,-199
152,7064,-2080,-255
153,8048,-771,195
154,8270,326,546
155,8200,966,729
156,8440,689,343
157,7576,-686,520
158,7928,-1050,508
159,7948,-1217,-182
160,7790,103,-67
161,7160,972,453
162,6966,2212,449
163,6446,2281,879
164,5156,1938,1049
165,4756,876,294
166,4162,466,-37
167,4186,383,-230
168,3506,1964,237
169,2836,3034,680
170,1776,3479,1098
171,-132,2823,315
172,-1712,1242,-115
173,-2734,-1058,-382
174,-3292,-1583,-873
175,-4566,-1426,-1072
176,-5168,-578,-557
177,-5480,766,-276
178,-5950,2661,112
179,-7108,3253,-256
180,-8074,2528,-489
181,-9202,868,-1567
182,-9558,-671,-2652
183,-10642,-453,-2924
184,-12198,293,-3155
185,-13638,746,-2602
186,-15128,1594,-2047
187,-16426,1208,-2170
188,-16236,1044,-1771
189,-15672,500,-1380
190,-14802,933,-1615
191,-13988,2191,-2247
192,-14242,2522,-2436
193,-14754,3277,-2922
194,-16134,3761,-3704
195,-18358,4016,-3367
196,-19828,3690,-2725
197,-20918,2329,-995
198,-21396,1416,700
199,-21198,1410,1737
200,-20034,1373,2071
201,-18102,1527,1872
202,-16664,2069,1911
