Index,Gx,Gy,Gz
0,-650,-5102,540
1,-1126,-5941,-97
2,-1178,-7748,-430
3,-1802,-8399,-843
4,-2274,-10343,-758
5,-2594,-13412,-806
6,-3390,-18282,-982
7,-3962,-23021,-2077
8,-3634,-27311,-2092
9,-2764,-30368,-2841
10,-2350,-32527,-3176
11,-1462,-32557,-3751
12,-234,-31346,-3661
13,334,-27960,-4027
14,718,-24660,-3168
15,1868,-21864,-2639
16,2538,-21070,-2142
17,2712,-20651,-2785
18,3062,-21216,-2489
19,2758,-21095,-1526
20,3144,-19114,-640
21,3676,-16356,476
22,4210,-13317,1054
23,5426,-10764,1399
24,5368,-9287,1480
25,4972,-7407,1399
26,4300,-6628,739
27,3266,-6035,1012
28,2644,-5184,576
29,2012,-3406,243
30,1304,-1664,115
31,624,-22,355
32,448,1556,414
33,-476,3606,267
34,-1116,5383,494
35,-1552,7574,315
36,-1908,9831,87
37,-1514,12916,59
38,-1306,16601,195
39,-1010,19506,343
40,-924,22351,373
41,-438,24804,337
42,-372,27314,-243
43,-72,29160,-929
44,-132,30339,-1848
45,90,31203,-2474
46,1276,32135,-2741
47,2330,32108,-3439
48,2546,31220,-3944
49,3016,30931,-4151
50,3156,29501,-3673
51,3578,27702,-3349
52,3108,27083,-2185
53,2760,27460,-1766
54,1654,27695,-564
55,1322,27558,-154
56,746,26612,856
57,-298,24607,1604
58,-474,21422,1876
59,-706,18035,993
60,-820,15140,-230
61,-750,14153,-858
62,-726,15539,-1103
63,-732,17651,-665
64,-604,19021,-151
65,-232,19559,-4
66,518,20158,-137
67,1942,18524,-167
68,2744,15608,-526
69,2806,12233,-1250
70,1594,9594,-1682
71,-82,6749,-1923
72,-1436,4307,-2217
73,-1568,1881,-2576
74,-1796,703,-2541
75,-2478,89,-2723
76,-2312,1,-2418
77,-1854,232,-1994
78,-1380,-254,-1919
79,-1524,-1801,-1491
80,-1852,-3979,-1177
81,-1924,-5446,-1153
82,-1780,-6856,-1365
83,-1828,-8484,-1316
84,-1346,-9826,-1376
85,-580,-11090,-1224
86,-590,-12561,-1748
87,-984,-14133,-1761
88,-1288,-16547,-1574
89,-1912,-19186,-1550
90,-2502,-21959,-2405
91,-2086,-24503,-2806
92,-786,-26508,-3372
93,22,-28037,-3370
94,1324,-27696,-2543
95,1248,-26984,-1682
96,810,-26608,-1780
97,-1312,-26867,-1135
98,-2904,-28666,-1341
99,-4588,-29893,-1366
100,-4820,-28961,-1751
101,-4332,-26797,-1736
102,-3074,-25189,-2500
103,-1044,-25475,-3161
104,1228,-26310,-4516
105,2760,-26623,-5204
106,4244,-25881,-5913
107,5138,-25319,-6046
108,5824,-23036,-3864
109,5634,-19147,-985
110,5784,-16713,1031
111,6292,-16268,2120
112,6208,-16945,2940
113,6528,-18458,3197
114,5852,-19050,3691
115,5972,-18430,4637
116,5770,-16151,4643
117,6592,-14352,4509
118,6538,-12590,3268
119,5616,-10757,2818
120,5478,-8096,2261
121,4354,-5975,1803
122,3260,-5138,1095
123,1738,-4373,1069
124,634,-4520,804
125,-858,-4187,818
126,-1280,-4089,841
127,-1770,-4639,418
128,-2532,-4137,-77
129,-2904,-3129,-89
130,-2936,-1385,-113
131,-2284,643,-87
132,-1606,2933,-135
133,-858,4056,-750
134,-220,5247,-727
135,398,5642,-483
136,28,6163,-621
137,456,7567,-621
138,956,9486,-1384
139,612,12259,-1130
140,628,15727,-1097
141,612,17026,-1516
142,398,18744,-2431
143,-834,20261,-3175
144,-1204,22489,-4235
145,-1160,25713,-4797
146,-952,28935,-5255
147,-464,30775,-5209
148,350,31956,-5212
149,144,32294,-5887
150,64,31816,-5626
151,24,31749,-5949
152,578,32083,-5733
153,1318,31765,-5388
154,1628,31405,-4704
155,2518,29973,-4340
156,2972,28197,-3098
157,2892,27889,-2049
158,2312,27981,-887
159,1184,28085,509
160,710,28568,1600
161,-24,28575,3494
162,-496,26208,4583
163,-1280,21262,5119
164,-3062,15131,4213
165,-3864,9920,3917
166,-4830,7021,2930
167,-4888,7409,1814
168,-4290,8726,1392
169,-4026,10118,564
170,-3450,10671,-43
171,-2058,11158,-755
172,-804,10314,-618
173,118,8820,-1177
174,420,5545,-2254
175,236,3272,-2181
176,-614,1808,-2289
177,-1148,1296,-1968
178,-1090,1654,-1415
179,-1016,2022,-1395
180,-556,1632,-1010
181,-686,1367,-1266
182,-510,486,-1090
183,-532,207,-1121
184,86,-1444,-1133
185,-22,-3247,-1419
186,84,-5332,-1249
187,-372,-7189,-1290
188,-338,-7473,-1233
189,52,-8354,-1176
190,64,-9068,-1443
191,-296,-10637,-1748
192,-198,-12789,-2069
193,-390,-15894,-2510
194,-304,-19386,-3864
195,-88,-22630,-4007
196,-480,-26168,-3577
197,-240,-27968,-3235
198,-156,-28404,-2519
199,-4,-27448,-2991
200,504,-25396,-3299
201,732,-24117,-3380
