Index,Gx,Gy,Gz
0,259,835,318
1,493,547,95
2,351,330,73
3,-163,209,260
4,-193,474,-26
5,-669,551,-82
6,-659,428,-175
7,-1217,473,-33
8,-1003,390,-385
9,-1777,433,-479
10,-1769,924,-196
11,-2029,679,-95
12,-2097,1086,-504
13,-2597,1562,-508
14,-3797,1251,-87
15,-4373,1432,-573
16,-5487,719,-957
17,-6089,473,-1073
18,-6737,540,-1266
19,-7931,564,-1844
20,-9011,662,-1633
21,-10445,949,-1917
22,-11475,957,-1145
23,-11855,787,-537
24,-12097,1014,-43
25,-12067,1556,576
26,-12149,2097,636
27,-12943,2141,1352
28,-13507,2154,1078
29,-13995,1990,1268
30,-14067,962,1269
31,-14671,455,1091
32,-15585,43,867
33,-16599,-582,766
34,-17855,-1347,960
35,-18609,-1086,937
36,-18863,-525,906
37,-19101,-959,537
38,-18511,-729,607
39,-17919,39,916
40,-16949,-285,361
41,-15615,16,-636
42,-14581,-448,-1831
43,-14131,99,-2499
44,-13301,1113,-2076
45,-12969,1747,-1812
46,-11371,1132,-1491
47,-9689,136,-1433
48,-8133,-371,-1335
49,-6267,19,-853
50,-3593,149,-372
51,-1099,574,384
52,287,1117,424
53,2567,784,127
54,3637,655,88
55,4269,512,167
56,4747,102,387
57,4825,-22,498
58,5705,-928,776
59,6563,-982,246
60,7683,-1933,-287
61,9059,-2377,-583
62,10489,-2781,-1143
63,11911,-2617,-1100
64,12955,-2694,-1915
65,13825,-1899,-1614
66,14439,-894,-1710
67,13735,-131,-1542
68,12653,-814,-1007
69,11527,-1124,-1305
70,11273,-1808,-1272
71,11013,-2443,-1254
72,12429,-2838,-1812
73,13347,-2835,-1962
74,14105,-2257,-1988
75,14805,-1103,-1911
76,14553,118,-978
77,13979,866,-163
78,13825,1336,-254
79,13875,826,-453
80,14209,592,-896
81,14835,901,-1313
82,15393,2003,-1528
83,15555,2863,-772
84,15383,3269,-67
85,14805,2800,767
86,13603,1494,819
87,12655,-805,764
88,12539,-3223,417
89,13149,-5034,-345
90,13913,-5056,-163
91,14019,-3838,-285
92,13973,-1602,301
93,13831,84,731
94,13213,1226,1599
95,12079,1295,1651
96,12259,142,1880
97,11621,-2131,856
98,11787,-4943,53
99,11493,-5471,-516
100,11483,-4867,-183
101,11841,-2377,-204
102,12221,-32,295
103,11433,729,179
104,10869,743,210
105,9209,-389,-68
106,7927,-2134,-895
107,7393,-3860,-959
108,7127,-3832,-1320
109,6101,-2605,-1188
110,5273,-1216,-1181
111,4471,-66,-935
112,3797,-246,-843
113,2829,-737,-547
114,2693,-1212,-525
115,1707,-1119,-778
116,1237,-97,-605
117,983,1798,-475
118,-669,3640,55
119,-2735,4166,83
120,-5341,3518,-271
121,-7891,1746,-110
122,-9693,50,-358
123,-11493,-481,-214
124,-12041,-721,-497
125,-12081,191,-949
126,-11245,1434,-1195
127,-10761,2140,-2048
128,-11043,2529,-2245
129,-11203,2950,-2445
130,-13085,3072,-2395
131,-15097,2875,-1795
132,-16517,3079,-1210
133,-17615,2795,-805
134,-17957,3214,444
135,-18563,3490,1299
136,-18181,4129,1892
137,-15937,3944,1437
138,-14041,3492,414
139,-12395,1647,-681
140,-11835,469,-1709
141,-12319,-973,-2915
142,-13323,-1452,-2580
143,-15191,-2103,-2225
144,-15883,-2503,-1162
145,-16507,-2129,-35
146,-15817,-1070,903
147,-14963,228,1580
148,-13091,1357,1647
149,-11095,1800,1830
150,-10381,1464,1227
151,-10361,890,653
152,-11101,133,485
153,-11991,125,-204
154,-13049,-222,-176
155,-14481,-618,-521
156,-15227,-1274,-413
157,-15145,-1852,-376
158,-13719,-2754,-672
159,-13019,-3296,-1112
160,-12423,-2702,-1457
161,-11827,-2089,-875
162,-11615,-1073,-79
163,-11161,765,-612
164,-11601,3143,-962
165,-11703,4620,-887
166,-12569,4408,-729
167,-12323,2657,-980
168,-10923,275,-612
169,-8421,-1373,-685
170,-5529,-1957,-671
171,-3431,-1204,-186
172,-2043,-180,589
173,-1665,1024,1287
174,-1075,1077,1747
175,-751,1147,1574
176,417,1116,1666
177,1457,698,1171
178,2455,249,1202
179,3729,-822,724
180,5027,-1641,778
181,6287,-2779,567
182,7449,-2210,0
183,8329,-1723,-81
184,8975,-182,-456
185,9375,777,-647
186,10431,1762,-1181
187,10935,2035,-1068
188,11855,462,-952
189,11409,-2427,-147
190,11607,-4678,-47
191,11627,-6544,-114
192,11579,-7153,-562
193,12263,-7259,-869
194,12981,-6376,-1346
195,13649,-4949,-1083
196,14581,-1957,-1956
197,15581,1274,-1948
198,16299,4048,-1748
199,16259,5124,-1577
200,16159,5656,-1244
201,15885,4795,-1226
202,15849,3989,-1352
