Index,Gx,Gy,Gz
0,-31,-284,-27
1,-87,-629,-75
2,-149,-443,-121
3,-159,-459,-518
4,-61,-74,-972
5,407,1016,-615
6,177,2147,-957
7,453,2677,-976
8,627,3087,-942
9,1237,3970,-837
10,1229,4602,-680
11,1229,6422,-511
12,1311,7680,-117
13,1233,9205,-110
14,1541,11504,-832
15,1791,13891,-663
16,1955,15433,-500
17,2265,16398,-415
18,1629,16173,250
19,1657,16028,704
20,1237,15599,1284
21,577,15147,1205
22,523,15062,1449
23,31,14368,668
24,-281,15048,563
25,-803,15197,919
26,-615,16118,524
27,-633,17188,831
28,-457,16486,1066
29,111,15516,1436
30,111,15155,1239
31,489,14662,1400
32,-21,15841,1465
33,-35,16734,1584
34,-51,16623,1616
35,635,15641,1163
36,1583,14111,1141
37,2637,12164,595
38,2973,10625,858
39,2969,9924,454
40,2371,8926,53
41,1361,6635,256
42,541,5722,40
43,-181,5523,125
44,-769,4947,2
45,-1181,3927,-102
46,-1337,2759,-476
47,-1437,1319,-545
48,-951,-1010,-783
49,-947,-2948,-1163
50,-767,-5018,-1283
51,-659,-7676,-1416
52,-623,-9615,-1627
53,-509,-12389,-1865
54,367,-14662,-2078
55,385,-16913,-2279
56,509,-19451,-2442
57,1849,-20954,-2193
58,1821,-22075,-1211
59,1309,-22315,-550
60,769,-21698,3
61,-255,-20965,906
62,-1069,-20044,1338
63,-1945,-19129,824
64,-1833,-18611,1
65,-1587,-20032,-418
66,-1219,-21292,-544
67,-1875,-22017,-749
68,-1433,-21286,-225
69,-739,-19756,-165
70,-501,-18154,-509
71,-515,-16806,-555
72,-723,-16556,-1564
73,-1141,-16270,-1793
74,-1595,-18574,-2052
75,-1283,-20962,-1945
76,-1189,-22828,-945
77,-1531,-23349,-479
78,-187,-22842,-2
79,755,-21568,276
80,949,-19086,181
81,359,-16846,37
82,-561,-16648,-348
83,-969,-16966,-765
84,-1497,-15961,-1127
85,-997,-13226,-581
86,-351,-11787,-403
87,953,-11652,-290
88,1833,-12626,370
89,1535,-14104,48
90,1305,-15240,-345
91,301,-16011,-201
92,-311,-15423,-213
93,-311,-13612,-137
94,-499,-11664,30
95,71,-9736,144
96,831,-8201,187
97,1359,-7789,221
98,1559,-7222,463
99,1807,-6153,129
100,2137,-4992,-442
101,2319,-3433,-190
102,2453,-1470,-429
103,1821,-639,-348
104,1221,617,-346
105,591,1816,-348
106,413,3336,-504
107,197,5068,-441
108,-399,7211,-409
109,-581,8733,-497
110,-467,9098,-931
111,-203,8388,-1241
112,-501,7664,-1207
113,-639,8399,-1083
114,-933,9381,-692
115,-635,11467,-803
116,-931,13611,-133
117,-845,16568,261
118,-989,18598,424
119,-1099,20081,-16
120,-1259,21191,-241
121,-1305,21671,-1041
122,-985,22170,-1467
123,-249,22658,-1483
124,61,22644,-1960
125,697,22327,-2084
126,1379,22744,-2881
127,1281,22525,-2795
128,1391,22349,-3188
129,1381,22771,-2742
130,1241,22496,-2724
131,417,21983,-2324
132,-161,21435,-2415
133,-593,20672,-2448
134,-1191,20697,-2814
135,-815,20946,-2626
136,-501,20810,-2315
137,-227,20245,-1613
138,-327,19085,-1274
139,-925,17443,-648
140,-1067,16118,-131
141,-1555,14619,-15
142,-1491,13393,505
143,-1117,11755,217
144,-697,10970,471
145,-927,10296,495
146,-1221,9513,414
147,-1507,8978,266
148,-1407,8412,-293
149,-1231,7375,-132
150,-785,7282,-17
151,-811,6871,70
152,-581,6938,98
153,-701,7091,453
154,-1373,6907,21
155,-2049,5511,338
156,-2409,4982,423
157,-2655,4241,456
158,-2943,3381,106
159,-2479,3150,330
160,-2613,3571,-516
161,-2161,5209,-470
162,-1793,5903,-875
163,-1569,5356,-549
164,-1871,4814,-462
165,-2563,4405,437
166,-2179,2721,217
167,-1197,-638,905
168,-283,-2762,869
169,-17,-3473,460
170,633,-4142,351
171,853,-5416,-539
172,707,-7929,-1192
173,1373,-10368,-1679
174,1577,-12876,-1823
175,1721,-15461,-1942
176,1569,-16810,-1469
177,1451,-18954,-431
178,711,-20683,351
179,443,-21722,591
180,551,-22562,1029
181,389,-21939,1281
182,-435,-21221,886
183,-589,-20224,774
184,-1551,-19195,-378
185,-1409,-18993,-858
186,-275,-18656,-1223
187,345,-19495,-1504
188,1121,-18810,-1411
189,1663,-18106,-1068
190,2353,-15970,-837
191,2039,-14441,-855
192,2159,-14178,-650
193,1541,-15293,-963
194,967,-17933,-1204
195,561,-20568,-1507
196,67,-24206,-1732
197,-453,-25457,-2477
198,-425,-24951,-2834
199,183,-22024,-2054
200,683,-17126,-940
201,1327,-14265,124
202,1663,-14420,494
203,1809,-16058,123
