Index,Gx,Gy,Gz
0,255,137,143
1,195,249,121
2,263,262,-175
3,51,371,-185
4,-79,-71,-164
5,-341,-445,120
6,-287,-233,190
7,57,-229,268
8,173,-190,568
9,557,-102,584
10,375,-284,562
11,589,296,531
12,469,298,549
13,159,12,287
14,137,-69,564
15,165,-136,342
16,157,-436,414
17,193,-394,458
18,515,298,177
19,631,194,644
20,257,1063,328
21,563,2841,130
22,301,5669,-265
23,367,8837,-874
24,695,11363,-1431
25,1217,12397,-1887
26,1679,12435,-1766
27,2463,12760,-1246
28,2485,12980,-945
29,1699,13525,-483
30,1489,14607,-452
31,1085,16578,-1165
32,467,19138,-1038
33,-91,22341,-1578
34,-187,24079,-1495
35,343,23749,-1282
36,1277,22442,-400
37,1793,20544,288
38,1917,19760,1111
39,1781,18202,1354
40,1295,16777,1385
41,1599,14010,1398
42,1175,11348,1566
43,1161,9428,1228
44,621,9056,1589
45,-383,8491,879
46,-1277,7429,730
47,-1451,6735,877
48,-1799,5097,832
49,-1055,3302,1049
50,-893,1946,986
51,-975,870,298
52,-1661,-69,558
53,-1371,-1178,51
54,-1073,-3135,92
55,-457,-4592,-23
56,-441,-5695,-719
57,-123,-7542,-763
58,287,-8884,-977
59,391,-11167,-1300
60,1125,-13190,-992
61,777,-14524,-1155
62,425,-16005,-772
63,-219,-16857,-639
64,-271,-17599,-818
65,305,-17880,-443
66,833,-18274,-90
67,1333,-18134,-48
68,1289,-18395,-138
69,1465,-18320,-110
70,215,-18199,285
71,-637,-18617,896
72,-1137,-19179,1066
73,-1621,-19809,786
74,-1443,-19796,1014
75,-1435,-19315,904
76,-1145,-18799,1352
77,-313,-18103,1415
78,1155,-18105,1182
79,2319,-17165,1102
80,3355,-15101,656
81,4037,-12808,626
82,2743,-11595,671
83,1757,-11244,949
84,391,-11449,708
85,1,-11777,791
86,-101,-13011,754
87,91,-14301,1205
88,531,-15147,1381
89,1197,-15386,1470
90,2169,-15366,1588
91,2425,-15304,886
92,2335,-14327,1161
93,2601,-14020,670
94,1891,-13280,282
95,1259,-11789,378
96,1175,-11657,727
97,1287,-12647,1487
98,2099,-14206,2494
99,2197,-15240,2844
100,2271,-15689,3144
101,3041,-15162,2825
102,2967,-13923,3003
103,3159,-12416,2435
104,2269,-10685,2235
105,2027,-8839,2475
106,1721,-8754,2308
107,1621,-9155,2690
108,1351,-8901,2444
109,1593,-8405,2267
110,1437,-7997,2121
111,877,-6591,1375
112,869,-4230,697
113,635,-2231,299
114,163,-1353,-60
115,37,9,-656
116,-687,975,-1246
117,-573,1926,-1224
118,-1369,3541,-749
119,-1221,4870,-634
120,-899,6986,-780
121,-1189,8772,-879
122,-1439,10987,-1684
123,-1599,14916,-1941
124,-2157,18819,-2740
125,-2151,22475,-3269
126,-1953,25007,-3674
127,-1427,26762,-4085
128,-1501,27497,-4579
129,-1691,26817,-5052
130,-1365,26846,-5182
131,-1169,27246,-5665
132,-1247,26719,-5856
133,-1197,26947,-5839
134,-963,26223,-5814
135,-1203,25757,-5916
136,-907,25311,-6191
137,-769,24434,-6814
138,-385,23584,-6558
139,-777,24021,-6905
140,-297,23206,-6158
141,-17,22059,-5338
142,-189,20343,-4400
143,-103,18963,-3876
144,-447,19865,-2735
145,-987,20279,-1472
146,-1501,20506,-470
147,-2909,21261,140
148,-3345,21328,862
149,-3533,20281,1393
150,-2945,17054,1590
151,-2065,14160,1488
152,-1235,11599,678
153,229,10078,37
154,987,8303,-560
155,1383,7566,-956
156,1671,7189,-1190
157,2143,7954,-711
158,2123,7592,103
159,1491,6331,929
160,665,4574,822
161,-83,1784,905
162,-1183,-1128,688
163,-1657,-3358,507
164,-1651,-5244,-58
165,-1553,-6862,-830
166,-1205,-7976,-1140
167,-377,-7415,-971
168,613,-6206,-1163
169,1023,-5866,-715
170,677,-6967,-696
171,1037,-8355,-34
172,1145,-11213,260
173,1253,-14106,893
174,1447,-17468,1380
175,1537,-20184,1875
176,1275,-21899,1867
177,1697,-21916,1715
178,1541,-21479,1610
179,905,-20277,1592
180,939,-18528,1680
181,171,-17570,2096
182,33,-17422,2140
183,-383,-18203,2220
184,-351,-18952,2974
185,-113,-20253,3108
186,537,-21264,2458
187,721,-21808,2564
188,705,-21227,2041
189,891,-21080,1608
190,701,-20886,838
191,925,-20774,908
192,821,-20202,1103
193,827,-19993,1052
194,1643,-19036,614
195,2033,-17714,295
196,2275,-16878,154
197,2707,-15958,-562
198,3147,-15410,-814
199,2743,-14814,-546
200,2589,-13638,-519
201,1983,-13711,-122
202,2159,-12990,409
