Index,Gx,Gy,Gz
0,-89,-62,-106
1,-43,-40,-549
2,-89,706,-226
3,-347,728,-178
4,-231,294,-423
5,-117,-3,-208
6,29,-261,-525
7,515,-320,-525
8,813,-502,-273
9,605,-147,-409
10,1153,-20,222
11,1195,35,268
12,2055,196,234
13,2185,-360,-384
14,2901,-1032,-371
15,3237,-1340,-739
16,3947,-1705,-1166
17,4979,-2486,-1337
18,5307,-2125,-1059
19,6569,-1929,-396
20,7399,-1595,280
21,8617,-713,748
22,9633,-206,990
23,9843,-200,1156
24,9831,-807,1369
25,10241,-1391,822
26,10405,-1826,14
27,10579,-2247,-542
28,11165,-2232,-554
29,11519,-2592,-898
30,12673,-2946,-683
31,13161,-2063,-278
32,13773,-942,179
33,13747,510,712
34,13187,661,435
35,12427,903,771
36,12233,516,-64
37,11679,-548,-101
38,10809,-1369,-125
39,10877,-1128,-270
40,11093,-1006,-869
41,11123,46,-723
42,10521,1179,-935
43,9841,2285,-261
44,9191,3332,-206
45,7499,4012,-38
46,4891,3586,301
47,2137,2662,333
48,-733,1452,-450
49,-3145,-404,-896
50,-5211,-1711,-781
51,-7221,-2578,-968
52,-8949,-3204,-1354
53,-9593,-3413,-1352
54,-9081,-1938,-937
55,-9023,1303,-1020
56,-9107,3842,-986
57,-9981,4910,-804
58,-10975,4376,-1815
59,-12633,2981,-2303
60,-13709,1030,-2372
61,-14727,-454,-2136
62,-15543,-731,-1369
63,-16169,114,-552
64,-16839,1379,135
65,-16405,2828,680
66,-16489,3201,39
67,-16209,3610,-76
68,-16231,3273,-768
69,-15653,2214,-1746
70,-15785,1639,-3586
71,-15797,874,-4079
72,-16625,-347,-3992
73,-16855,-1595,-3511
74,-17061,-1955,-1825
75,-16483,-1862,-298
76,-16179,-2163,756
77,-14961,-2167,1758
78,-14277,-2555,1577
79,-13651,-2453,1051
80,-13005,-2604,5
81,-13443,-2247,-588
82,-13337,-2446,-1241
83,-13409,-1467,-1578
84,-13065,-1556,-1143
85,-12359,-1434,-1000
86,-12105,-1265,66
87,-9895,-1638,1166
88,-8763,-1271,1328
89,-8841,410,888
90,-11197,2345,411
91,-13003,3395,280
92,-14411,2576,130
93,-14963,623,-147
94,-13517,-1030,-947
95,-11403,-1460,-681
96,-9143,-814,-167
97,-6673,-279,502
98,-4651,-480,981
99,-4513,83,569
100,-4701,1297,448
101,-5693,1602,748
102,-7469,1897,544
103,-7631,1292,290
104,-7033,374,-293
105,-5319,-68,-335
106,-3887,775,178
107,-1977,1430,239
108,-1183,2009,485
109,-1123,2307,480
110,-1083,1254,192
111,-1005,62,-94
112,-525,-559,-456
113,1037,-1536,-183
114,2535,-2188,-133
115,3739,-3056,214
116,5503,-3366,262
117,7077,-3398,336
118,8081,-2617,418
119,8467,-817,21
120,8969,878,365
121,8829,2411,-294
122,9131,2723,-910
123,9231,2029,-999
124,9699,1315,-1408
125,10695,-205,-1648
126,11871,-1959,-2241
127,13363,-2540,-2484
128,14231,-3306,-1729
129,13559,-3675,-799
130,13261,-3599,-721
131,12873,-2303,-704
132,13647,-1205,-1418
133,14439,-150,-1953
134,15049,1382,-1769
135,15861,2164,-1737
136,15545,2442,-1611
137,15027,1615,-743
138,15359,1068,-536
139,14835,341,-325
140,14385,-166,-980
141,14267,-1364,-856
142,13769,-1841,-806
143,13749,-1916,-267
144,12763,-99,229
145,11453,1243,833
146,10423,1123,417
147,9835,418,34
148,9391,-1428,-492
149,9387,-2520,-352
150,9815,-3106,-387
151,10019,-2243,-193
152,10607,-1469,-317
153,11089,-94,275
154,10369,929,13
155,10185,1342,265
156,9197,1216,220
157,8045,-145,-899
158,7483,-1127,-1210
159,6853,-2575,-1403
160,7191,-2852,-1355
161,7083,-3127,-1153
162,7253,-2131,-756
163,7921,-1769,-907
164,9187,-1170,-896
165,9317,-1601,-961
166,9775,-1427,-729
167,10339,-314,-804
168,10739,414,-227
169,10457,1012,-211
170,10315,1534,-36
171,9859,1221,13
172,9775,606,67
173,9461,502,414
174,8877,9,108
175,9043,238,340
176,7927,717,254
177,7279,506,-285
178,6633,938,-180
179,5563,626,-470
180,3913,643,-510
181,2327,715,-293
182,1429,1321,-396
183,-237,1696,-302
184,-2117,1965,-136
185,-4601,1414,-67
186,-7635,525,-546
187,-8841,-137,-338
188,-9521,-770,-242
189,-9691,-659,-692
190,-9605,-48,-1490
191,-9523,1308,-1602
192,-10023,2299,-1493
193,-10359,3612,-1704
194,-11905,3758,-1784
195,-14257,2147,-1692
196,-15451,-111,-1190
197,-16339,-2485,-1209
198,-15467,-2454,-714
199,-14691,-772,-976
200,-13439,978,-207
201,-13203,3362,-203
202,-13441,4967,-752
