Index,Gx,Gy,Gz
0,221,88,-141
1,-33,90,-121
2,-43,96,140
3,-45,90,-107
4,229,-168,133
5,-41,-178,115
6,-33,92,-133
7,209,-168,131
8,219,-170,-139
9,-319,85,-121
10,213,86,-131
11,-49,84,-119
12,-315,85,119
13,-41,-176,-129
14,-39,82,127
15,-309,-181,127
16,-37,94,122
17,-311,-173,137
18,-309,73,123
19,-59,55,-127
20,-49,-180,125
21,207,84,-129
22,-47,80,127
23,-315,-171,-125
24,-45,88,131
25,207,82,-135
26,-59,81,117
27,-69,81,137
28,211,84,-125
29,211,364,134
30,215,-166,-109
31,221,-176,-125
32,-51,-182,-123
33,-321,-175,-129
34,-45,-192,-141
35,-29,-184,-149
36,-47,72,-131
37,-53,89,131
38,223,360,144
39,-39,-182,-115
40,-57,-177,-99
41,-49,68,-121
42,213,78,113
43,219,80,115
44,-57,85,121
45,-41,-166,133
46,-311,85,131
47,-319,-173,139
48,-53,-173,-109
49,231,84,-139
50,213,350,-122
51,-53,107,138
52,-35,86,-125
53,-59,99,132
54,-309,-163,-123
55,-41,350,138
56,-47,74,117
57,-51,-180,-125
58,-311,-171,131
59,-41,-168,129
60,-39,82,131
61,205,96,110
62,-45,-174,109
63,-41,-180,129
64,-315,85,131
65,207,78,129
66,-49,74,-113
67,213,82,-113
68,223,-178,125
69,-35,-176,-129
70,205,-166,119
71,-51,-166,-113
72,223,-170,-117
73,-43,-174,-147
74,-45,76,119
75,217,100,-122
76,211,350,-130
77,-49,90,-117
78,-55,85,-117
79,217,80,125
80,-23,-176,151
81,207,82,-129
82,-321,-175,-113
83,-49,-188,-133
84,-61,-181,-147
85,205,78,-149
86,205,92,131
87,-55,-175,-109
88,207,76,-119
89,211,-184,115
90,215,-174,131
91,-43,-172,-117
92,205,86,-113
93,-33,74,-117
94,207,76,123
95,-41,76,-141
96,223,72,-143
97,-33,84,131
98,205,92,123
99,213,350,98
100,209,96,144
101,-321,87,-125
102,-49,-180,-119
103,-49,70,-131
104,-47,-178,131
105,-57,-169,133
106,-309,73,-107
107,-45,-178,-129
108,-63,85,123
109,211,-176,117
110,219,-182,135
111,209,-170,-105
112,-35,82,117
113,-61,-165,121
114,-61,-175,-133
115,209,-176,141
116,-27,350,-130
117,209,102,138
118,-45,96,146
119,-33,84,125
120,211,82,99
121,-47,74,131
122,223,74,-115
123,-43,-172,131
124,-315,-189,-111
125,-313,79,115
126,-317,-181,137
127,-319,-169,-123
128,-311,83,-131
129,215,78,139
130,223,-178,-143
131,209,-164,117
132,-51,-166,129
133,-45,-170,-119
134,205,102,-134
135,-49,-178,-135
136,223,-174,141
137,237,-168,-109
138,215,88,-113
139,-51,100,-114
140,207,90,-125
141,-47,-174,115
142,223,76,97
143,215,354,-156
144,225,76,-133
145,-57,77,-143
146,-47,-166,-133
147,211,88,-117
148,-45,-166,137
149,-313,89,125
150,-311,-167,-135
151,-43,86,147
152,207,-176,129
153,223,82,-145
154,215,-172,-125
155,-315,71,121
156,-53,-175,125
157,-37,-172,-127
158,-37,88,147
159,-55,87,417
160,211,354,-108
161,211,360,136
162,-45,-164,-125
163,-53,99,136
164,-45,86,-133
165,209,92,113
166,235,92,123
167,225,-164,123
168,223,-170,-123
169,225,84,-121
170,-45,-180,-107
171,223,-176,-113
172,209,-172,149
173,-49,-174,-115
174,-49,68,-133
175,209,78,115
176,-317,89,-115
177,-313,-169,-103
178,207,90,121
179,-311,91,-129
180,-53,73,113
181,-39,-182,123
182,-41,78,-129
183,221,98,126
184,-39,78,131
185,-33,-176,133
186,-39,88,115
187,-37,-166,-147
188,-49,86,97
189,207,-168,115
190,-51,80,-127
191,-39,92,131
192,-37,90,-125
193,-35,80,139
194,-315,73,-121
195,-73,-181,-131
196,-313,-173,-131
197,-57,79,-143
198,-37,-164,-153
199,209,100,-130
200,221,354,126
201,209,-164,111
202,-311,-179,137
