Index,Gx,Gy,Gz
0,-2284,136,2
1,-2848,214,-201
2,-3280,-657,-668
3,-3886,-805,-546
4,-4244,-412,-818
5,-4804,-256,-646
6,-4688,477,-107
7,-5156,-61,-51
8,-6028,-340,121
9,-5600,-915,74
10,-5734,-1066,65
11,-5668,-1216,-112
12,-5656,-483,-229
13,-6544,-585,-73
14,-7528,-456,346
15,-8042,-754,424
16,-8098,-789,623
17,-8278,-1314,492
18,-8298,-1054,-65
19,-8302,-1404,575
20,-8420,-2263,310
21,-8900,-2274,865
22,-9050,-2736,1034
23,-8790,-2856,1156
24,-8626,-2653,892
25,-8286,-1861,1094
26,-9106,-1740,928
27,-9956,-1624,1468
28,-10674,-1683,1381
29,-10936,-2075,1675
30,-10538,-2642,2099
31,-9520,-2736,1872
32,-8768,-1858,2149
33,-9054,-1886,1952
34,-8916,-1889,1534
35,-9004,-1620,737
36,-8394,-1069,231
37,-8004,-471,79
38,-7720,-467,-101
39,-8554,-1132,19
40,-8710,-1716,-194
41,-8866,-1695,-124
42,-9036,-1627,-339
43,-8590,-1442,-473
44,-7578,-1776,-842
45,-6586,-1164,-1320
46,-5792,-441,-966
47,-5432,-385,-989
48,-4548,-835,-835
49,-4022,-1669,-506
50,-2696,-1537,-444
51,-1762,-1753,-508
52,-842,-1342,-37
53,674,-2143,-188
54,1896,-2178,-68
55,3136,-1756,44
56,4600,-615,29
57,5622,319,141
58,5912,1050,-288
59,6404,1662,-745
60,6960,1245,-787
61,7028,1012,-845
62,7196,647,-1255
63,7168,345,-1189
64,7090,238,-856
65,7362,1037,-1055
66,7686,946,-1018
67,7980,2193,-939
68,8738,3251,-821
69,9322,4107,-642
70,9992,5104,-413
71,10528,4798,-264
72,10424,4056,-599
73,10268,2157,-384
74,9592,448,-1029
75,9572,-596,-945
76,10080,-851,-869
77,10618,-895,-879
78,10868,-701,-627
79,10864,148,-805
80,11370,499,-705
81,11406,202,-908
82,11574,-300,-1208
83,12068,-853,-1821
84,12832,-2299,-2084
85,12956,-2684,-2412
86,13400,-1804,-2213
87,13886,-335,-1217
88,13194,22,-154
89,12366,-716,-81
90,12094,-1883,-385
91,11500,-3170,-325
92,11410,-3250,-481
93,11702,-2644,-280
94,11464,-1060,529
95,11426,-1214,612
96,11370,-1466,-78
97,11588,-2125,-517
98,11916,-1947,-785
99,12740,-2034,-1220
100,13136,-1868,-1016
101,12568,-1759,-1246
102,11830,-1703,-1186
103,11258,-1882,-1028
104,11704,-2240,-1621
105,12054,-2353,-1346
106,12002,-2133,-1815
107,11540,-1509,-1402
108,10746,-402,-1597
109,9522,-64,-1651
110,8434,-110,-1572
111,7536,686,-1471
112,6590,777,-1724
113,4976,1274,-1826
114,3430,1268,-1428
115,1672,1563,-1191
116,-310,1638,-871
117,-1076,1799,-414
118,-2042,2757,-220
119,-3988,2309,442
120,-6378,1713,465
121,-8654,-193,-141
122,-10976,-1343,-339
123,-12420,-2194,-630
124,-13250,-1264,-673
125,-13880,-100,-611
126,-15120,1066,149
127,-16086,1266,630
128,-16034,2180,1494
129,-15366,2794,2201
130,-14294,3525,2442
131,-14128,4852,2749
132,-14122,5472,2705
133,-14784,4705,2190
134,-17432,1969,1402
135,-21394,-1126,1340
136,-23872,-3026,1436
137,-24088,-3552,1604
138,-22132,-2399,2098
139,-19502,-402,2198
140,-17116,1219,2311
141,-16206,839,2732
142,-16500,1042,2538
143,-16512,1281,1629
144,-17172,1172,1486
145,-16878,539,1437
146,-17774,-686,1477
147,-17786,-988,2077
148,-16850,-1363,1922
149,-16558,-1608,2091
150,-15984,-2149,2157
151,-15994,-2648,1770
152,-15498,-2279,1447
153,-16108,-1810,1153
154,-16450,-548,533
155,-17322,660,275
156,-17174,1176,608
157,-15696,955,1426
158,-12972,888,2465
159,-11340,780,3584
160,-10840,1362,2914
161,-9942,2352,2151
162,-9088,3137,399
163,-9406,3237,-594
164,-10030,3261,-546
165,-9770,2381,-556
166,-9176,1896,-629
167,-7752,1653,213
168,-6956,1173,607
169,-5422,651,750
170,-4376,1684,1141
171,-3138,3082,941
172,-3410,4278,633
173,-3634,3580,-56
174,-4184,1898,-34
175,-4458,986,-596
176,-3510,-22,-508
177,-1766,-1032,-964
178,582,-2250,-864
179,2398,-2540,-1008
180,4050,-3191,-1458
181,5036,-3120,-1493
182,6204,-3204,-2084
183,7504,-2669,-2314
184,7388,-1468,-2420
185,7262,-665,-2665
186,6490,-446,-3139
187,5670,-1480,-3174
188,4858,-2720,-2905
189,4732,-3898,-3041
190,5434,-5088,-2973
191,7202,-5279,-3067
192,8680,-3464,-2778
193,10360,-1112,-1548
194,12266,822,-1065
195,13178,1595,-1108
196,12542,1855,-1074
197,11744,1962,-1138
198,11028,1766,-1255
199,11700,948,-1052
200,12840,980,-993
201,14248,1111,-580
202,14412,1444,209
