Index,Gx,Gy,Gz
0,99,750,-117
1,195,1081,-132
2,263,1157,-112
3,313,1427,-286
4,81,1429,332
5,77,1279,385
6,345,1139,391
7,305,1827,320
8,-15,2091,-134
9,237,3023,-198
10,361,3705,-769
11,787,4670,-654
12,885,5348,-908
13,875,5514,-841
14,793,6344,-611
15,733,8000,-779
16,741,9066,-1278
17,869,9374,-1232
18,749,9769,-1665
19,905,10965,-1656
20,991,11626,-2421
21,1031,12612,-2389
22,1367,13242,-2493
23,935,13581,-2582
24,1013,12315,-2013
25,1267,11793,-1980
26,985,12264,-1904
27,627,13592,-1849
28,131,15113,-2086
29,-3,15949,-2188
30,107,17132,-2160
31,289,17247,-1680
32,921,16222,-1504
33,1239,14630,-954
34,1295,12892,-260
35,969,11726,-482
36,759,11313,-152
37,439,12054,-181
38,333,12454,-253
39,223,11858,-315
40,185,10968,-497
41,-557,9611,-38
42,-285,6994,479
43,-673,4651,113
44,-805,3985,140
45,-879,3354,28
46,-753,2553,94
47,-455,1720,-377
48,-425,1313,-291
49,1,346,-131
50,311,-866,-78
51,13,-2324,-467
52,195,-4124,-10
53,-117,-6697,437
54,187,-9698,63
55,159,-12627,420
56,433,-15690,806
57,501,-18238,526
58,91,-19980,1092
59,-635,-21113,1385
60,-1209,-21487,1468
61,-1487,-20998,1518
62,-1549,-19670,1996
63,-1537,-19402,2305
64,-1261,-19453,2359
65,-777,-19887,2636
66,-499,-20909,2568
67,109,-21868,2749
68,-17,-22272,3449
69,-717,-23157,3241
70,-1243,-23284,3512
71,-1867,-23595,3247
72,-2061,-22473,3350
73,-1517,-21062,2807
74,-1397,-20385,2272
75,-619,-20875,2127
76,-153,-20881,1932
77,133,-20834,1127
78,685,-19426,951
79,653,-17178,796
80,541,-16279,840
81,813,-16265,704
82,477,-17059,426
83,641,-18102,463
84,723,-18796,220
85,269,-19529,-22
86,181,-20403,382
87,37,-19717,418
88,565,-18206,416
89,1045,-15882,1092
90,1509,-13412,1954
91,1901,-12933,2210
92,2273,-13283,2607
93,2457,-12263,2878
94,2165,-11369,2657
95,2083,-10751,2625
96,1999,-8819,2460
97,2031,-7274,2435
98,1841,-5658,1544
99,1299,-4404,1456
100,687,-4536,1369
101,-359,-3801,813
102,-219,-2712,493
103,-909,-1419,718
104,-735,-621,827
105,-699,231,100
106,-1039,1133,80
107,-969,2744,-244
108,-1127,4105,-934
109,-1479,5151,-1418
110,-1277,6185,-1245
111,-1563,7873,-1897
112,-1389,9948,-1981
113,-1581,11924,-1994
114,-1955,14147,-1877
115,-1675,15993,-1527
116,-1603,17494,-1251
117,-1593,18684,-1945
118,-1685,19797,-2206
119,-1737,20505,-3082
120,-1519,21338,-3395
121,-1105,22082,-4064
122,-869,22425,-3815
123,-365,22285,-4183
124,135,21587,-4219
125,785,21077,-3754
126,825,19619,-3765
127,47,19139,-4096
128,-145,19090,-3996
129,-687,19341,-3824
130,-685,18387,-4525
131,-349,18762,-4326
132,-123,18714,-5025
133,285,18246,-4833
134,683,17226,-4685
135,721,16221,-4201
136,817,15373,-3484
137,915,14310,-2972
138,369,13140,-1775
139,-583,12004,-1427
140,-1155,10911,-1353
141,-1447,11660,-1454
142,-1549,12253,-1581
143,-821,13615,-2039
144,-457,14329,-2578
145,223,14231,-2525
146,15,13313,-2375
147,119,13314,-1896
148,-47,13376,-1947
149,-441,14243,-1857
150,-215,14627,-1481
151,-307,14985,-1478
152,-321,14632,-897
153,-1221,12815,-805
154,-1651,12044,-284
155,-2535,11541,-416
156,-2615,10515,-161
157,-1791,9486,-223
158,-1501,8288,-223
159,-1087,7686,-128
160,-697,7268,156
161,-1265,7077,503
162,-2005,6513,970
163,-1699,4962,881
164,-1995,4027,958
165,-1161,2176,811
166,-1413,657,816
167,-665,-968,77
168,-653,-1123,405
169,-135,-980,279
170,-245,-291,-48
171,-233,-851,-64
172,-505,-1975,-337
173,-545,-3245,-301
174,-515,-5558,248
175,-979,-8745,313
176,-1007,-11791,368
177,-895,-15047,172
178,-227,-18842,187
179,-151,-21111,394
180,415,-23120,393
181,989,-23804,393
182,949,-23307,256
183,1003,-22470,617
184,-31,-20951,1003
185,-725,-20151,1661
186,-1365,-19967,2070
187,-1723,-19999,2838
188,-1809,-20357,2882
189,-1561,-20220,2116
190,-757,-20730,2015
191,-419,-21896,1859
192,29,-21756,1390
193,143,-21284,589
194,-47,-20486,826
195,-271,-20147,229
196,-447,-20073,62
197,-93,-21501,117
198,835,-22595,789
199,1637,-23768,1463
200,2203,-25230,1723
201,2351,-26285,1890
202,2243,-27646,1798
