Index,Gx,Gy,Gz
0,-74,79,-149
1,-66,-176,-131
2,-56,78,-153
3,-50,344,116
4,216,346,-126
5,202,-184,109
6,-60,72,87
7,196,90,96
8,-70,-173,105
9,192,-174,-159
10,-324,-179,113
11,202,92,92
12,190,-190,-159
13,190,68,-143
14,-60,78,-157
15,212,350,124
16,-60,-172,105
17,-62,344,94
18,190,82,-153
19,194,82,-161
20,190,-172,99
21,-326,75,-143
22,-50,88,96
23,-330,-181,105
24,202,88,104
25,-62,-176,103
26,-44,84,-155
27,202,78,121
28,190,-184,123
29,-60,74,101
30,-66,-176,93
31,190,82,-151
32,-342,-187,-147
33,-340,63,-137
34,200,76,115
35,-328,-181,93
36,-66,-186,99
37,-56,86,-149
38,192,-184,-163
39,-58,88,94
40,-48,-176,-159
41,204,88,82
42,198,-178,-167
43,-62,-186,-141
44,-58,-170,-153
45,204,76,-159
46,-62,-182,-147
47,-64,-174,99
48,-56,90,98
49,-64,68,93
50,206,68,-163
51,204,76,117
52,-46,70,111
53,-44,84,113
54,-56,344,118
55,190,-178,-151
56,196,86,-139
57,-64,-174,-171
58,-66,-182,91
59,-60,74,-149
60,192,70,-157
61,-324,-195,105
62,-46,100,104
63,-38,344,112
64,204,78,119
65,212,80,-135
66,194,78,117
67,194,70,-149
68,-56,-184,-151
69,210,58,95
70,202,-176,99
71,-66,-184,101
72,-72,81,123
73,204,86,-143
74,196,96,-128
75,-70,77,99
76,192,72,123
77,-62,-174,-155
78,210,346,96
79,-328,-175,-139
80,-70,79,-147
81,-50,78,95
82,-82,-177,91
83,-66,82,-155
84,-66,80,-137
85,194,80,-147
86,194,-186,-149
87,-70,65,91
88,200,74,-161
89,-64,78,-167
90,-42,-184,-165
91,210,78,-137
92,-46,80,-137
93,206,82,-147
94,212,86,-157
95,218,84,101
96,200,74,103
97,198,80,111
98,-66,-182,-139
99,-62,82,117
100,-68,-181,101
101,-328,-183,127
102,-324,-175,-147
103,-68,-179,-161
104,-68,-177,113
105,192,344,104
106,-66,98,-166
107,-80,-181,-153
108,-78,75,-171
109,204,76,-157
110,-60,-182,-173
111,-68,81,97
112,-326,81,-139
113,-326,345,114
114,-48,348,100
115,-54,84,107
116,210,88,98
117,200,-172,-143
118,-330,91,-158
119,-76,-179,101
120,-76,91,108
121,192,78,-143
122,-56,66,111
123,-46,80,-153
124,202,72,103
125,202,-182,107
126,192,-192,-177
127,-324,73,87
128,-66,-172,-151
129,194,86,115
130,-332,69,-143
131,-56,80,-147
132,-60,68,85
133,218,348,-176
134,202,84,-165
135,202,70,95
136,192,-190,85
137,194,74,-157
138,196,-172,-143
139,-326,345,-146
140,190,-188,-135
141,-332,-193,-141
142,-62,-192,-151
143,-58,-186,117
144,202,70,111
145,-56,-188,-147
146,-54,60,-151
147,-54,78,99
148,-60,78,103
149,-68,75,113
150,-330,77,-147
151,-70,63,91
152,-62,-174,-147
153,-58,88,-160
154,-330,97,-148
155,-62,66,111
156,-70,73,-151
157,-62,-180,105
158,218,78,95
159,200,-174,-151
160,204,-182,-175
161,210,-178,73
162,212,90,100
163,-52,-184,103
164,-66,-176,117
165,-72,83,119
166,-60,68,117
167,210,80,107
168,-56,86,123
169,196,96,-148
170,192,356,116
171,-70,-173,111
172,-62,-172,-149
173,200,82,-191
174,194,74,-151
175,200,74,113
176,-58,-188,-123
177,-72,-177,103
178,-64,78,109
179,198,68,-145
180,-324,79,-141
181,-330,73,-145
182,-52,72,119
183,-60,74,111
184,212,356,-136
185,202,66,-155
186,-52,62,-171
187,206,74,97
188,190,90,-148
189,-52,-172,107
190,204,-178,103
191,198,82,113
192,-78,91,122
193,-50,92,-154
194,-70,357,-166
195,194,80,111
196,-64,98,102
197,-76,345,-156
198,202,88,102
199,-54,-184,-149
200,-58,96,-144
201,192,84,107
202,-68,91,-152
