Index,Gx,Gy,Gz
0,1180,-309,472
1,1214,-173,248
2,1188,547,287
3,1020,231,344
4,930,627,97
5,346,656,323
6,270,323,484
7,-56,497,62
8,-736,566,-436
9,-1436,1107,-141
10,-2330,1905,-795
11,-4290,2642,-674
12,-6274,3098,-625
13,-8114,1913,-1184
14,-9614,670,-1611
15,-10042,-344,-1902
16,-9736,-518,-1966
17,-9072,-412,-1749
18,-8438,16,-1848
19,-8460,539,-1535
20,-9566,103,-1774
21,-10892,638,-1867
22,-12792,944,-1732
23,-14014,706,-1823
24,-14846,519,-1135
25,-15242,22,-644
26,-14774,-458,-278
27,-13262,-1331,620
28,-12318,-1004,949
29,-11730,-1034,946
30,-11810,-962,930
31,-11832,-1315,317
32,-12858,-1740,-122
33,-13648,-1355,-48
34,-14504,-16,-329
35,-14992,653,-195
36,-15702,807,-314
37,-15774,666,-4
38,-14396,380,189
39,-12514,-89,583
40,-11502,286,958
41,-11008,2486,867
42,-11104,3617,843
43,-10940,3619,-25
44,-10816,2801,-507
45,-10536,2478,-1476
46,-9630,1706,-1022
47,-7770,1263,-1335
48,-6550,156,-549
49,-4016,-54,-442
50,-1286,838,11
51,78,1260,202
52,994,1444,594
53,1734,704,784
54,2660,1002,1081
55,3704,692,1036
56,5090,797,678
57,6954,713,848
58,8454,890,964
59,10048,888,511
60,11488,13,64
61,11948,-851,158
62,12530,-1219,-228
63,12318,-971,-255
64,11930,-1442,88
65,11798,-1510,122
66,12008,-1416,86
67,12338,-1391,-10
68,13012,-1520,-153
69,14364,-2824,-1384
70,15844,-3224,-1984
71,17292,-3624,-1984
72,17888,-3903,-1940
73,17548,-2648,-1547
74,17632,-1515,-1087
75,17136,-888,-838
76,17174,360,-549
77,17630,397,-558
78,17804,410,-552
79,18130,176,-1030
80,18860,823,-1275
81,18124,1595,-924
82,17324,2483,205
83,15354,2570,2133
84,14226,1523,2802
85,12694,-101,1895
86,11300,-2779,244
87,10682,-4106,-667
88,10670,-4672,-1109
89,11066,-3880,-1499
90,11564,-1610,-1347
91,11860,-222,-932
92,12564,1254,-165
93,12840,1895,330
94,12958,1695,736
95,13090,1217,907
96,12340,-290,395
97,12506,-1668,490
98,12610,-2280,145
99,13040,-1977,72
100,13104,-1003,276
101,12366,530,771
102,11928,1580,1025
103,11368,1558,822
104,10934,1251,815
105,10020,1006,1000
106,8678,762,1386
107,7738,811,1338
108,6380,1126,1099
109,4652,744,852
110,3136,954,267
111,2272,291,112
112,174,752,-26
113,-1924,2088,-457
114,-4012,2023,-109
115,-5884,329,-626
116,-7762,-612,-839
117,-8922,-1468,-863
118,-9784,-1072,-971
119,-10372,161,-439
120,-11620,2187,-443
121,-12606,3684,-257
122,-13062,4284,-422
123,-14112,5205,-965
124,-15636,4086,-1536
125,-16642,1663,-1903
126,-17818,-479,-587
127,-18222,-1543,940
128,-17572,-61,2199
129,-16886,2542,3637
130,-14940,5499,4533
131,-13972,7539,3733
132,-13956,7517,2626
133,-15222,6666,495
134,-15480,3379,-2134
135,-16100,143,-4139
136,-16698,-2861,-4571
137,-16520,-4389,-3311
138,-16110,-4319,-1057
139,-15766,-3286,130
140,-14518,-1776,594
141,-13796,-566,680
142,-12806,-307,840
143,-12426,235,-265
144,-13650,970,-977
145,-15188,1560,-1325
146,-16244,860,-1358
147,-15894,-107,-934
148,-16068,-1460,-1279
149,-15722,-2336,-1054
150,-14162,-1172,-1763
151,-12756,-1031,-2028
152,-12018,-883,-1715
153,-11922,-748,-1550
154,-11428,870,-1543
155,-11140,2511,-1809
156,-11040,3704,-1992
157,-10478,4919,-1516
158,-9868,4815,-1461
159,-9124,3429,-919
160,-7906,1360,-336
161,-6506,366,136
162,-4214,-677,958
163,-2800,-798,1374
164,-1538,-164,1243
165,-62,262,1461
166,738,130,1219
167,1140,-113,1135
168,1006,-730,1546
169,1484,-4,1183
170,2294,-189,1196
171,2768,521,1315
172,3806,89,1488
173,4130,-44,743
174,5214,-440,846
175,6682,12,55
176,8630,384,-356
177,10578,943,-256
178,11376,750,179
179,12398,-13,212
180,13216,-577,-179
181,13460,-1549,-558
182,14108,-2153,-915
183,14394,-3019,-1397
184,15164,-3416,-1851
185,16102,-2647,-1332
186,16048,-1809,-522
187,15838,-739,-433
188,15854,-151,-521
189,15422,-266,-665
190,15610,-288,-516
191,15514,380,-660
192,16036,617,-155
193,16248,828,157
194,16026,1257,-107
195,14990,1974,-799
196,13972,1281,-972
197,12570,336,-609
198,11594,-1094,-939
199,11290,-2673,-672
200,11338,-3015,-868
201,11334,-2253,-75
202,10996,-574,648
