Index,Gx,Gy,Gz
0,558,-794,-277
1,636,-894,-449
2,882,-1040,-851
3,748,-312,-904
4,80,-505,-673
5,-88,33,-678
6,-114,26,-987
7,-1002,821,-1102
8,-1978,707,-989
9,-2856,627,-778
10,-3876,326,-657
11,-5592,-252,-675
12,-6824,-905,-282
13,-7358,-1594,-452
14,-7484,-1840,-342
15,-7502,-2059,-136
16,-7296,-1613,316
17,-7300,-991,33
18,-7624,106,465
19,-7948,1500,541
20,-9324,3161,512
21,-9870,4120,552
22,-11108,4017,709
23,-11582,2611,457
24,-11030,813,253
25,-9856,-735,-564
26,-8448,-2586,-1081
27,-7850,-2799,-1126
28,-7356,-3692,-1465
29,-7916,-3057,-1140
30,-8660,-1902,-1073
31,-9642,-566,-1234
32,-10672,829,-1410
33,-10830,1776,-1534
34,-10408,2174,-2018
35,-10174,1772,-2104
36,-9352,750,-1310
37,-9214,-204,-1086
38,-9018,-855,-1015
39,-8848,-667,-297
40,-8532,148,-402
41,-9206,866,-297
42,-10002,2130,-256
43,-11784,3503,-104
44,-12706,4173,-1004
45,-12016,3867,-1172
46,-10770,2322,-1957
47,-9102,678,-1813
48,-7430,-949,-2059
49,-6220,-854,-1647
50,-5670,-438,-1837
51,-5744,851,-1926
52,-5608,1157,-1291
53,-5416,1715,-723
54,-5538,2189,-651
55,-4424,2253,-1060
56,-2788,1333,-1400
57,-802,-182,-1099
58,116,-1645,-777
59,1908,-2460,-705
60,3036,-2610,-859
61,4626,-2080,-654
62,6186,-1699,-415
63,8092,-1520,-485
64,9136,-260,222
65,9414,593,218
66,9132,623,-99
67,9960,-236,-156
68,10626,-2972,-227
69,10870,-5031,-697
70,12032,-5927,-1283
71,13050,-5447,-1612
72,13964,-4247,-2104
73,14426,-2752,-2001
74,14406,-424,-1185
75,13680,1835,-1167
76,12766,2208,-2083
77,12464,1889,-1908
78,13030,787,-1402
79,13722,-332,-269
80,13802,-140,790
81,12922,-904,1141
82,11270,-1247,1907
83,10434,-1982,1072
84,9256,-2996,137
85,9080,-2913,-680
86,9714,-2854,-2397
87,10988,-1166,-3502
88,11188,1137,-3038
89,11526,2996,-1709
90,10346,3674,-913
91,9550,2934,-613
92,8622,528,-747
93,8240,-1192,-906
94,8116,-3186,-787
95,8546,-2898,-996
96,9004,-2034,-107
97,9104,689,363
98,9978,3222,1231
99,9394,4545,1055
100,8232,4839,810
101,7334,2457,-377
102,6240,-48,-619
103,5220,-1939,-1033
104,5216,-2274,-1586
105,5554,-2850,-1383
106,6366,-3021,-743
107,7312,-2011,-112
108,8354,-936,-31
109,8898,910,-18
110,8868,1493,191
111,8872,1782,-286
112,8442,294,-849
113,7990,-1478,-658
114,7074,-2917,-313
115,7304,-3507,-216
116,7822,-3562,-175
117,8344,-3056,-271
118,8720,-2275,-34
119,9806,-2338,-391
120,10202,-1571,-402
121,10808,302,-492
122,10700,1036,-201
123,10114,1660,-862
124,8424,336,-683
125,6938,-747,-791
126,4040,-1510,-995
127,2618,-2234,-1410
128,2016,-2920,-1042
129,1468,-3491,-519
130,1852,-2390,-321
131,1774,-824,-370
132,1372,277,-92
133,614,945,-530
134,-504,2333,-522
135,-1338,3368,-952
136,-3724,3097,-1441
137,-5946,2112,-1617
138,-8226,1174,-2152
139,-9696,-55,-1755
140,-10028,1242,-1339
141,-10898,3089,-276
142,-11170,4128,188
143,-10896,3634,913
144,-11080,2622,529
145,-12166,1905,518
146,-12462,674,114
147,-13642,-583,125
148,-14746,-104,560
149,-16478,833,1285
150,-17580,2387,1639
151,-18060,4248,1995
152,-17750,4595,1997
153,-15746,4306,1976
154,-13568,2073,1291
155,-12218,321,-207
156,-11010,-1546,-2420
157,-11760,-2903,-2783
158,-12124,-2716,-3013
159,-13520,-1111,-2561
160,-14782,1584,-1870
161,-15876,3476,-1269
162,-16084,4837,-924
163,-15824,3013,-385
164,-14072,982,-948
165,-13220,-1131,-1410
166,-12172,-2771,-1576
167,-11004,-4368,-2013
168,-10958,-5171,-2623
169,-10988,-4441,-2285
170,-10998,-2838,-2114
171,-11578,-1573,-1512
172,-11486,-224,-1418
173,-11646,251,-1655
174,-10860,623,-1782
175,-10002,673,-2101
176,-9416,378,-622
177,-9598,-526,166
178,-9390,-1497,652
179,-9026,-1997,627
180,-8418,-1144,693
181,-8652,564,732
182,-8964,1829,764
183,-8952,1654,779
184,-9182,2195,70
185,-8332,1795,-441
186,-7888,1743,-308
187,-8080,931,300
188,-7896,95,436
189,-7898,-328,492
190,-8494,-799,142
191,-8840,-1087,419
192,-9014,121,-413
193,-8362,964,-297
194,-7364,1322,-945
195,-6630,1716,-1468
196,-6174,1016,-1135
197,-6164,672,-1008
198,-6528,-576,-342
199,-7138,-1551,903
200,-7112,-1409,919
201,-6568,-920,833
202,-6192,637,654
