Index,Gx,Gy,Gz
0,193,78,-120
1,-73,82,138
2,-63,80,-128
3,-59,-182,118
4,185,86,-132
5,181,350,-135
6,195,84,128
7,205,-174,124
8,-55,82,-100
9,189,78,134
10,-65,78,130
11,-87,-179,-120
12,185,78,134
13,-65,352,-139
14,207,348,-141
15,-73,-176,-122
16,-75,92,-107
17,177,72,-122
18,-77,90,-121
19,-83,-171,-138
20,177,80,-142
21,-63,-188,-118
22,183,74,-118
23,187,82,126
24,-65,84,-136
25,-65,88,-114
26,177,-182,144
27,177,-174,-104
28,-81,-177,-132
29,-79,86,-118
30,-77,84,132
31,195,-174,128
32,187,-178,130
33,187,88,136
34,179,350,125
35,-71,88,132
36,-79,-180,-122
37,-81,81,132
38,-65,84,-144
39,183,80,124
40,-81,-185,150
41,-345,-181,-108
42,185,78,142
43,-73,-182,120
44,-71,70,124
45,-81,-179,144
46,-73,86,-124
47,-69,82,-126
48,-85,-187,-140
49,-81,-183,-128
50,-343,-183,-126
51,185,78,-146
52,191,-178,112
53,193,82,-124
54,-75,90,139
55,177,78,136
56,-339,-181,-142
57,177,-180,120
58,-79,-184,-136
59,-83,73,-134
60,-67,-174,142
61,-339,-175,-126
62,-81,-185,144
63,-75,-188,128
64,-61,-188,-140
65,189,70,118
66,179,76,138
67,-77,76,146
68,-337,83,132
69,-71,74,118
70,199,-174,-136
71,-91,-187,-144
72,-349,91,119
73,-75,-174,130
74,-67,86,-116
75,-47,-174,-132
76,199,72,128
77,-73,68,-144
78,181,62,-146
79,-73,88,130
80,-57,-178,-122
81,-73,-186,-128
82,-81,-173,-126
83,185,90,145
84,185,78,130
85,197,-182,-140
86,-65,346,119
87,193,-174,-130
88,-59,88,134
89,-63,76,110
90,199,84,-136
91,191,350,-127
92,193,76,-118
93,-93,-169,134
94,181,-182,-132
95,-83,79,-130
96,191,-180,146
97,-73,84,-122
98,-69,-168,122
99,-57,-172,124
100,-71,90,-135
101,-345,-177,106
102,-101,-177,-130
103,-85,95,-125
104,-339,-181,126
105,-79,84,132
106,-85,-185,118
107,-349,67,-126
108,-77,66,124
109,-337,-193,-138
110,187,-178,-126
111,-69,74,132
112,-71,-174,-114
113,187,74,-110
114,-81,69,158
115,-69,86,144
116,185,346,-111
117,-81,89,-114
118,-79,86,-126
119,-85,347,119
120,181,92,129
121,181,94,127
122,187,84,126
123,191,-178,120
124,201,-170,130
125,-81,73,-122
126,-79,76,134
127,183,-174,-120
128,-73,-192,126
129,197,-178,132
130,-71,84,-128
131,179,72,122
132,185,72,-128
133,181,-184,-132
134,-87,-175,-110
135,-77,66,-112
136,-89,65,98
137,-71,-172,-110
138,187,94,-115
139,-337,93,-141
140,177,88,-124
141,179,348,125
142,177,-178,-124
143,187,-172,-144
144,-91,-177,-120
145,-83,-167,136
146,-73,346,-137
147,179,-182,110
148,187,-180,106
149,183,-172,-122
150,189,354,127
151,-75,88,122
152,-75,-176,138
153,189,-186,-138
154,193,-186,-136
155,207,78,108
156,193,80,-140
157,-49,-176,122
158,-53,-174,-114
159,-77,-168,-126
160,181,-172,130
161,185,84,128
162,177,74,-132
163,179,350,129
164,179,84,132
165,-83,79,130
166,-339,79,-136
167,193,-174,-120
168,-77,86,136
169,187,98,139
170,-77,-172,138
171,179,-178,-116
172,177,88,136
173,187,92,127
174,-81,79,112
175,-79,72,126
176,-341,65,-100
177,-59,-182,-112
178,203,356,133
179,-71,94,-109
180,-71,-170,-116
181,193,80,148
182,-77,98,-111
183,195,-168,136
184,179,-172,118
185,181,-180,118
186,-75,-184,122
187,-67,86,118
188,-73,84,-122
189,-63,-186,130
190,-61,-170,140
191,-77,82,-118
192,199,86,-112
193,-81,-175,126
194,183,-172,126
195,185,-178,128
196,185,-168,-120
197,-71,346,127
198,187,84,148
199,-85,-179,-100
200,183,68,-138
201,195,88,130
202,-67,86,-136
