Index,Gx,Gy,Gz
0,249,-3,-365
1,345,250,-399
2,615,232,-427
3,583,-140,-458
4,59,-497,-194
5,597,-340,-429
6,681,-176,-131
7,529,-480,-89
8,637,-191,-347
9,751,-163,-353
10,557,-97,-115
11,877,-74,-139
12,1211,-64,-241
13,969,-76,-97
14,1181,-498,-245
15,979,-600,-645
16,897,-1255,-540
17,1453,-1536,-857
18,1871,-1694,-906
19,2715,-2030,-994
20,2909,-1963,-748
21,4223,-1562,-917
22,4473,-1503,-867
23,5441,-940,-705
24,5185,-281,-579
25,5715,-496,-751
26,5257,-687,-1358
27,5091,-1410,-1268
28,4935,-1837,-1845
29,5571,-2584,-1981
30,6279,-2623,-1591
31,6989,-2121,-1123
32,8371,-1109,-1027
33,9527,-355,-232
34,10299,754,326
35,10319,597,118
36,9627,830,-13
37,8883,264,-379
38,7619,-717,-920
39,7497,-1146,-1042
40,7527,-1206,-1266
41,7561,-993,-1595
42,8303,-187,-1593
43,9075,738,-1403
44,10031,1547,-1333
45,10713,2493,-731
46,11849,2488,-498
47,11643,2414,-453
48,11537,1298,-25
49,10601,-407,46
50,10889,-680,321
51,10473,-721,357
52,10393,-527,266
53,10197,554,437
54,10309,976,128
55,9595,1444,285
56,8925,1796,-225
57,7961,1588,-633
58,6651,1303,-1016
59,6473,686,-694
60,6035,961,-787
61,5635,763,-534
62,5375,958,-208
63,4415,968,368
64,3111,947,311
65,2803,13,218
66,2005,-319,506
67,1581,242,361
68,811,245,164
69,-503,725,-197
70,-1947,739,-637
71,-3383,958,-757
72,-4477,1346,-1216
73,-5339,1732,-1172
74,-6465,2250,-1009
75,-8067,1963,-858
76,-9131,714,-818
77,-10319,-72,-837
78,-10573,-1180,-590
79,-11059,-1156,-724
80,-11823,-146,-325
81,-12857,357,128
82,-13453,828,364
83,-14419,1231,799
84,-14905,1813,599
85,-15089,1887,1196
86,-15537,2277,1636
87,-14761,2840,2112
88,-14501,3516,2305
89,-14165,3187,1811
90,-14277,2592,1055
91,-14721,1844,123
92,-16085,-39,-393
93,-17357,-1597,-265
94,-17427,-2332,-660
95,-16197,-1892,-248
96,-14981,-381,-88
97,-13003,1108,188
98,-12607,2311,385
99,-12167,2289,-83
100,-11657,2393,-187
101,-11737,3015,-495
102,-11697,2687,-373
103,-12001,1338,-744
104,-12565,-550,-1489
105,-13051,-1957,-1593
106,-12999,-2751,-1934
107,-12899,-3175,-1139
108,-11627,-3978,-748
109,-10759,-3278,-834
110,-9461,-2886,-206
111,-9089,-2292,74
112,-9591,-2041,301
113,-9745,-1170,-231
114,-9031,-408,-799
115,-8433,545,-225
116,-7869,634,167
117,-8315,253,1152
118,-8101,227,1774
119,-7513,614,2328
120,-7467,2451,2351
121,-7791,3380,2340
122,-7953,3924,1530
123,-7809,3708,1750
124,-7271,3598,1845
125,-6391,2820,1638
126,-6777,2185,1527
127,-6691,1233,1593
128,-5703,294,1895
129,-4649,-937,1424
130,-2401,-636,1256
131,-1111,388,1245
132,-203,1020,1100
133,-285,2370,1495
134,-973,2513,1425
135,-241,1682,1194
136,293,1158,982
137,777,755,556
138,1513,53,537
139,3159,-827,273
140,5189,-1958,390
141,6545,-2118,-84
142,7565,-1950,-343
143,7955,-1119,-473
144,7677,-1032,-817
145,6765,-797,-901
146,5459,-1447,-1230
147,4931,-1361,-1547
148,5457,-1206,-1131
149,6541,-1220,-769
150,8289,-1406,-375
151,9253,-1419,-372
152,10837,-896,37
153,10807,-731,84
154,11127,-956,132
155,11235,-1028,58
156,11865,-1056,-198
157,12397,-575,-436
158,13309,-105,-677
159,15069,-481,-1004
160,16609,-436,-364
161,16783,-454,370
162,16695,-283,473
163,16361,-1202,874
164,15783,-2350,254
165,15659,-2784,-405
166,15473,-3963,-1344
167,15971,-3774,-1672
168,15805,-2778,-2021
169,15517,-1731,-1443
170,14793,-1373,-747
171,14237,-1129,-1033
172,13773,-1721,-649
173,13545,-3139,-1122
174,13045,-4379,-2136
175,12717,-4786,-2668
176,12823,-4438,-3060
177,13541,-3038,-2248
178,13909,-1087,-1777
179,14177,-545,-1904
180,14869,346,-1146
181,15103,474,-1169
182,14191,427,-788
183,13811,861,-49
184,13965,1161,119
185,12821,1954,99
186,11405,1620,877
187,10007,1276,963
188,8403,577,691
189,7235,-21,826
190,6083,-379,655
191,5457,-1047,741
192,4953,-1149,1369
193,4813,-1258,1197
194,3793,-1903,1166
195,3385,-1822,1378
196,2831,-1734,1064
197,1941,-1236,1298
198,949,-869,736
199,-55,-54,515
200,-1427,-306,317
201,-2757,242,-523
202,-4019,891,-929
